time,queue_main,queue_right,delay_direction_1,delay_direction_2,delay_direction_3,speed
1,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,45.80
9,0.00,0.00,0.00,0.00,0.00,54.90
11,0.00,0.00,0.00,0.00,0.00,59.60
13,0.00,0.00,0.00,0.00,0.00,62.90
15,0.00,0.00,0.00,0.00,0.00,59.77
17,0.00,0.00,0.00,0.00,0.00,57.43
19,0.00,0.00,0.00,0.00,0.00,50.15
21,0.00,0.00,0.00,0.00,0.00,46.88
23,0.00,0.00,1.40,0.00,0.00,39.76
25,0.96,0.00,3.40,0.00,0.00,40.55
27,0.00,0.00,1.10,0.00,0.00,41.67
29,0.00,0.00,3.10,0.00,0.53,31.00
31,0.00,3.55,0.00,0.00,2.53,20.17
33,0.00,4.43,0.00,0.00,4.53,16.50
35,0.00,0.00,0.00,0.00,6.53,29.80
37,0.85,0.00,1.87,0.00,3.72,61.20
39,0.00,0.00,3.87,0.00,0.00,64.00
41,0.00,0.00,0.00,0.00,0.00,57.10
43,0.00,0.00,0.00,0.00,0.00,53.30
45,0.00,0.00,0.00,0.00,0.00,52.10
47,0.00,0.00,0.00,0.00,0.00,49.57
49,0.00,0.00,1.20,0.00,0.00,58.10
51,0.00,0.00,0.00,0.00,0.00,57.47
53,0.00,0.00,0.00,0.00,0.00,52.23
55,0.00,0.00,0.00,0.00,0.00,40.47
57,0.00,0.00,0.00,0.00,0.00,32.23
59,1.24,0.00,1.50,0.00,1.44,23.73
61,0.47,5.16,3.50,0.00,3.44,26.12
63,0.55,5.14,5.50,0.85,5.44,25.64
65,10.40,5.06,7.50,2.85,7.44,28.35
67,10.19,0.00,9.50,4.85,9.44,25.08
69,10.19,0.00,11.50,6.85,0.00,26.48
71,10.19,0.00,13.50,8.85,0.00,20.66
73,10.19,3.68,15.50,10.85,1.32,20.35
75,9.30,5.34,0.00,12.85,3.32,17.85
77,6.01,9.51,0.00,14.85,5.32,15.53
79,4.99,10.93,0.00,16.85,7.32,11.30
81,4.98,10.92,0.00,18.85,9.32,18.52
83,4.98,8.34,0.00,20.85,11.32,21.53
85,7.47,0.00,0.00,22.85,11.23,22.60
87,11.56,0.00,0.00,24.85,0.00,22.13
89,11.50,0.00,0.00,26.85,0.00,21.77
91,11.50,0.00,0.00,28.85,0.00,15.17
93,11.50,0.00,0.00,30.85,0.00,8.33
95,11.50,0.00,0.00,32.85,0.00,2.63
97,11.50,1.67,0.00,34.85,1.25,0.17
99,11.50,4.99,0.00,36.85,3.25,0.00
101,11.50,4.91,0.00,38.85,5.25,20.24
103,11.50,4.91,0.00,40.85,7.25,24.26
105,11.50,4.91,0.00,42.85,9.25,24.48
107,11.50,4.91,0.00,44.85,11.25,29.63
109,11.50,4.91,0.00,46.85,13.25,28.05
111,11.50,4.91,0.00,48.85,15.25,22.55
113,11.50,4.91,0.00,50.85,17.25,15.98
115,12.82,4.91,0.00,52.85,19.25,9.43
117,17.53,7.41,0.00,54.85,21.25,4.38
119,17.42,11.56,0.00,56.85,23.25,1.23
121,19.72,11.51,0.00,58.85,25.25,2.15
123,23.47,8.32,0.00,60.85,27.25,19.55
125,21.97,0.00,0.00,42.38,9.99,30.90
127,0.00,0.00,0.00,14.04,0.00,33.00
129,1.35,0.00,0.00,8.47,0.00,33.55
131,4.89,0.00,0.00,10.47,0.00,30.85
133,4.82,0.00,0.00,12.47,0.00,20.05
135,4.82,0.00,0.00,14.47,0.00,21.87
137,4.82,0.00,0.00,16.47,0.00,28.70
139,9.11,0.00,0.00,18.47,0.00,35.54
141,12.20,0.00,0.00,20.47,0.00,35.50
143,12.18,0.00,0.00,22.47,0.00,35.50
145,12.18,0.00,0.00,24.47,0.00,31.94
147,12.18,0.00,0.00,26.47,0.00,29.63
149,12.18,0.00,0.00,28.47,0.26,26.84
151,12.18,2.17,0.00,30.47,2.26,20.36
153,12.18,8.28,0.00,32.47,4.26,20.20
