time,value
5,0.02
9,0.01
13,0.03
17,0.05
21,0.05
25,0.03
29,0.09
33,0.04
37,0.05
41,0.04
45,0.11
49,0.08
53,0.10
57,0.06
61,0.15
65,0.14
69,0.12
73,0.06
77,0.10
81,0.15
85,0.12
89,0.07
93,0.84
97,0.12
101,0.21
105,0.30
109,0.13
113,0.20
117,0.30
121,0.24
125,0.19
129,0.17
133,0.31
137,0.12
141,0.24
145,0.16
149,0.38
153,0.15
157,0.24
161,0.33
165,0.23
169,0.21
173,0.30
177,0.15
181,0.35
185,0.20
189,0.45
193,0.22
197,0.30
201,0.32
205,0.48
209,0.33
213,0.43
217,0.49
221,0.41
225,0.27
229,0.36
233,0.44
237,0.27
241,0.41
245,0.46
249,0.39
253,0.24
257,0.41
261,0.35
265,0.19
269,0.31
273,0.35
277,0.21
281,0.53
285,0.33
289,0.20
293,0.30
297,0.17
301,0.43
305,0.39
309,0.22
313,0.35
317,0.34
321,0.37
325,0.21
329,0.40
333,0.16
337,0.33
341,0.50
345,0.20
349,0.57
353,0.21
357,0.43
361,0.30
365,0.25
369,0.37
373,0.19
377,0.39
381,0.29
385,0.39
389,0.18
393,0.28
397,0.27
401,0.35
405,0.37
409,0.19
413,0.42
417,0.32
421,0.21
425,0.33
429,0.22
433,0.36
437,0.20
441,0.33
445,0.35
449,0.18
453,0.30
457,0.28
461,0.16
465,0.29
469,0.22
473,0.36
477,0.21
481,0.31
485,0.38
489,0.25
493,0.27
497,0.20
