time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0,
3,0.00,0.00,0.00,0.00,60.00,8,
5,0.00,0.00,0.00,0.00,60.00,8,
7,0.00,0.00,0.00,0.00,60.00,8,
9,0.00,0.00,0.00,0.00,60.00,8,1.00
11,0.00,0.00,0.00,0.00,60.00,8,
13,0.00,0.00,0.00,0.00,60.00,2,
15,0.00,0.00,0.00,0.00,60.00,2,
17,0.00,0.00,0.00,0.00,60.00,2,
19,0.00,0.00,0.00,0.00,60.00,2,1.00
21,0.00,0.00,0.00,0.00,60.00,2,
23,0.00,0.00,0.00,0.00,48.54,8,
25,0.00,0.00,0.00,0.00,60.93,8,
27,0.00,0.00,0.00,0.00,55.29,8,
29,0.00,0.00,0.00,0.00,48.69,8,2.00
31,0.00,0.00,0.00,0.00,48.98,8,
33,0.00,0.00,0.00,0.00,48.95,2,
35,0.00,0.00,0.00,0.00,52.66,2,
37,0.00,0.00,0.27,1.67,54.02,2,
39,0.00,0.00,0.36,3.59,38.74,2,1.81
41,0.53,2.12,0.29,2.68,32.10,2,
43,1.39,5.57,0.39,4.68,32.41,1,
45,4.29,11.15,0.80,6.68,42.70,1,
47,4.00,10.89,1.30,8.68,40.71,1,
49,1.74,4.86,1.13,7.65,38.77,1,2.66
51,1.21,4.86,0.81,7.86,36.07,1,
53,1.76,4.86,1.21,9.86,34.30,2,
55,3.29,5.70,1.79,11.86,38.03,2,
57,4.00,5.64,2.63,13.86,34.96,2,
59,3.98,5.64,2.81,15.86,35.80,2,1.43
61,3.98,5.64,3.18,17.86,26.43,2,
63,4.58,5.64,3.99,19.86,24.20,7,
65,5.93,7.90,4.75,21.86,26.62,7,
67,5.64,11.79,5.60,23.86,27.25,7,
69,5.51,11.73,4.60,25.86,30.51,7,2.68
71,5.70,11.73,4.70,27.86,33.96,7,
73,7.25,11.82,5.12,29.86,35.11,2,
75,7.21,11.73,5.66,31.86,34.63,2,
77,7.21,11.73,6.56,33.86,29.50,2,
79,8.51,13.38,6.86,35.86,19.93,2,0.35
81,10.10,17.76,7.62,37.86,14.39,2,
83,13.58,17.67,8.67,39.86,6.27,4,
85,15.46,19.87,9.57,41.86,9.02,4,
87,16.92,26.75,10.73,43.86,15.84,4,
89,13.40,30.29,6.59,27.12,24.83,4,2.52
91,7.72,13.33,5.33,14.95,28.33,4,
93,4.37,11.69,4.81,16.95,31.28,1,
95,4.90,11.69,5.64,18.95,33.47,1,
97,5.64,11.69,6.64,20.95,29.30,1,
99,6.42,14.83,4.76,22.95,26.33,1,1.69
101,7.36,18.59,5.84,24.95,24.97,1,
103,9.87,24.65,6.27,26.95,24.69,7,
105,11.90,31.41,7.39,28.95,25.12,7,
107,13.57,31.53,8.06,30.95,24.49,7,
109,14.24,34.43,8.44,28.25,23.23,7,2.32
111,14.92,37.15,8.12,26.54,25.24,7,
113,15.90,33.66,8.47,28.54,22.30,2,
115,11.63,21.76,9.31,30.54,22.22,2,
117,14.69,24.29,10.31,32.54,21.16,2,
119,18.05,24.28,9.63,34.54,20.18,2,1.46
121,16.24,24.28,10.52,36.54,16.33,2,
123,16.05,24.28,10.58,38.54,11.75,7,
125,17.34,24.28,11.48,40.54,10.11,7,
127,19.39,29.34,12.58,42.54,9.66,7,
129,20.88,34.85,13.49,44.54,11.97,7,0.85
131,21.19,36.16,14.22,46.54,12.13,7,
133,14.74,24.28,14.97,48.54,13.39,2,
135,13.84,24.28,15.50,50.54,18.20,2,
137,15.19,24.28,16.84,52.54,18.07,2,
139,16.66,24.28,17.72,54.54,16.71,2,1.02
141,16.59,24.28,16.84,56.54,17.66,2,
143,17.76,24.28,17.86,58.54,19.98,4,
145,19.77,31.37,19.03,60.54,21.21,4,
147,20.50,31.28,20.33,62.54,22.56,4,
149,20.98,31.27,16.36,64.54,21.33,4,1.63
151,11.05,16.99,16.07,66.54,19.70,4,
153,11.71,22.49,16.60,68.54,18.89,2,
155,15.04,28.03,14.53,70.54,16.23,2,
157,20.46,36.08,16.03,72.54,13.27,2,
159,22.06,37.11,15.67,74.54,12.95,2,1.16
161,21.46,40.08,16.94,76.54,13.35,2,
163,24.57,48.34,17.62,78.54,14.07,5,
165,26.74,50.72,18.61,80.54,17.39,5,
167,27.64,50.71,19.95,82.54,18.18,5,
169,27.96,52.04,16.55,49.51,17.70,5,1.56
171,30.82,63.45,13.82,46.14,16.64,5,
173,32.71,71.02,15.29,48.14,17.20,1,
175,34.30,77.05,14.79,50.14,18.43,1,
177,36.77,81.78,15.69,52.14,17.40,1,
179,29.02,44.39,14.67,54.14,14.62,1,1.57
