time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,44.70,1
3,0.00,0.00,0.00,0.00,0.00,50.57,4
5,0.00,0.00,0.00,0.00,0.00,56.83,4
7,0.00,0.00,0.00,0.00,0.00,58.64,4
9,0.00,0.00,0.00,0.00,0.00,59.48,4
11,0.00,0.00,0.00,0.00,0.00,56.01,1
13,0.00,0.00,0.00,0.00,0.00,51.48,1
15,0.00,0.00,0.02,0.02,0.23,43.10,1
17,0.00,0.00,0.23,0.29,2.23,39.96,1
19,0.27,1.09,0.71,0.91,4.23,35.50,2
21,2.03,4.86,1.18,1.45,5.02,29.89,2
23,3.69,6.45,1.85,2.18,6.48,27.71,2
25,8.35,16.75,2.85,3.32,8.48,28.64,2
27,9.25,22.82,3.42,3.83,9.77,30.02,1
29,9.71,22.24,3.65,3.85,10.43,29.82,1
31,10.67,23.98,4.89,5.15,12.43,28.16,1
33,10.08,24.11,6.18,6.53,14.43,25.79,1
35,12.22,24.09,7.13,7.46,16.43,25.31,2
37,7.10,10.78,7.89,8.15,16.84,22.07,2
39,7.32,18.50,7.10,6.85,18.84,16.04,2
41,11.08,22.87,8.27,8.07,20.84,17.77,2
43,15.37,30.69,9.43,9.28,22.84,18.01,2
45,19.74,34.21,9.15,8.63,24.84,20.94,2
47,18.77,28.60,8.61,7.65,26.84,23.87,2
49,12.80,23.69,8.93,7.77,28.84,25.52,2
51,13.89,23.69,8.93,7.49,30.84,27.68,2
53,14.52,23.69,9.93,8.49,32.84,26.78,4
55,16.61,23.69,10.37,8.77,34.84,26.96,4
57,18.16,23.69,11.05,9.35,36.84,28.08,4
59,17.47,23.69,11.88,10.14,38.84,30.15,4
61,12.54,23.69,8.89,9.29,35.52,26.96,1
63,12.52,26.08,8.24,9.64,37.52,22.41,1
65,14.29,30.01,8.05,10.35,39.52,19.84,1
67,18.69,35.21,9.05,11.63,41.52,19.73,1
69,17.43,37.13,7.74,9.95,29.96,16.64,1
71,14.35,29.20,8.90,11.45,31.96,18.12,1
73,9.35,26.69,4.55,5.85,29.43,22.11,1
75,10.42,30.94,3.56,4.58,12.72,26.74,1
77,10.40,30.89,4.06,5.22,14.72,30.16,2
79,10.40,30.89,4.31,5.54,16.72,32.59,2
81,11.51,30.89,4.61,5.93,18.72,33.83,2
83,11.22,30.89,5.08,6.53,19.08,32.48,2
85,10.57,30.89,5.20,6.68,20.31,31.50,2
87,8.54,19.76,4.14,5.32,17.69,28.25,2
89,4.47,17.86,3.22,4.09,18.54,26.16,2
91,6.78,22.40,4.28,5.30,20.13,27.16,2
93,7.64,23.98,3.59,4.27,18.14,28.88,1
95,8.73,23.98,4.13,4.83,20.14,27.48,1
97,8.72,23.98,4.35,4.96,22.14,28.52,1
99,9.20,28.43,5.01,5.67,24.14,28.44,1
101,8.25,31.03,5.31,5.92,22.26,31.59,1
103,4.88,15.27,4.64,4.91,17.71,35.13,1
105,4.85,11.53,3.75,3.63,16.81,38.00,1
107,6.56,14.73,3.73,3.45,18.81,38.16,1
109,8.35,17.72,3.75,3.34,20.81,36.71,2
111,8.94,18.07,4.44,4.08,22.81,30.93,2
113,10.11,18.06,5.12,4.80,24.81,26.82,2
115,11.51,18.06,4.92,4.40,26.81,23.50,2
117,9.47,18.06,5.83,5.29,28.81,22.73,2
119,12.15,25.82,5.45,4.51,30.81,23.47,2
121,13.08,29.54,5.41,4.18,32.81,26.36,2
123,13.05,29.43,5.98,4.63,34.81,28.49,2
125,13.05,29.42,6.87,5.48,36.81,28.15,3
127,13.05,29.42,7.33,5.79,38.81,28.52,3
129,13.73,32.13,7.70,5.97,40.81,30.12,3
131,14.61,35.71,8.50,6.72,42.81,28.59,3
133,11.18,35.68,9.30,7.46,44.14,26.24,1
135,12.02,39.10,8.50,7.54,26.96,24.81,1
137,13.17,44.14,7.26,7.58,24.38,25.57,1
139,14.63,49.21,7.77,7.95,24.10,26.53,1
141,18.22,53.60,7.46,7.26,26.10,25.24,1
143,20.20,53.49,5.91,4.99,28.10,25.19,1
145,20.11,53.43,6.59,5.58,30.10,26.68,1
147,11.09,20.41,6.71,5.45,32.10,28.54,1
149,8.40,22.79,7.22,5.75,34.10,33.59,1
151,8.50,22.78,8.26,6.66,36.10,31.05,1
153,8.66,23.53,8.24,6.20,38.10,26.60,2
155,11.23,30.36,9.41,7.28,40.10,26.45,2
157,13.21,36.37,10.13,7.77,42.10,24.44,2
159,16.22,40.33,10.84,8.25,44.10,26.01,2
161,19.26,43.32,12.25,9.64,46.10,25.65,2
163,16.05,43.30,12.40,9.40,48.10,26.94,2
165,12.75,27.82,12.48,9.08,50.10,28.90,1
167,13.18,19.37,13.13,9.48,52.10,26.47,1
169,17.56,26.61,14.02,10.20,54.10,25.31,1
171,20.87,37.48,15.44,11.60,56.10,28.16,1
173,20.08,43.71,16.58,12.64,58.10,26.88,1
175,18.27,43.49,17.38,13.23,60.10,22.27,1
177,15.47,32.30,18.44,14.17,62.10,20.33,1
179,10.80,17.05,18.55,13.88,64.10,18.49,1
181,14.86,28.02,19.52,14.71,66.10,21.62,1
183,16.58,32.62,20.64,15.71,68.10,22.10,1
185,18.27,39.41,22.11,17.17,70.10,22.38,1
187,18.22,39.18,23.65,18.73,72.10,22.16,1
189,19.18,43.03,24.73,19.69,74.10,22.62,2
191,19.71,45.18,25.26,19.94,76.10,22.26,2
193,20.41,46.65,26.32,20.87,78.10,22.74,2
195,22.64,52.01,27.82,22.37,80.10,21.33,2
197,26.92,66.49,26.39,20.10,82.10,18.84,2
199,28.84,74.05,25.16,18.10,84.10,16.03,2
201,35.02,84.09,25.29,17.84,86.10,14.83,2
203,38.67,91.62,25.13,17.20,88.10,15.29,2
205,41.56,96.62,25.60,17.38,90.10,15.47,1
207,44.02,96.48,27.10,18.88,92.10,16.98,1
209,46.39,96.47,27.98,19.58,94.10,15.28,1
211,47.52,96.23,27.95,19.01,96.10,17.18,1
213,31.73,42.24,29.78,20.80,98.10,17.71,1
215,26.17,42.24,29.49,19.86,100.10,17.50,1
217,22.58,31.55,31.03,21.27,102.10,16.45,1
219,19.31,38.60,32.31,22.34,104.10,15.29,1
221,21.26,46.43,32.37,21.84,106.10,14.69,1
223,24.68,60.10,33.09,22.20,108.10,15.79,1
225,27.47,71.24,33.61,22.29,110.10,14.35,2
227,28.08,73.69,35.19,23.75,112.10,12.28,2
229,28.08,73.68,36.19,24.47,114.10,10.90,2
231,29.64,73.68,35.58,23.11,116.10,10.63,2
233,32.45,73.68,36.19,23.32,118.10,10.69,2
235,32.55,73.68,36.40,23.03,120.10,13.20,2
237,32.72,73.68,36.75,22.90,122.10,15.48,2
239,34.15,73.68,37.58,23.40,124.10,21.18,2
241,34.11,73.68,38.86,24.47,126.10,22.07,2
243,24.83,36.57,39.96,25.31,128.10,23.52,2
245,19.95,29.08,39.57,24.24,130.10,23.83,2
247,19.95,29.08,39.86,24.04,132.10,20.78,4
249,19.95,29.08,40.81,24.70,134.10,17.87,4
251,21.14,33.85,40.16,23.29,136.10,15.29,4
253,25.67,35.52,41.83,24.86,138.10,14.47,4
255,27.41,35.52,43.25,26.11,140.10,15.38,1
257,26.73,35.52,40.48,25.93,114.94,15.15,1
259,26.12,36.39,37.77,25.71,111.00,13.19,1
261,25.38,35.61,38.67,26.30,113.00,11.93,1
263,21.20,34.22,40.51,28.08,115.00,13.24,3
265,22.85,37.48,38.99,25.56,117.00,14.84,3
267,22.97,41.08,39.22,25.28,119.00,15.34,3
269,22.63,41.02,40.97,26.97,121.00,16.57,3
271,24.51,41.02,39.49,24.49,123.00,19.07,2
273,24.00,41.02,34.20,23.22,110.42,17.72,2
275,22.87,41.01,27.21,21.30,112.42,16.30,2
277,20.35,40.49,27.38,21.20,114.42,14.25,2
279,21.69,46.02,29.06,22.93,116.42,13.98,2
281,22.48,45.41,30.05,23.78,118.42,13.98,2
283,24.35,44.23,30.55,23.99,120.42,17.36,2
285,25.52,49.09,31.23,24.44,122.42,18.26,2
287,19.10,31.25,31.98,24.97,124.42,20.88,2
289,17.86,31.25,32.27,24.92,126.42,22.85,2
291,19.60,31.25,32.20,24.40,128.42,21.57,2
293,19.55,31.25,32.68,24.58,130.42,23.50,1
295,19.55,31.25,33.15,24.76,132.42,22.55,1
297,20.56,31.25,34.19,25.67,134.42,21.10,1
299,22.68,31.25,31.57,21.88,136.42,22.32,1
301,23.51,31.25,28.82,17.91,138.42,23.66,4
303,17.70,23.70,29.11,17.85,140.42,23.80,4
305,11.53,23.70,28.24,16.19,142.42,23.92,4
307,14.32,26.89,29.09,16.71,144.42,22.67,4
309,16.21,29.63,22.97,12.86,129.18,25.69,4
311,10.40,23.41,10.55,8.25,34.37,26.63,3
313,10.35,23.10,10.76,9.05,36.37,25.55,3
315,12.02,23.10,10.94,9.88,38.37,21.64,3
317,13.25,24.86,12.44,11.38,40.37,21.47,3
319,17.41,24.75,12.11,10.52,42.37,22.12,1
321,16.57,24.75,9.64,10.32,24.72,19.79,1
