time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,34.50,1
5,0.00,0.00,0.00,0.00,46.10,1
7,0.00,0.00,0.00,0.00,55.60,1
9,0.00,0.00,0.00,0.00,57.45,1
11,0.00,0.00,0.00,0.00,52.37,1
13,0.00,0.00,0.00,0.00,43.53,1
15,0.00,0.00,0.00,0.00,30.40,1
17,0.16,0.65,0.17,1.99,21.37,1
19,2.35,9.40,0.33,3.99,12.77,1
21,3.11,12.42,0.50,5.99,6.00,3
23,3.10,12.40,0.67,7.99,1.13,3
25,4.28,17.11,0.83,9.99,0.00,3
27,4.69,18.74,1.00,11.99,0.00,3
29,4.68,18.74,1.17,13.99,0.00,3
31,4.68,18.74,1.33,15.99,10.97,3
33,4.68,18.74,1.50,17.99,21.48,3
35,4.68,18.74,1.67,19.99,24.56,3
37,4.68,18.74,1.83,21.99,26.95,3
39,4.68,18.74,2.00,23.99,21.60,2
41,4.68,18.74,2.17,25.99,15.15,2
43,5.26,21.04,2.45,27.99,21.20,2
45,7.39,29.57,2.79,29.99,20.78,2
47,8.02,32.10,3.10,31.79,21.70,2
49,5.06,20.26,2.89,26.59,23.90,2
51,0.98,3.92,1.69,9.44,25.23,2
53,1.31,5.25,1.24,10.26,30.90,2
55,1.31,5.25,0.72,6.63,30.45,2
57,1.31,5.25,0.72,8.63,39.92,2
59,1.31,5.25,0.89,10.63,41.86,2
61,1.31,5.25,1.05,12.63,38.03,2
63,1.31,5.25,1.22,14.63,37.96,4
65,1.31,5.25,1.42,16.63,34.85,4
67,1.30,5.18,1.82,18.63,39.07,4
69,0.96,3.85,2.06,20.63,34.80,4
71,2.40,5.15,0.73,4.77,39.68,4
73,2.53,5.14,1.23,6.77,35.88,4
75,2.82,6.14,1.44,8.77,32.85,4
77,4.34,12.23,2.22,10.77,30.36,4
79,4.39,12.09,2.79,12.77,25.54,1
81,4.37,12.09,3.44,14.77,20.09,1
83,4.35,12.09,4.29,16.77,18.80,1
85,5.94,18.63,5.14,18.77,17.97,1
87,7.22,18.36,4.61,20.77,18.43,1
89,7.15,18.36,5.44,22.77,23.80,1
91,7.15,18.36,5.95,24.77,26.23,1
93,7.15,18.36,6.61,26.77,29.34,1
95,7.15,18.36,7.33,28.77,32.45,1
97,7.15,18.36,7.95,30.77,33.41,1
99,7.15,18.36,8.80,32.77,31.59,1
101,7.15,18.36,9.55,34.77,26.63,3
103,8.03,18.36,10.02,36.77,23.26,3
105,10.02,18.36,10.61,38.77,24.01,3
107,11.01,18.36,11.28,40.77,23.52,3
109,7.46,25.71,7.65,41.36,23.51,3
111,7.65,25.44,8.00,43.36,25.11,3
113,9.34,25.44,8.19,45.36,28.47,3
115,9.29,25.44,9.24,47.36,27.98,3
117,9.60,25.44,10.44,49.36,28.85,2
119,12.06,25.44,11.02,51.36,25.17,2
121,12.00,25.44,11.72,53.36,24.49,2
123,12.44,27.22,12.93,55.36,23.06,2
125,14.88,33.13,9.67,50.28,20.02,2
127,16.37,38.17,10.68,44.52,18.36,2
129,17.04,36.63,10.00,22.27,15.43,2
131,18.17,39.18,11.59,24.27,16.55,2
133,11.36,11.94,11.11,25.36,18.93,2
135,11.92,13.11,12.61,27.36,22.12,2
137,13.62,19.89,13.79,29.36,23.91,2
139,14.66,24.05,14.18,31.36,21.98,4
141,14.64,23.98,15.20,33.36,20.18,4
143,14.86,24.88,16.42,35.36,22.15,4
145,16.05,31.16,15.84,37.36,20.33,4
147,15.95,35.85,12.44,37.83,18.29,4
149,13.90,35.71,13.77,39.83,18.87,1
151,12.86,34.95,12.92,41.83,16.29,1
153,12.41,33.14,13.09,43.83,17.45,1
155,11.86,30.97,14.34,45.83,17.63,1
157,14.64,36.43,9.45,33.72,20.07,1
159,14.66,36.19,10.22,35.72,19.92,1
161,15.61,39.98,9.25,37.72,19.50,1
163,16.85,42.14,10.28,39.72,17.90,1
165,18.71,42.13,9.63,41.72,18.12,1
167,19.36,42.13,10.30,43.72,17.04,1
169,20.52,42.13,10.62,45.72,17.00,3
171,21.05,42.13,11.71,47.72,16.29,3
173,21.04,42.13,12.73,49.72,18.55,3
175,21.04,42.13,11.22,51.72,19.65,3
177,19.45,45.96,10.99,37.26,21.84,3
179,21.65,53.13,10.27,34.21,21.43,3
181,23.38,57.44,10.55,34.30,20.06,3
183,25.01,62.04,10.81,29.06,17.64,3
185,29.98,67.62,12.14,31.06,18.41,3
187,31.52,66.85,13.37,33.06,19.36,2
189,16.99,30.24,14.71,35.06,17.92,2
191,15.36,32.54,14.42,37.06,15.50,2
193,17.05,37.31,16.12,39.06,12.01,2
195,20.00,39.61,15.03,34.45,10.02,2
197,23.83,49.06,15.85,36.45,8.46,2
199,24.97,50.11,16.17,38.45,10.74,2
201,28.64,62.47,17.55,40.45,11.79,2
203,28.50,61.94,18.35,42.45,13.96,4
205,28.63,60.93,19.64,44.45,15.98,4
