time,queue_main,queue_right,queue_avg,queue_max,delay_direction_1,delay_direction_2,delay_direction_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.80
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.95
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.80
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.00
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.15
23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.35
25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,32.50
27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.85
29,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.07,0.12,0.20,12.50
31,0.00,0.00,0.00,0.00,2.20,0.00,0.00,0.73,1.32,2.20,49.50
33,0.00,0.00,0.00,0.00,2.90,0.00,0.00,0.97,1.74,2.90,57.90
35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.15
37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.10
39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.90
41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.83
43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.63
45,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.33,0.60,1.00,39.46
47,2.95,0.00,1.48,2.95,3.00,0.00,0.00,1.00,1.80,3.00,37.12
49,3.93,4.24,4.08,4.24,5.00,0.00,1.44,2.15,3.29,5.00,41.80
51,0.00,4.28,2.14,4.28,0.00,0.00,3.44,1.15,0.69,3.44,35.65
53,0.00,4.28,2.14,4.28,0.00,0.00,5.44,1.81,1.09,5.44,30.45
55,0.00,4.28,2.14,4.28,0.00,0.94,7.44,2.79,1.68,7.44,22.38
57,3.31,4.28,3.79,4.28,0.00,2.94,9.44,4.13,2.48,9.44,17.23
59,0.00,4.28,2.14,4.28,0.00,4.94,11.44,5.46,3.28,11.44,20.53
61,0.00,5.78,2.89,5.78,1.80,0.00,13.44,5.08,3.77,13.44,20.10
63,0.00,11.20,5.60,11.20,0.00,0.00,15.44,5.15,3.09,15.44,29.07
65,0.00,11.08,5.54,11.08,0.00,0.00,17.44,5.81,3.49,17.44,35.28
67,0.00,11.08,5.54,11.08,0.00,0.00,19.44,6.48,3.89,19.44,34.56
69,0.00,11.08,5.54,11.08,0.00,0.00,21.44,7.15,4.29,21.44,31.94
71,0.00,11.08,5.54,11.08,0.00,0.00,23.44,7.81,4.69,23.44,26.88
