time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0,
3,0.00,0.00,0.00,0.00,32.87,7,
5,0.00,0.00,0.00,0.00,44.70,7,
7,0.00,0.00,0.00,0.00,54.50,7,
9,0.00,0.00,0.00,0.00,58.36,7,4.00
11,0.00,0.00,0.00,0.00,56.36,7,
13,0.00,0.00,0.00,0.00,53.91,6,
15,0.00,0.00,0.08,0.99,51.02,6,
17,0.00,0.00,0.25,2.99,50.05,6,
19,0.00,0.00,0.06,0.67,45.54,6,2.83
21,0.00,0.00,0.16,1.92,36.29,6,
23,0.11,0.44,0.33,3.92,33.53,7,
25,1.22,4.88,0.70,5.92,30.11,7,
27,0.64,2.55,0.45,3.60,34.12,7,
29,1.10,4.41,0.69,5.60,38.49,7,3.04
31,1.30,5.22,0.84,5.33,38.75,7,
33,1.30,5.22,0.67,6.74,40.20,6,
35,1.28,5.12,1.05,8.74,47.42,6,
37,0.36,1.43,1.55,10.74,41.79,6,
39,1.31,5.22,0.41,4.51,40.04,6,2.41
41,1.29,5.15,0.66,6.51,38.91,6,
43,1.90,5.47,1.10,8.51,34.04,7,
45,2.75,5.62,1.87,10.51,38.38,7,
47,1.48,5.92,2.44,12.51,30.24,7,
49,1.45,5.81,1.40,6.79,35.02,7,2.33
51,1.45,5.81,1.45,8.79,32.93,7,
53,3.22,5.81,2.29,10.79,31.04,6,
55,4.20,5.81,3.29,12.79,34.47,6,
57,3.08,5.81,4.29,14.79,27.60,6,
59,2.83,5.81,4.02,16.79,19.32,6,1.05
61,3.54,5.81,4.68,18.79,12.44,6,
63,7.17,15.98,5.61,20.79,8.94,1,
65,8.53,16.56,6.57,22.79,9.63,1,
67,7.68,16.53,7.02,24.79,15.15,1,
69,4.34,6.25,5.97,26.79,17.44,1,2.26
71,4.15,5.57,6.33,28.79,16.03,1,
73,4.60,5.57,6.34,30.79,20.17,3,
75,4.40,5.52,7.18,32.79,34.28,3,
77,1.50,5.52,5.99,34.79,31.84,3,
79,1.38,5.52,2.33,27.96,28.59,3,3.13
81,1.95,5.52,2.56,29.96,29.98,3,
83,2.69,5.52,2.94,31.96,32.90,4,
85,2.64,5.42,3.22,33.96,45.99,4,
87,0.06,0.23,3.63,35.96,46.67,4,
89,0.83,3.31,0.24,2.87,43.52,4,2.27
91,1.28,5.14,0.41,4.87,43.77,4,
93,1.42,5.12,0.68,6.87,38.40,2,
95,3.49,11.05,1.08,8.87,39.87,2,
97,2.77,11.08,1.44,10.87,32.13,2,
99,3.59,11.08,2.12,12.87,25.95,2,1.34
101,4.05,11.08,2.64,14.87,18.40,2,
103,4.36,11.08,3.06,16.87,14.55,5,
105,8.07,16.75,3.71,18.87,15.16,5,
107,9.13,17.39,3.86,20.87,17.82,5,
109,8.05,10.92,3.98,16.29,22.01,5,1.95
111,6.75,10.90,3.83,16.76,22.70,5,
113,7.59,10.90,3.76,18.76,26.35,6,
115,8.32,11.60,4.43,20.76,28.24,6,
117,7.54,11.57,5.24,22.76,29.80,6,
119,5.59,11.57,5.13,24.76,29.10,6,1.78
121,7.13,16.96,4.63,26.76,28.11,6,
123,7.15,17.01,5.43,28.76,24.27,8,
125,8.11,17.01,6.43,30.76,24.52,8,
127,10.42,20.55,6.91,26.12,28.40,8,
129,9.31,21.86,6.15,28.12,27.71,8,2.14
131,5.72,9.79,3.27,13.62,25.76,8,
133,7.76,12.13,4.05,15.62,20.97,2,
