time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.97
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.87
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.61
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.81
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.67
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.27
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.46
15,0.00,0.00,0.00,0.00,1.24,0.00,0.00,0.41,0.74,1.24,43.94
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.04
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.93
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.91
23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.06
25,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.03,0.02,0.10,31.74
27,0.00,0.00,0.00,0.00,1.44,2.10,0.00,1.18,1.29,2.10,39.34
29,0.00,0.00,0.00,0.00,0.00,4.10,0.00,1.37,0.82,4.10,47.70
31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.24
33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.67
35,0.00,0.00,0.00,0.00,0.00,0.52,0.00,0.17,0.10,0.52,58.12
37,0.00,0.00,0.00,0.00,0.00,2.52,0.00,0.84,0.50,2.52,44.89
39,0.00,0.00,0.00,0.00,1.15,0.00,0.00,0.38,0.69,1.15,42.27
41,0.00,0.00,0.00,0.00,3.15,0.00,0.00,1.05,1.89,3.15,46.31
43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.24
45,0.00,0.00,0.00,0.00,1.01,0.00,0.00,0.34,0.61,1.01,62.24
47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.87
49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.29
51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.46
53,0.00,1.36,0.68,1.36,0.00,0.00,1.56,0.52,0.31,1.56,43.51
55,0.00,4.79,2.40,4.79,0.00,0.00,3.56,1.19,0.71,3.56,57.53
57,0.00,0.00,0.00,0.00,0.00,0.00,5.56,1.85,1.11,5.56,58.52
59,0.00,0.00,0.00,0.00,0.00,0.49,0.00,0.16,0.10,0.49,54.19
61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.32
63,0.00,0.00,0.00,0.00,0.00,0.00,0.57,0.19,0.11,0.57,46.41
65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.45
67,0.00,0.00,0.00,0.00,0.48,0.00,0.00,0.16,0.29,0.48,51.54
69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.20
71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.37
73,0.00,0.00,0.00,0.00,0.98,0.00,0.00,0.33,0.59,0.98,44.10
75,0.00,0.00,0.00,0.00,2.89,0.36,0.00,1.08,1.81,2.89,32.13
77,2.73,0.00,1.37,2.73,4.89,2.36,0.00,2.42,3.41,4.89,24.14
79,12.78,0.00,6.39,12.78,6.89,4.36,0.00,3.75,5.01,6.89,21.27
81,17.27,0.00,8.64,17.27,8.89,6.36,0.00,5.08,6.61,8.89,15.63
83,17.25,0.00,8.62,17.25,10.89,8.36,0.84,6.70,8.37,10.89,17.56
85,21.79,5.42,13.60,21.79,12.89,10.36,2.84,8.70,10.37,12.89,18.30
87,23.84,5.77,14.80,23.84,0.00,12.36,4.84,5.73,3.44,12.36,17.70
89,21.20,5.77,13.48,21.20,0.00,14.36,6.84,7.07,4.24,14.36,20.26
91,0.00,5.77,2.88,5.77,0.00,15.26,8.84,8.03,4.82,15.26,23.37
93,0.00,5.77,2.88,5.77,0.00,9.44,10.84,6.76,4.06,10.84,17.85
95,0.00,5.69,2.85,5.69,1.81,4.29,12.84,6.31,4.51,12.84,25.71
97,0.00,0.74,0.37,0.74,3.81,0.00,14.84,6.22,5.25,14.84,60.00
99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
101,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.60
103,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.61
