time,queue_length
1.0,0.0
3.0,0.0
5.0,0.0
7.0,0.0
9.0,0.0
11.0,0.0
13.0,0.0
15.0,0.0
17.0,0.0
19.0,2.1
21.0,5.1
23.0,10.6
25.0,10.5
27.0,18.1
29.0,23.0
31.0,22.8
33.0,22.4
35.0,5.2
37.0,5.2
39.0,10.0
41.0,10.6
43.0,10.6
45.0,10.6
47.0,12.2
49.0,12.0
51.0,12.0
53.0,12.0
55.0,12.0
57.0,12.0
59.0,12.0
61.0,12.8
63.0,18.2
65.0,18.1
67.0,18.1
69.0,27.6
71.0,30.5
73.0,30.5
75.0,30.5
77.0,30.5
79.0,30.5
81.0,30.5
83.0,30.5
85.0,30.5
87.0,30.5
89.0,31.6
91.0,31.5
93.0,31.5
95.0,31.5
97.0,31.5
99.0,31.5
101.0,31.5
103.0,31.5
105.0,31.5
107.0,31.5
109.0,31.5
111.0,31.5
113.0,34.7
115.0,36.6
117.0,37.7
119.0,37.7
121.0,37.7
123.0,37.7
125.0,37.6
127.0,40.0
129.0,46.4
131.0,47.8
133.0,10.8
135.0,10.8
137.0,11.5
139.0,17.2
141.0,17.0
143.0,17.0
145.0,17.2
147.0,17.0
149.0,11.5
151.0,5.8
153.0,10.8
155.0,11.1
157.0,11.1
159.0,11.1
161.0,8.1
163.0,11.8
165.0,17.0
167.0,16.9
169.0,19.4
171.0,27.9
173.0,30.4
175.0,30.4
177.0,30.4
179.0,30.4
181.0,30.4
183.0,32.6
185.0,40.1
187.0,45.2
189.0,48.2
191.0,46.9
193.0,45.4
195.0,55.9
197.0,56.8
199.0,56.1
201.0,17.1
203.0,17.1
205.0,17.1
207.0,17.1
209.0,17.1
211.0,24.1
213.0,24.2
215.0,24.2
217.0,28.2
219.0,31.0
221.0,31.0
223.0,31.0
225.0,31.0
227.0,31.0
229.0,33.1
231.0,42.8
233.0,43.4
235.0,43.4
237.0,43.0
239.0,30.5
241.0,35.6
243.0,37.0
245.0,37.0
247.0,37.0
249.0,37.0
251.0,37.0
253.0,37.0
255.0,36.8
257.0,35.3
259.0,18.3
261.0,16.7
263.0,16.6
265.0,16.6
267.0,16.6
269.0,16.6
271.0,16.6
273.0,17.9
275.0,25.8
277.0,29.2
279.0,29.2
281.0,29.2
283.0,29.2
285.0,29.2
287.0,30.7
289.0,31.7
291.0,31.5
293.0,29.2
295.0,29.2
297.0,28.8
299.0,18.1
301.0,20.6
303.0,24.9
305.0,24.9
307.0,24.9
309.0,24.9
311.0,25.1
313.0,25.0
315.0,24.9
317.0,24.9
319.0,24.9
321.0,30.6
323.0,40.0
325.0,42.5
327.0,42.0
329.0,24.9
331.0,31.2
333.0,31.3
335.0,31.3
337.0,38.3
339.0,43.4
341.0,44.4
343.0,44.4
345.0,44.4
347.0,44.4
349.0,44.5
351.0,44.5
353.0,48.1
355.0,54.5
357.0,51.4
359.0,50.6
361.0,50.6
363.0,62.2
365.0,75.4
367.0,76.7
369.0,34.1
371.0,18.6
373.0,18.6
375.0,18.6
377.0,19.3
379.0,31.7
381.0,35.8
383.0,35.7
385.0,35.7
387.0,35.7
389.0,35.7
391.0,35.7
393.0,35.7
395.0,42.4
397.0,42.8
399.0,46.2
401.0,49.1
403.0,52.1
405.0,55.4
407.0,55.4
409.0,55.4
411.0,55.4
413.0,58.0
415.0,71.3
417.0,66.9
419.0,43.7
421.0,35.7
423.0,37.0
425.0,37.0
427.0,37.0
429.0,37.3
431.0,43.7
433.0,43.5
435.0,43.5
437.0,47.6
439.0,50.6
441.0,50.9
443.0,57.6
445.0,57.4
447.0,57.4
449.0,57.4
451.0,57.0
453.0,54.6
455.0,52.2
457.0,54.9
459.0,66.8
461.0,85.0
463.0,87.8
465.0,87.8
467.0,87.8
469.0,87.8
471.0,87.8
473.0,87.8
475.0,91.2
477.0,93.1
479.0,93.1
481.0,91.0
483.0,71.8
485.0,39.1
487.0,42.8
489.0,46.0
491.0,46.0
493.0,46.0
495.0,46.0
497.0,46.0
499.0,41.1
501.0,49.8
503.0,53.3
505.0,53.2
507.0,53.2
509.0,53.2
511.0,53.0
513.0,51.8
515.0,49.2
517.0,27.3
519.0,23.9
521.0,24.8
523.0,24.8
525.0,24.8
527.0,24.8
529.0,25.1
531.0,31.4
533.0,33.6
535.0,35.5
537.0,35.5
539.0,40.2
541.0,41.4
543.0,41.4
545.0,41.4
547.0,44.2
549.0,44.0
551.0,48.4
553.0,50.9
555.0,50.9
557.0,50.9
559.0,50.8
561.0,41.8
563.0,41.8
565.0,41.8
567.0,45.9
569.0,47.7
571.0,52.9
573.0,53.1
575.0,52.2
577.0,50.7
579.0,48.6
581.0,45.1
583.0,36.4
585.0,36.4
587.0,42.5
589.0,49.4
591.0,49.8
593.0,54.4
595.0,61.0
597.0,67.3
599.0,72.5
601.0,79.0
603.0,85.8
605.0,87.6
607.0,88.4
609.0,79.7
611.0,44.0
613.0,50.2
615.0,53.5
617.0,58.3
619.0,63.7
621.0,63.5
623.0,63.5
625.0,70.4
627.0,70.1
629.0,70.1
631.0,70.1
633.0,70.1
635.0,68.3
637.0,64.9
639.0,50.0
641.0,54.1
643.0,61.8
645.0,62.9
647.0,62.9
649.0,62.2
651.0,59.4
653.0,73.2
655.0,76.9
657.0,76.8
659.0,76.5
