time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,44.79,0.00,0,
3,0.00,0.00,0.00,0.00,52.10,0.00,7,
5,0.00,0.00,0.00,0.00,55.42,0.00,7,
7,0.00,0.00,0.00,0.00,56.90,0.00,7,
9,0.00,0.00,0.00,0.00,59.02,0.00,7,4.00
11,0.00,0.00,0.00,0.00,57.37,0.00,7,
13,0.00,0.00,0.00,0.00,53.19,0.00,5,
15,0.00,0.00,0.00,0.05,47.98,0.00,5,
17,0.51,2.02,0.25,2.05,44.21,1.00,5,
19,1.15,4.59,0.54,4.05,38.67,1.00,5,1.97
21,1.89,4.55,0.94,6.05,35.59,2.00,5,
23,3.45,5.07,1.41,8.05,36.24,1.00,8,
25,5.13,11.01,1.77,10.05,37.92,0.00,8,
27,3.86,10.88,2.41,12.05,34.74,2.00,8,
29,3.86,10.88,2.04,14.05,32.54,2.00,8,2.70
31,4.46,10.88,2.46,16.05,29.45,0.00,8,
33,5.24,10.88,2.96,18.05,26.60,0.00,7,
35,5.21,10.88,3.77,20.05,27.77,0.00,7,
37,4.14,10.88,4.84,22.05,27.72,2.00,7,
39,4.33,10.88,3.50,18.77,32.78,2.00,7,2.07
41,4.13,11.02,3.58,20.77,32.65,1.00,7,
43,4.26,11.54,3.87,22.77,30.55,0.00,6,
45,5.57,16.80,4.37,24.77,36.63,0.00,6,
47,5.52,16.57,4.99,26.77,38.12,2.00,6,
49,4.42,7.48,4.39,27.34,37.63,1.00,6,2.04
51,6.04,10.15,3.39,22.70,35.69,1.00,6,
53,7.46,14.59,3.16,24.70,34.30,1.00,7,
55,7.85,16.15,3.61,26.70,35.50,0.00,7,
57,8.74,16.09,4.11,28.70,34.71,1.00,7,
59,6.54,11.14,4.59,30.70,34.44,2.00,7,2.30
61,5.22,11.13,4.90,32.70,33.60,1.00,7,
63,6.48,11.13,5.26,34.70,29.58,1.00,5,
65,6.42,11.13,6.09,36.70,31.52,1.00,5,
67,6.04,8.98,7.02,38.70,31.16,2.00,5,
69,4.14,5.73,5.44,21.15,30.09,2.00,5,2.16
71,6.61,12.28,5.02,23.15,31.96,1.00,5,
73,8.00,16.10,5.84,25.15,33.14,1.00,4,
75,8.58,18.45,6.52,27.15,33.26,0.00,4,
77,7.84,18.39,7.36,29.15,33.69,2.00,4,
79,3.85,5.46,6.85,31.15,32.90,2.00,4,2.79
81,4.81,8.51,7.09,33.15,32.17,3.00,4,
83,5.49,11.21,6.89,35.15,31.46,2.00,6,
85,6.69,11.19,7.79,37.15,28.64,1.00,6,
87,6.55,11.19,8.31,39.15,30.30,1.00,6,
89,8.47,17.23,7.89,41.15,30.44,1.00,6,2.31
91,8.42,17.04,8.74,43.15,26.03,2.00,6,
93,10.07,17.04,9.03,45.15,25.31,0.00,3,
95,10.55,17.04,9.90,47.15,24.30,0.00,3,
97,12.76,21.39,10.97,49.15,25.47,2.00,3,
99,11.82,23.40,9.56,51.15,26.54,2.00,3,2.13
101,5.55,16.73,10.33,53.15,21.86,2.00,3,
103,6.72,16.73,10.24,55.15,24.77,1.00,8,
105,8.40,18.08,10.83,57.15,27.74,1.00,8,
107,9.43,22.94,10.10,59.15,28.01,2.00,8,
109,8.74,19.09,6.23,28.79,28.56,1.00,8,2.54
111,3.81,5.48,4.95,15.41,27.30,2.00,8,
113,4.49,8.21,5.09,16.81,28.33,1.00,6,
115,5.32,12.03,5.21,18.81,30.63,0.00,6,
117,3.37,8.15,6.13,20.81,31.09,3.00,6,
119,2.85,6.06,3.50,17.59,30.38,2.00,6,2.83
121,4.13,11.18,3.40,19.59,30.14,1.00,6,
123,4.11,11.10,3.79,21.59,30.15,0.00,8,
125,5.21,15.48,4.29,23.59,31.98,0.00,8,
127,5.70,17.46,4.85,25.59,36.65,2.00,8,
129,2.59,5.34,5.35,27.59,38.02,2.00,8,2.93
131,1.34,5.34,5.16,29.59,41.91,2.00,8,
133,1.34,5.34,4.95,31.59,42.79,0.00,7,
135,2.16,5.25,5.51,33.59,46.02,0.00,7,
137,1.37,4.88,6.17,35.59,42.31,2.00,7,
139,3.63,9.63,1.10,6.90,43.03,1.00,7,2.57
141,3.97,11.00,1.51,8.90,41.89,1.00,7,
143,3.97,10.99,1.64,10.90,38.51,0.00,8,
145,4.62,10.99,2.22,12.90,37.67,1.00,8,
147,4.55,7.95,2.93,14.90,35.04,1.00,8,
149,4.42,10.72,3.78,16.90,34.38,1.00,8,1.29
151,7.03,17.09,3.86,18.90,32.71,2.00,8,
153,7.02,17.14,4.51,20.90,29.99,0.00,6,
155,7.80,17.14,5.57,22.90,30.75,0.00,6,
157,9.65,21.94,6.74,24.90,32.54,2.00,6,
159,9.90,21.22,6.60,26.90,29.69,2.00,6,1.52
161,7.46,17.08,7.70,28.90,26.91,2.00,6,
163,8.76,17.11,8.26,30.90,22.38,1.00,5,
165,9.80,19.95,8.90,32.90,21.90,0.00,5,
167,14.59,29.15,10.23,34.90,20.39,2.00,5,
169,16.42,35.37,7.84,23.27,24.97,2.00,5,1.66
171,18.86,35.97,8.54,25.27,24.81,2.00,5,
173,11.57,24.90,8.77,27.27,20.77,2.00,8,
175,12.44,24.89,9.80,29.27,19.69,0.00,8,
177,15.33,24.89,11.42,31.27,19.94,2.00,8,
179,16.55,25.72,11.27,33.27,18.06,2.00,8,1.81
181,17.14,22.65,11.86,35.27,16.48,2.00,8,
183,11.66,18.59,13.09,37.27,14.11,2.00,7,
185,14.20,25.27,13.45,39.27,15.34,1.00,7,
187,16.30,25.32,13.62,41.27,18.56,2.00,7,
189,15.26,22.51,11.66,30.71,20.15,2.00,7,2.71
191,8.94,18.18,9.93,24.88,22.53,2.00,7,
193,8.52,18.18,10.08,26.88,22.95,2.00,8,
195,8.48,18.18,10.11,28.88,25.91,1.00,8,
197,7.15,18.18,10.71,30.88,24.05,1.00,8,
199,8.20,18.18,10.26,32.88,24.76,0.00,8,1.68
201,9.69,18.18,11.33,34.88,26.08,1.00,8,
203,10.19,18.18,12.26,36.88,24.63,0.00,3,
