time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,44.74,0.00,0,
3,0.00,0.00,0.00,0.00,53.03,0.00,5,
5,0.00,0.00,0.00,0.00,54.09,0.00,5,
7,0.00,0.00,0.00,0.00,58.50,0.00,5,
9,0.00,0.00,0.00,0.00,58.99,0.00,5,4.00
11,0.00,0.00,0.00,0.00,60.03,0.00,5,
13,0.00,0.00,0.00,0.00,54.88,0.00,6,
15,0.00,0.00,0.04,0.51,43.84,1.00,6,
17,0.14,0.54,0.07,0.88,31.95,0.00,6,
19,1.21,4.83,0.35,2.88,24.57,1.00,6,1.91
21,4.08,13.22,0.66,4.88,19.03,1.00,6,
23,5.64,17.81,1.28,6.88,16.21,1.00,5,
25,6.75,17.74,2.03,8.88,28.83,0.00,5,
27,8.33,17.70,2.86,10.88,34.65,1.00,5,
29,5.36,10.78,3.57,11.37,36.55,1.00,5,2.59
31,3.88,10.78,3.91,12.50,37.56,1.00,5,
33,3.88,10.78,3.78,14.50,38.10,1.00,2,
35,3.88,10.78,3.65,16.50,43.27,0.00,2,
37,3.38,8.80,4.40,18.50,38.84,2.00,2,
39,1.19,4.74,2.40,15.48,32.60,2.00,2,2.39
41,1.55,4.74,2.03,8.62,34.00,1.00,2,
43,6.99,10.60,2.84,10.62,34.12,2.00,8,
45,7.92,11.37,3.18,12.62,35.71,0.00,8,
47,6.64,11.31,4.12,14.62,35.69,3.00,8,
49,5.77,11.31,3.51,13.00,33.64,1.00,8,2.36
51,5.44,11.31,4.34,15.00,32.39,0.00,8,
53,5.44,11.31,5.17,17.00,31.77,0.00,6,
55,6.14,11.31,6.01,19.00,33.74,0.00,6,
57,6.88,11.31,6.84,21.00,32.37,2.00,6,
59,8.14,17.88,5.89,23.00,31.23,2.00,6,1.86
61,9.08,18.78,5.76,25.00,28.08,0.00,6,
63,10.60,24.88,6.43,27.00,25.88,1.00,1,
65,11.08,24.74,7.24,29.00,26.00,0.00,1,
67,10.69,27.26,8.24,31.00,28.08,3.00,1,
69,11.01,34.01,4.97,29.29,28.56,2.00,1,2.99
71,13.32,36.86,2.74,13.32,31.85,1.00,1,
73,7.77,16.40,3.28,11.85,31.08,1.00,1,
75,5.47,16.40,3.62,11.94,30.73,1.00,1,
77,5.47,16.40,3.78,13.94,32.10,2.00,1,
79,5.77,16.40,4.03,15.94,30.58,1.00,1,1.96
81,7.33,16.40,4.26,17.94,29.47,1.00,1,
83,10.10,17.55,4.95,19.94,30.28,1.00,2,
85,12.71,26.47,5.50,21.94,28.84,1.00,2,
87,13.69,30.39,4.34,22.44,25.26,0.00,2,
89,13.68,30.34,5.12,24.44,20.98,1.00,2,2.18
91,15.06,35.64,6.12,26.43,20.02,1.00,2,
93,9.78,13.86,5.80,23.30,17.33,3.00,5,
95,6.09,12.76,5.53,25.30,21.73,1.00,5,
97,6.46,12.76,6.25,27.30,25.21,2.00,5,
99,5.98,12.76,6.59,29.30,26.61,2.00,5,2.73
101,8.39,20.81,5.43,31.30,23.33,1.00,5,
103,9.09,23.60,5.67,33.30,17.56,0.00,2,
