time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,44.79,0
3,0.00,0.00,0.00,0.00,0.00,49.97,15
5,0.00,0.00,0.00,0.00,0.00,55.27,15
7,0.00,0.00,0.00,0.00,0.00,57.20,15
9,0.00,0.00,0.00,0.00,0.00,59.30,15
11,0.00,0.00,0.00,0.00,0.00,57.52,15
13,0.00,0.00,0.00,0.00,0.00,54.04,5
15,0.00,0.00,0.01,0.01,0.09,47.25,5
17,0.50,2.01,0.27,0.37,2.09,45.03,5
19,1.15,4.58,0.63,0.92,4.09,40.31,5
21,2.95,5.32,1.01,1.60,6.09,34.10,5
23,5.03,10.54,1.62,2.31,8.09,31.33,1
25,5.12,10.88,2.36,3.16,10.09,30.12,1
27,5.90,10.88,3.09,3.99,12.09,27.47,1
29,6.74,11.51,3.57,4.69,14.09,28.46,1
31,6.73,11.48,4.32,5.71,16.09,27.48,1
33,6.73,11.48,5.27,6.88,18.09,28.05,2
35,6.73,11.48,6.22,8.05,20.09,33.60,2
37,6.69,11.48,7.22,9.25,22.09,35.19,2
39,7.21,11.48,6.81,9.60,24.09,33.71,2
41,9.49,15.74,5.85,9.63,26.09,34.13,2
43,10.84,18.91,5.60,10.08,28.09,32.98,4
45,12.53,22.03,6.15,11.01,30.09,31.91,4
47,11.79,22.00,6.82,12.01,32.09,29.01,4
49,8.22,28.38,5.60,9.52,34.09,28.71,4
51,9.25,32.53,4.80,7.68,36.09,29.36,4
53,11.73,42.40,4.69,7.09,38.09,28.21,3
55,12.51,42.14,5.57,8.07,40.09,30.18,3
57,14.44,42.14,6.73,9.56,42.09,28.87,3
59,14.77,42.14,5.56,6.85,21.75,27.49,3
61,17.19,42.14,6.57,8.06,22.25,26.79,3
63,14.74,27.11,6.72,7.74,20.59,26.61,1
65,12.24,21.85,7.42,8.15,20.61,24.98,1
67,14.66,22.75,8.92,9.85,22.61,22.87,1
69,15.71,22.75,7.67,9.90,20.46,21.30,1
71,18.35,24.22,7.55,10.62,22.46,17.24,1
73,22.09,29.48,8.50,12.00,24.46,16.66,6
75,23.73,29.35,9.66,13.50,26.46,15.51,6
77,28.40,35.71,10.99,15.09,28.46,15.28,6
79,28.84,36.13,10.60,15.02,30.46,18.18,6
81,28.79,35.92,11.01,16.02,32.46,15.47,6
83,21.29,33.56,11.25,16.77,34.46,15.12,4
85,21.43,37.58,11.52,17.06,36.46,15.17,4
87,22.29,37.52,12.18,17.66,38.46,16.75,4
89,23.05,37.52,12.28,17.24,40.46,16.56,4
91,19.33,37.52,12.52,17.06,42.46,17.90,4
93,19.33,37.52,12.63,16.63,44.46,19.60,8
95,19.33,37.52,12.73,16.25,46.46,20.14,8
97,19.55,37.52,10.68,15.32,48.46,20.25,8
99,17.68,37.52,11.59,16.56,50.46,24.27,8
101,16.71,37.52,11.71,16.90,52.46,28.57,8
103,16.71,37.52,10.96,16.70,54.46,25.47,3
105,19.34,37.52,11.81,17.89,56.46,25.63,3
107,21.44,37.52,12.98,19.39,58.46,26.97,3
109,22.61,42.32,13.83,20.28,59.26,30.69,3
111,20.44,47.54,14.75,21.38,59.70,30.16,3
113,19.47,55.46,13.71,18.86,41.60,27.72,2
115,20.52,55.95,12.65,16.08,40.97,26.89,2
117,22.92,56.61,14.15,17.78,42.97,28.42,2
119,12.60,17.51,13.92,18.44,44.97,27.31,2
121,14.81,19.11,14.10,19.34,46.97,25.00,2
123,16.56,25.53,14.65,20.47,48.97,21.17,8
125,22.90,33.73,15.75,21.93,50.97,19.90,8
127,24.48,36.95,17.11,23.55,52.97,20.19,8
129,28.00,36.93,18.15,24.80,54.97,17.78,8
131,27.65,36.93,18.77,25.11,56.97,16.58,8
133,24.30,36.93,19.64,25.58,58.97,15.28,3
135,24.34,36.93,20.85,26.56,60.97,13.43,3
137,25.55,36.93,21.34,27.66,62.97,12.88,3
139,27.27,37.29,20.75,25.40,59.23,11.80,3
141,33.62,47.26,20.30,23.18,61.23,13.89,3
143,32.96,49.69,21.52,23.97,63.23,12.84,1
145,29.79,47.31,23.13,25.49,65.23,11.92,1
147,26.77,35.25,24.97,27.39,67.23,13.93,1
149,27.66,41.43,22.40,26.65,54.77,14.33,1
151,27.68,43.74,22.11,27.27,56.77,14.40,1
153,25.61,35.46,20.77,27.27,58.77,16.56,8
155,26.43,38.72,19.53,27.32,60.77,18.00,8
157,26.42,38.70,21.09,29.06,62.77,17.94,8
159,26.75,38.70,21.53,30.00,64.77,18.32,8
161,22.94,43.72,21.13,30.43,66.77,18.13,8
163,23.53,44.00,21.34,30.81,68.77,16.44,3
