time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,45.38,0.00,0,
3,0.00,0.00,0.00,0.00,53.35,0.00,7,
5,0.00,0.00,0.00,0.00,55.97,0.00,7,
7,0.00,0.00,0.00,0.00,56.94,0.00,7,
9,0.00,0.00,0.00,0.00,57.24,0.00,7,4.00
11,0.00,0.00,0.00,0.00,57.75,0.00,7,
13,0.00,0.00,0.00,0.00,53.26,0.00,5,
15,0.00,0.00,0.01,0.09,49.42,0.00,5,
17,0.50,2.01,0.27,2.09,46.86,1.00,5,
19,1.15,4.58,0.49,4.09,41.87,2.00,5,2.19
21,1.36,4.55,0.69,6.09,37.31,1.00,5,
23,2.44,5.19,1.42,8.09,30.52,1.00,7,
25,5.13,8.67,2.08,10.09,31.92,1.00,7,
27,5.41,10.90,2.45,12.09,31.60,1.00,7,
29,5.35,10.88,2.19,9.68,31.58,1.00,7,2.18
31,5.35,10.88,2.72,11.68,34.99,1.00,7,
33,5.88,10.88,3.40,13.68,34.09,1.00,8,
35,6.98,11.56,3.98,15.68,35.74,0.00,8,
37,6.18,10.88,4.79,17.68,35.62,2.00,8,
39,6.21,10.88,3.72,17.56,32.28,1.00,8,1.66
41,7.66,14.29,3.86,19.56,28.09,1.00,8,
43,8.67,16.15,4.49,21.56,23.60,0.00,7,
45,10.52,19.93,5.29,23.56,23.61,0.00,7,
47,11.54,24.14,6.29,25.56,24.70,2.00,7,
49,14.33,34.02,6.78,27.56,25.50,1.00,7,1.30
51,15.97,36.00,7.33,29.56,25.29,1.00,7,
53,9.68,16.86,7.74,31.56,24.20,1.00,5,
55,9.32,17.60,8.51,33.56,26.63,0.00,5,
57,11.78,17.58,9.58,35.56,25.70,2.00,5,
59,10.11,16.63,8.91,37.56,25.30,2.00,5,1.83
61,8.42,16.63,9.07,39.56,25.49,2.00,5,
63,8.42,16.63,8.50,41.56,21.73,1.00,7,
65,9.86,16.63,9.35,43.56,20.40,1.00,7,
67,12.29,17.15,9.92,45.56,20.78,1.00,7,
69,10.01,16.91,10.90,47.56,23.96,2.00,7,1.81
71,10.71,22.82,9.90,49.56,21.65,1.00,7,
73,11.47,22.61,10.69,51.56,18.46,2.00,6,
75,11.46,22.61,10.98,53.56,18.21,0.00,6,
77,11.46,22.60,12.00,55.56,19.59,3.00,6,
79,11.56,20.41,10.63,56.11,26.10,1.00,6,2.31
81,8.00,17.54,9.60,33.79,26.07,3.00,6,
83,8.73,17.54,6.96,28.40,24.05,2.00,3,
85,10.13,17.72,6.71,30.40,30.74,0.00,3,
87,8.99,18.44,7.51,32.40,33.68,2.00,3,
89,6.07,18.44,7.11,34.40,33.03,1.00,3,2.12
91,5.87,18.44,7.43,36.40,29.37,1.00,3,
93,7.74,18.44,6.27,38.40,28.21,0.00,4,
95,11.19,24.08,7.26,40.40,31.05,0.00,4,
97,11.81,25.20,8.26,42.40,33.35,3.00,4,
99,8.01,21.13,7.22,44.40,35.32,2.00,4,1.96
101,5.64,11.19,8.04,46.40,33.38,2.00,4,
103,9.79,13.99,7.35,48.40,32.08,1.00,3,
105,11.43,17.95,7.87,50.40,32.71,1.00,3,
107,11.58,17.85,9.06,52.40,31.88,2.00,3,
109,9.26,11.78,9.02,54.40,29.24,2.00,3,2.05
111,9.88,11.78,10.11,56.40,26.53,1.00,3,
113,11.20,16.47,11.08,58.40,26.68,2.00,5,
115,12.74,17.10,12.28,60.40,25.73,1.00,5,
117,12.73,17.05,13.80,62.40,27.11,2.00,5,
119,9.68,16.73,14.05,64.40,27.40,2.00,5,1.92
121,9.37,16.73,15.16,66.40,26.31,1.00,5,
123,10.94,18.42,15.78,68.40,26.70,1.00,7,
125,13.48,22.92,16.66,70.40,27.06,0.00,7,
127,14.72,22.83,18.17,72.40,25.11,2.00,7,
129,12.70,22.83,18.16,74.40,24.75,2.00,7,1.68
131,11.36,22.83,19.01,76.40,26.35,1.00,7,
133,11.35,22.83,19.72,78.40,25.98,1.00,8,
135,11.35,22.83,20.97,80.40,25.78,1.00,8,
137,11.42,22.83,21.98,82.40,24.13,2.00,8,
139,11.71,19.09,17.09,45.90,21.54,2.00,8,1.47
141,8.70,17.41,14.06,41.31,22.42,2.00,8,
143,9.85,19.14,14.38,43.31,20.90,2.00,6,
145,11.87,18.97,13.25,45.31,21.74,0.00,6,
147,11.94,18.94,14.47,47.31,23.13,2.00,6,
149,11.13,17.90,12.81,47.54,22.71,2.00,6,1.47
151,9.87,17.90,9.46,32.74,20.01,2.00,6,
153,10.34,18.93,7.04,26.31,16.60,0.00,3,
155,14.24,24.20,8.21,28.31,17.96,1.00,3,
157,16.56,24.84,8.95,30.31,19.41,2.00,3,
159,16.56,31.60,8.85,24.60,21.58,2.00,3,1.95
161,12.57,31.33,9.36,26.60,26.49,2.00,3,
163,13.40,31.33,9.27,28.60,25.31,2.00,8,
165,13.79,31.33,9.21,30.60,24.65,0.00,8,
167,15.61,31.33,10.55,32.60,23.44,2.00,8,
169,13.01,31.33,9.35,34.60,22.18,2.00,8,1.69
171,12.96,31.33,9.08,36.60,21.60,1.00,8,
173,14.80,31.33,9.34,38.60,19.95,0.00,5,
175,17.54,31.33,10.53,40.60,22.18,0.00,5,
177,20.39,32.81,11.97,42.60,22.53,2.00,5,
179,22.31,38.10,10.63,44.60,23.59,3.00,5,1.48
181,16.85,39.79,11.00,46.60,19.51,1.00,5,
183,19.16,48.99,11.80,48.60,15.22,1.00,7,
185,23.12,60.75,12.25,50.60,19.43,1.00,7,
187,25.26,66.39,11.40,52.60,22.91,1.00,7,
189,26.58,71.70,12.27,50.96,24.41,2.00,7,2.11
191,28.14,71.58,12.81,50.10,24.90,1.00,7,
193,29.55,71.58,12.92,39.18,27.21,1.00,4,
195,29.90,71.58,11.67,38.68,27.72,1.00,4,
197,31.67,76.78,11.43,28.38,25.43,3.00,4,
199,28.90,72.04,9.70,28.04,23.30,2.00,4,1.89
201,16.43,31.87,9.69,30.04,22.78,3.00,4,
203,20.62,43.03,9.07,32.04,20.70,1.00,3,
205,22.81,42.81,10.65,34.04,19.18,0.00,3,
207,26.74,47.24,12.48,36.04,20.12,2.00,3,
209,25.42,48.80,13.74,38.04,18.63,1.00,3,1.52
211,18.63,48.79,15.24,40.04,17.02,2.00,3,
213,20.95,48.79,16.51,42.04,12.82,2.00,8,
215,21.15,48.79,17.19,44.04,9.78,0.00,8,
217,23.69,48.79,19.19,46.04,8.75,2.00,8,
219,30.13,48.79,18.50,48.04,6.45,2.00,8,1.01
221,26.79,48.79,18.24,50.04,6.17,1.00,8,
223,26.17,48.79,19.84,52.04,8.44,1.00,3,
225,27.86,48.79,20.63,54.04,9.42,0.00,3,
227,29.85,48.79,22.13,56.04,9.89,2.00,3,
229,29.83,48.79,22.55,58.04,12.16,2.00,3,1.11
231,29.83,48.79,22.47,60.04,13.01,1.00,3,
233,29.83,48.79,22.95,62.04,14.21,0.00,1,
235,31.04,48.79,24.30,64.04,15.51,0.00,1,
237,34.21,49.57,25.88,66.04,16.96,2.00,1,
239,35.01,51.06,24.18,68.04,17.86,2.00,1,2.03
241,29.37,53.64,24.00,70.04,19.89,2.00,1,
243,26.45,57.01,22.80,72.04,21.39,0.00,6,
245,28.91,66.84,24.30,74.04,21.03,1.00,6,
247,32.10,75.55,23.94,76.04,23.70,1.00,6,
249,31.89,67.30,25.34,76.86,23.87,2.00,6,1.63
251,20.10,48.79,26.32,75.75,22.17,1.00,6,
253,20.68,48.59,27.13,69.51,20.71,1.00,3,
255,11.17,22.33,27.32,64.66,20.84,2.00,3,
257,13.89,30.14,25.88,56.25,24.15,2.00,3,
259,12.23,30.03,25.67,58.25,21.52,2.00,3,1.77
261,12.57,22.95,26.51,60.25,22.22,2.00,3,
263,18.22,22.91,26.96,62.25,20.58,2.00,7,
265,19.13,24.30,28.19,64.25,17.67,2.00,7,
267,19.13,24.27,24.09,66.25,18.53,1.00,7,
269,20.42,28.09,25.11,68.25,20.68,1.00,7,1.49
271,21.22,26.98,25.03,70.25,20.79,1.00,7,
273,16.72,30.59,25.61,72.25,20.11,1.00,5,
275,17.11,30.55,25.52,74.25,17.20,0.00,5,
277,19.83,30.55,27.18,76.25,13.70,2.00,5,
279,20.65,30.55,26.21,78.25,13.19,2.00,5,0.93
281,17.83,36.13,27.71,80.25,13.73,2.00,5,
283,21.25,44.03,26.70,82.25,14.56,2.00,6,
285,21.77,43.99,26.85,84.25,19.20,0.00,6,
287,23.35,43.99,28.26,86.25,22.00,2.00,6,
289,24.41,43.99,17.35,82.35,24.82,2.00,6,1.85
291,24.38,43.97,13.35,37.87,23.13,1.00,6,
293,18.25,25.13,14.36,39.80,22.28,1.00,7,
295,13.38,25.13,14.81,41.80,22.09,1.00,7,
297,14.95,26.38,15.57,43.80,21.26,2.00,7,
299,20.52,37.45,16.65,45.80,21.87,3.00,7,1.68
301,21.95,40.44,,,21.78,2.00,7,
303,15.75,23.85,,,22.17,2.00,8,
305,14.85,24.42,,,21.95,0.00,8,
307,15.11,24.36,,,19.02,3.00,8,
309,15.31,25.06,,,17.60,3.00,8,1.88
311,14.94,31.39,,,17.75,2.00,8,
313,18.43,37.05,,,17.27,2.00,3,
315,19.66,41.50,,,17.39,1.00,3,
317,22.73,49.36,,,19.87,2.00,3,
319,19.78,49.42,,,21.20,2.00,3,2.09
321,21.79,51.59,,,20.24,2.00,3,
323,22.88,56.15,,,18.54,2.00,5,
325,23.88,55.10,,,14.27,2.00,5,
327,18.56,32.26,,,14.71,1.00,5,
329,19.67,32.02,,,14.11,1.00,5,1.71
331,14.60,32.02,,,14.87,2.00,5,
333,13.78,32.02,,,16.27,2.00,6,
335,13.89,32.02,,,19.15,0.00,6,
337,14.60,32.02,,,21.56,2.00,6,
339,16.65,32.02,,,21.66,2.00,6,1.85
341,14.93,22.09,,,23.66,1.00,6,
343,12.04,18.95,,,23.39,1.00,8,
345,11.98,18.88,,,20.91,0.00,8,
347,12.24,18.88,,,19.74,2.00,8,
349,13.81,23.55,,,19.17,2.00,8,0.82
351,15.35,25.93,,,22.24,1.00,8,
353,16.45,28.81,,,21.59,1.00,3,
355,17.28,29.30,,,19.98,0.00,3,
357,20.51,35.76,,,18.44,2.00,3,
359,24.31,41.00,,,15.90,2.00,3,1.67
361,24.60,49.01,,,15.91,2.00,3,
363,26.73,57.06,,,15.48,2.00,4,
365,29.89,64.06,,,14.02,0.00,4,
367,29.66,64.83,,,16.76,2.00,4,
369,23.77,39.45,,,15.53,2.00,4,1.29
371,17.68,29.59,,,15.48,1.00,4,
373,14.67,29.59,,,15.54,1.00,3,
375,16.25,30.99,,,16.95,0.00,3,
377,25.21,59.20,,,17.06,2.00,3,
379,30.55,80.44,,,16.60,2.00,3,1.39
381,33.26,87.04,,,11.77,2.00,3,
383,35.60,91.65,,,8.58,1.00,1,
385,39.55,98.26,,,6.57,0.00,1,
387,46.12,113.12,,,7.78,2.00,1,
389,49.10,118.51,,,10.94,2.00,1,1.71
391,50.56,118.45,,,12.77,2.00,1,
393,50.65,118.45,,,14.96,2.00,5,
395,44.36,118.41,,,14.96,1.00,5,
397,41.79,125.15,,,13.18,2.00,5,
399,49.46,138.40,,,13.44,1.00,5,2.15
401,53.98,150.04,,,13.24,0.00,5,
403,56.97,162.08,,,10.77,2.00,4,
405,58.87,162.37,,,12.23,0.00,4,
407,59.27,162.37,,,12.57,2.00,4,
409,60.96,164.61,,,14.13,2.00,4,0.70
411,61.95,168.29,,,13.44,2.00,4,
413,55.38,173.14,,,12.92,1.00,3,
415,56.48,177.54,,,15.82,0.00,3,
417,58.56,185.89,,,15.58,2.00,3,
419,60.48,193.07,,,14.80,2.00,3,1.28
421,60.57,193.36,,,15.29,2.00,3,
423,64.11,203.67,,,15.36,2.00,5,
425,63.94,200.82,,,14.46,1.00,5,
427,64.10,199.96,,,15.74,1.00,5,
429,66.34,199.36,,,16.14,1.00,5,1.77
431,45.68,98.76,,,16.12,1.00,5,
433,48.79,107.52,,,14.61,1.00,4,
435,51.45,115.02,,,13.74,0.00,4,
437,54.45,123.64,,,14.24,3.00,4,
439,54.48,128.25,,,13.71,2.00,4,1.08
441,58.90,134.69,,,12.95,2.00,4,
443,60.05,134.28,,,11.88,1.00,5,
445,61.81,141.36,,,11.75,0.00,5,
447,63.21,146.93,,,10.29,2.00,5,
449,67.50,161.35,,,9.02,2.00,5,1.57
451,72.30,174.32,,,10.41,1.00,5,
453,75.21,176.76,,,14.88,2.00,7,
