time,value
1,0.04
5,0.03
9,0.02
13,0.04
17,0.06
21,0.05
25,0.05
29,0.09
33,0.08
37,0.08
41,0.06
45,0.11
49,0.15
53,0.16
57,0.17
61,0.27
65,0.11
69,0.18
73,0.17
77,0.15
81,0.15
85,0.27
89,0.21
93,0.17
97,0.18
101,0.30
105,0.43
109,0.20
113,0.23
117,0.19
121,0.17
125,0.25
129,0.18
133,0.27
137,0.13
141,0.13
145,0.12
149,0.19
153,0.29
157,0.11
161,0.19
165,0.24
169,0.09
173,0.14
177,0.24
181,0.15
185,0.12
189,0.25
193,0.21
197,0.14
201,0.31
205,0.19
209,0.18
213,0.29
217,0.15
221,0.24
225,0.22
229,0.10
233,0.13
237,0.35
241,0.27
245,0.20
249,0.32
253,0.21
257,0.19
261,0.40
265,0.16
269,0.44
273,0.18
277,0.20
281,0.25
285,0.30
289,0.20
293,0.17
297,0.27
301,0.27
305,0.35
309,0.26
313,0.54
317,0.47
321,0.33
325,0.36
329,0.24
333,0.25
337,0.22
341,0.23
345,0.62
349,0.28
353,0.30
357,0.38
361,0.50
365,0.34
369,0.23
373,0.35
377,0.65
381,0.38
385,0.40
389,0.49
393,0.42
397,0.35
401,0.34
405,0.42
409,0.32
413,0.72
417,0.36
421,0.47
425,0.75
429,0.46
433,0.70
437,0.79
441,0.54
445,0.52
449,0.76
453,0.70
457,0.70
461,0.72
465,0.59
469,0.74
473,0.56
477,0.88
481,0.50
485,0.54
489,0.79
493,0.74
497,0.52
