time,calc_time
1.00,0.20
9.00,0.08
19.00,0.09
29.00,0.08
39.00,0.08
49.00,0.09
59.00,0.10
69.00,0.09
79.00,0.09
89.00,0.11
99.00,0.09
109.00,0.10
119.00,0.09
129.00,0.09
139.00,0.08
149.00,0.10
159.00,0.10
169.00,0.09
179.00,0.10
189.00,0.10
199.00,0.10
209.00,0.11
219.00,0.08
229.00,0.10
239.00,0.10
249.00,0.09
259.00,0.15
269.00,0.09
279.00,0.13
289.00,0.10
299.00,0.20
309.00,0.09
319.00,0.07
329.00,0.11
339.00,0.10
349.00,0.09
359.00,0.08
369.00,0.10
379.00,0.09
389.00,0.07
399.00,0.09
409.00,0.09
419.00,0.09
429.00,0.10
439.00,0.09
449.00,0.09
459.00,0.09
469.00,0.10
479.00,0.10
489.00,0.11
499.00,0.08
509.00,0.09
519.00,0.09
529.00,0.09
539.00,0.10
549.00,0.08
559.00,0.09
569.00,0.10
579.00,0.08
589.00,0.09
599.00,0.10
609.00,0.10
619.00,0.09
629.00,0.08
639.00,0.09
649.00,0.09
659.00,0.15
669.00,0.09
679.00,0.12
689.00,0.08
699.00,0.10
709.00,0.10
719.00,0.11
729.00,0.08
739.00,0.09
749.00,0.08
759.00,0.10
769.00,0.09
779.00,0.09
789.00,0.09
799.00,0.09
809.00,0.07
819.00,0.08
829.00,0.07
839.00,0.10
849.00,0.08
859.00,0.40
869.00,0.09
879.00,0.10
889.00,0.09
899.00,0.10
909.00,0.08
919.00,0.09
929.00,0.09
939.00,0.08
949.00,0.11
959.00,0.08
969.00,0.09
979.00,0.08
989.00,0.09
999.00,0.10
