time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase
1,0.00,0.00,0.00,0.00,60.00,0.00,1
3,0.00,0.00,0.00,0.00,46.98,0.00,1
5,0.00,0.00,0.00,0.00,55.26,0.00,1
7,0.00,0.00,0.00,0.00,56.74,0.00,1
9,0.00,0.00,0.00,0.00,63.58,0.00,1
11,0.00,0.00,0.00,0.00,60.18,0.00,1
13,0.00,0.00,0.00,0.00,58.53,0.00,1
15,0.00,0.00,0.00,0.00,52.58,0.00,1
17,0.00,0.00,0.04,0.50,46.55,0.00,1
19,0.51,2.04,0.21,2.50,39.15,0.00,1
21,1.33,5.33,0.44,4.50,41.03,1.00,3
23,1.32,5.28,0.60,6.50,37.81,0.00,3
25,1.30,5.18,0.94,8.50,44.60,0.00,3
27,0.18,0.71,1.41,10.50,52.65,2.00,3
29,0.00,0.00,0.56,6.74,55.42,0.00,3
31,0.00,0.00,0.76,8.74,54.05,1.00,3
33,0.00,0.00,0.93,10.74,50.32,0.00,3
35,0.67,2.69,1.33,12.74,46.12,0.00,3
37,2.39,5.54,1.94,14.74,42.21,1.00,3
39,2.56,5.51,2.33,16.74,35.35,0.00,3
41,4.90,8.57,2.98,18.74,26.80,1.00,2
43,6.91,11.79,3.73,20.74,17.91,1.00,2
45,10.18,11.60,4.38,22.74,11.45,0.00,2
47,10.98,11.66,5.30,24.74,7.73,1.00,2
49,11.16,11.64,6.05,26.74,13.35,0.00,2
51,12.71,17.81,6.92,28.74,19.83,1.00,2
53,12.66,17.61,7.77,30.74,23.10,1.00,4
55,12.66,17.61,8.55,32.74,23.61,0.00,4
57,12.66,17.61,9.38,34.74,27.24,2.00,4
59,10.50,17.57,8.79,26.39,37.00,2.00,4
61,2.90,6.64,8.26,25.29,39.84,4.00,4
63,1.23,4.94,2.96,18.98,38.37,2.00,4
65,1.64,4.94,2.11,20.98,37.55,0.00,4
67,1.58,6.32,2.83,22.98,37.17,1.00,1
69,2.80,11.20,3.31,24.98,35.82,1.00,1
71,2.77,11.07,3.60,26.98,33.27,0.00,1
73,3.04,12.17,4.10,28.98,29.51,1.00,1
