time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase
1,0.00,0.00,0.00,0.00,43.52,0.00,1
3,0.00,0.00,0.00,0.00,52.66,0.00,1
5,0.00,0.00,0.00,0.00,57.65,0.00,1
7,0.00,0.00,0.00,0.00,58.65,0.00,1
9,0.00,0.00,0.00,0.00,60.96,0.00,1
11,0.00,0.00,0.00,0.00,58.43,0.00,1
13,0.00,0.00,0.00,0.00,53.45,0.00,1
15,0.00,0.00,0.00,0.00,47.94,0.00,1
17,0.27,1.08,0.21,1.89,45.91,1.00,1
19,1.26,4.79,0.37,3.89,40.84,0.00,1
21,2.95,4.67,0.93,5.89,40.25,1.00,3
23,4.21,5.34,1.63,7.89,37.28,0.00,3
25,4.74,5.31,2.52,9.89,37.57,0.00,3
27,4.03,9.78,3.52,11.89,35.63,2.00,3
29,4.28,12.11,2.74,10.39,33.52,1.00,3
31,8.14,18.13,3.30,12.39,32.23,0.00,3
33,10.73,19.32,4.47,14.39,29.22,0.00,3
35,13.69,24.94,5.63,16.39,28.51,0.00,3
37,14.98,24.76,6.80,18.39,25.13,0.00,3
39,17.14,24.76,7.99,20.39,20.70,1.00,3
41,20.68,24.76,9.34,22.39,19.10,0.00,3
43,24.56,35.56,10.84,24.39,17.29,0.00,2
45,30.30,48.38,12.50,26.39,16.18,0.00,2
47,35.03,60.05,14.16,28.39,15.48,0.00,2
49,39.61,67.41,15.84,30.39,13.98,2.00,2
51,41.62,69.48,15.60,28.44,16.01,2.00,2
53,42.47,73.26,15.00,30.44,14.04,2.00,2
55,41.20,79.02,16.34,32.44,13.35,2.00,4
57,43.53,82.62,17.24,34.44,11.72,2.00,4
59,48.11,85.25,16.45,36.44,13.06,0.00,4
61,38.58,55.00,18.12,38.44,13.36,2.00,4
63,33.94,59.25,19.28,38.65,15.92,4.00,1
65,30.59,61.16,19.46,36.88,16.60,3.00,1
67,32.36,61.15,19.43,38.88,16.10,0.00,1
69,34.07,67.15,21.26,40.88,16.97,2.00,1
71,36.67,70.56,21.91,37.92,17.55,3.00,1
73,33.90,72.20,21.52,39.92,17.00,2.00,1
75,17.46,41.12,20.33,41.92,15.39,2.00,1
77,17.62,41.73,20.37,43.92,13.81,2.00,1
79,20.35,48.08,18.50,45.92,13.07,0.00,1
81,23.38,47.88,20.00,47.92,13.06,1.00,3
83,23.30,47.88,21.11,49.92,14.28,1.00,3
85,24.09,51.35,21.79,51.92,17.58,1.00,3
87,24.98,54.41,22.43,53.92,22.11,2.00,3
89,25.39,61.98,21.07,55.92,25.50,3.00,3
91,24.18,61.98,19.77,57.92,26.20,4.00,3
93,24.25,61.98,15.47,59.92,22.76,0.00,3
95,27.04,61.82,16.80,61.92,19.57,0.00,2
97,27.32,52.69,18.29,63.92,17.72,0.00,2
99,27.28,37.54,19.79,65.92,18.40,0.00,2
101,31.25,42.64,21.29,67.92,17.82,2.00,2
103,39.19,71.78,21.86,69.92,17.09,2.00,2
105,42.16,83.65,21.80,71.92,16.60,1.00,2
107,43.05,86.86,20.82,73.92,17.14,1.00,4
109,42.50,75.91,21.51,75.92,14.88,1.00,4
111,38.70,51.41,21.86,77.92,15.25,1.00,4
113,40.38,51.41,23.04,79.92,14.95,2.00,4
115,40.88,51.41,22.74,68.03,16.37,2.00,4
117,37.92,55.43,22.68,60.35,14.25,2.00,4
119,40.85,61.55,23.89,54.90,11.97,2.00,4
121,40.70,67.75,21.72,51.64,9.78,1.00,1
123,44.62,67.77,23.18,48.10,9.89,2.00,1
125,45.54,71.18,23.81,49.24,7.59,0.00,1
127,48.78,84.14,25.64,51.24,9.92,2.00,1
129,53.67,93.68,25.36,45.52,11.59,2.00,1
131,58.57,97.59,25.06,43.68,12.75,2.00,1
133,58.48,97.48,25.06,45.68,11.07,2.00,1
135,51.90,96.65,25.91,47.68,11.29,2.00,1
137,52.90,95.06,26.64,49.68,11.10,2.00,1
139,54.84,92.74,26.93,51.68,10.48,2.00,3
141,57.35,92.85,26.79,53.68,10.35,2.00,3
143,62.04,96.44,24.65,55.68,11.14,0.00,3
145,43.02,91.19,26.49,57.68,11.10,2.00,3
147,42.64,95.01,28.03,59.68,14.62,2.00,3
149,41.15,98.02,29.16,61.68,15.86,2.00,3
151,38.68,106.81,29.99,63.68,13.44,2.00,2
153,38.61,106.53,29.24,65.68,11.26,2.00,2
155,40.07,108.66,29.72,67.68,7.88,0.00,2
157,44.31,121.11,31.39,69.68,7.26,2.00,2
159,49.16,129.68,32.69,71.68,8.51,2.00,2
161,50.78,133.14,33.40,73.68,8.26,2.00,2
163,54.13,133.12,33.38,75.68,7.04,2.00,2
165,54.18,133.12,30.31,77.68,9.65,3.00,2
