time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,44.70,1
3,0.00,0.00,0.00,0.00,0.00,53.00,4
5,0.00,0.00,0.00,0.00,0.00,57.50,4
7,0.00,0.00,0.00,0.00,0.00,58.94,4
9,0.00,0.00,0.00,0.00,0.00,58.36,4
11,0.00,0.00,0.00,0.00,0.00,56.75,1
13,0.00,0.00,0.00,0.00,0.00,50.96,1
15,0.00,0.00,0.02,0.04,0.28,39.74,1
17,0.00,0.00,0.26,0.44,2.28,30.35,1
19,0.00,0.00,0.64,1.03,4.28,22.65,2
21,2.11,4.28,1.18,1.68,5.07,14.04,2
23,4.69,9.46,1.92,2.60,6.89,12.75,2
25,9.24,20.34,2.92,3.95,8.89,27.58,2
27,8.61,22.61,3.41,4.44,8.71,32.98,1
29,10.14,22.23,3.53,4.98,10.71,33.32,1
31,9.54,24.18,4.28,6.04,12.71,32.20,1
33,7.40,24.10,5.16,7.25,14.71,32.27,1
35,9.93,24.09,6.16,8.49,16.71,33.17,2
37,6.50,10.78,6.67,8.92,17.24,28.52,2
39,3.88,10.78,6.21,7.70,19.24,22.42,2
41,8.33,14.17,7.65,9.30,21.24,23.06,2
43,14.08,23.85,9.15,11.00,23.24,24.37,1
45,12.66,23.74,8.44,9.68,25.24,22.66,1
47,12.65,23.74,7.49,7.68,27.24,22.11,1
49,13.82,23.74,8.66,8.96,29.24,22.87,1
51,13.79,23.73,9.83,10.23,31.24,24.39,2
53,8.45,11.73,10.01,9.89,33.24,24.88,2
55,10.71,21.94,10.11,10.18,35.24,24.71,2
57,13.25,23.97,11.28,11.46,37.24,24.03,2
59,15.43,23.93,12.44,12.73,39.24,22.74,2
61,14.17,17.68,12.82,12.71,41.24,22.00,2
63,14.03,22.83,13.06,12.63,43.24,21.59,2
65,14.51,24.75,12.57,12.09,45.24,21.89,2
67,15.06,26.95,13.77,13.42,47.24,22.14,2
