time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,60.00,0
3,0.00,0.00,0.00,0.00,0.00,60.00,15
5,0.00,0.00,0.00,0.00,0.00,54.67,15
7,0.00,0.00,0.00,0.00,0.00,51.29,15
9,0.00,0.00,0.00,0.00,0.00,56.26,15
11,0.00,0.00,0.00,0.00,0.00,61.83,15
13,0.00,0.00,0.00,0.00,0.00,56.95,1
15,0.00,0.00,0.00,0.00,0.00,56.86,1
17,0.00,0.00,0.00,0.00,0.00,56.54,1
19,0.00,0.00,0.00,0.00,0.00,56.15,1
21,0.00,0.00,0.06,0.09,0.50,58.34,1
23,0.00,0.00,0.07,0.13,0.88,57.49,1
25,0.00,0.00,0.00,0.00,0.00,55.85,1
27,0.00,0.00,0.10,0.17,1.16,49.76,1
29,0.91,3.64,0.28,0.50,3.16,43.96,1
31,1.22,4.86,0.55,0.90,5.16,36.52,1
33,1.25,5.02,0.86,1.23,7.16,31.93,11
35,1.79,7.16,1.37,1.90,9.16,30.72,11
37,2.74,10.94,1.68,2.12,11.16,29.11,11
39,3.81,10.88,2.40,2.75,13.16,30.93,11
41,4.09,10.88,3.00,3.31,15.16,27.89,11
43,4.09,10.88,3.84,4.02,17.16,26.32,8
45,4.09,10.88,4.47,4.80,19.16,33.68,8
47,3.33,7.84,5.30,5.70,21.16,35.54,8
49,1.37,5.47,2.64,2.19,14.17,36.62,8
51,1.94,7.77,2.14,2.09,13.42,37.26,8
53,2.72,10.87,2.46,2.69,15.42,32.76,5
55,4.15,10.83,3.24,3.55,17.42,39.22,5
57,3.08,6.79,3.86,4.41,19.42,41.80,5
59,2.32,5.53,1.58,2.03,8.05,39.15,5
61,3.64,9.17,1.44,2.35,10.03,37.48,5
63,4.45,12.40,1.99,3.27,12.03,34.48,1
65,6.47,12.37,2.66,4.27,14.03,32.45,1
67,7.14,11.72,3.32,5.27,16.03,33.71,1
69,5.63,11.70,2.55,3.66,12.83,33.83,1
71,6.30,11.70,2.64,4.32,14.83,33.85,1
73,7.14,12.27,3.22,5.26,16.83,32.38,2
75,8.49,17.67,3.24,5.21,18.83,33.70,2
77,7.66,17.53,3.74,5.91,20.83,35.13,2
79,3.75,9.15,3.35,5.02,16.42,35.83,2
81,2.69,10.78,2.50,3.29,12.15,32.01,2
83,3.03,10.77,1.95,1.89,14.15,30.01,5
85,3.90,10.77,2.33,1.97,16.15,36.05,5
87,2.88,6.77,3.15,2.66,18.15,37.05,5
89,1.18,4.74,1.91,1.15,11.37,37.48,5
91,1.18,4.74,1.30,0.93,9.84,34.87,5
93,2.94,5.26,1.58,1.66,11.84,31.68,3
95,3.82,5.37,1.92,2.08,13.84,36.12,3
97,2.64,5.30,2.42,2.78,15.84,36.17,3
99,2.64,5.30,1.70,2.74,9.48,32.89,3
101,2.64,5.30,2.05,3.35,11.48,31.65,3
103,2.64,5.30,2.47,4.00,13.48,26.51,6
105,2.61,5.25,2.97,4.70,15.48,26.70,6
107,1.31,5.25,3.52,5.43,17.48,20.50,6
109,1.31,5.25,2.20,3.71,19.48,21.26,6
111,3.98,8.63,2.55,4.46,21.48,26.30,6
113,5.26,10.45,2.52,4.20,23.48,26.01,8
115,5.22,10.45,3.03,4.91,25.48,33.85,8
117,3.32,7.99,3.69,5.91,27.48,42.20,8
119,2.65,5.31,1.90,2.49,9.43,45.72,8
121,2.66,5.35,1.46,2.62,11.43,45.93,8
123,2.66,5.35,1.81,3.24,13.43,42.57,1
