time,calc_time
1.00,0.19
9.00,0.08
19.00,0.09
29.00,0.09
39.00,0.09
49.00,0.09
59.00,0.14
69.00,0.11
79.00,0.09
89.00,0.08
99.00,0.11
109.00,0.10
119.00,0.10
129.00,0.09
139.00,0.08
149.00,0.09
159.00,0.10
169.00,0.11
179.00,0.09
189.00,0.09
199.00,0.10
209.00,0.10
219.00,0.10
229.00,0.09
239.00,0.08
249.00,0.10
259.00,0.09
269.00,0.11
279.00,0.09
289.00,0.09
299.00,0.09
309.00,0.09
319.00,0.08
329.00,0.09
339.00,0.09
349.00,0.24
359.00,0.08
369.00,0.09
379.00,0.09
389.00,0.08
399.00,0.09
409.00,0.09
419.00,0.08
429.00,0.09
439.00,0.10
449.00,0.09
459.00,0.10
469.00,0.09
479.00,0.09
489.00,0.12
499.00,0.10
509.00,0.10
519.00,0.09
529.00,0.12
539.00,0.09
549.00,0.11
559.00,0.09
569.00,0.08
579.00,0.08
589.00,0.10
599.00,0.08
609.00,0.09
619.00,0.08
629.00,0.09
639.00,0.09
649.00,0.09
659.00,0.10
669.00,0.10
679.00,0.09
689.00,0.09
699.00,0.10
709.00,0.09
719.00,0.10
729.00,0.10
739.00,0.10
749.00,0.09
759.00,0.08
769.00,0.09
779.00,0.10
789.00,0.10
799.00,0.09
809.00,0.12
819.00,0.09
829.00,0.09
839.00,0.08
849.00,0.26
859.00,0.09
869.00,0.09
879.00,0.09
889.00,0.09
899.00,0.10
909.00,0.10
919.00,0.08
929.00,0.30
939.00,0.09
949.00,0.10
959.00,0.08
969.00,0.09
979.00,0.09
989.00,0.09
999.00,0.08
