time,calc_time
1.00,0.19
9.00,0.09
19.00,0.09
29.00,0.08
39.00,0.08
49.00,0.08
59.00,0.08
69.00,0.10
79.00,0.08
89.00,0.10
99.00,0.10
109.00,0.08
119.00,0.08
129.00,0.09
139.00,0.09
149.00,0.08
159.00,0.10
169.00,0.10
179.00,0.08
189.00,0.09
199.00,0.08
209.00,0.09
219.00,0.08
229.00,0.08
239.00,0.09
249.00,0.08
259.00,0.09
269.00,0.08
279.00,0.09
289.00,0.21
299.00,0.08
309.00,0.08
319.00,0.10
329.00,0.10
339.00,0.10
349.00,0.09
359.00,0.07
369.00,0.09
379.00,0.07
389.00,0.08
399.00,0.07
409.00,0.09
419.00,0.09
429.00,0.09
439.00,0.09
449.00,0.10
459.00,0.09
469.00,0.09
479.00,0.09
489.00,0.08
499.00,0.09
509.00,0.21
519.00,0.09
529.00,0.09
539.00,0.07
549.00,0.09
559.00,0.10
569.00,0.08
579.00,0.08
589.00,0.09
599.00,0.08
609.00,0.10
619.00,0.09
629.00,0.08
639.00,0.09
649.00,0.08
659.00,0.09
669.00,0.09
679.00,0.09
689.00,0.09
699.00,0.09
709.00,0.07
719.00,0.09
729.00,0.08
739.00,0.10
749.00,0.09
759.00,0.09
769.00,0.07
779.00,0.09
789.00,0.09
799.00,0.09
809.00,0.10
819.00,0.10
829.00,0.09
839.00,0.10
849.00,0.09
859.00,0.10
869.00,0.10
879.00,0.07
889.00,0.09
899.00,0.09
909.00,0.09
919.00,0.09
929.00,0.07
939.00,0.09
949.00,0.08
959.00,0.08
969.00,0.09
979.00,0.10
989.00,0.09
999.00,0.08
