time,value
1,0.04
5,0.02
9,0.01
13,0.08
17,0.03
21,0.08
25,0.06
29,0.08
33,0.14
37,0.11
41,0.19
45,0.22
49,0.21
53,0.13
57,0.24
61,0.15
65,0.26
69,0.26
73,0.31
77,0.17
81,0.30
85,0.33
89,0.30
93,0.27
97,0.25
101,0.30
105,0.16
109,0.20
113,0.22
117,0.36
121,0.12
125,0.20
129,0.22
133,0.32
137,0.34
141,0.34
145,0.50
149,0.19
153,0.27
157,0.25
161,0.24
165,0.22
169,0.23
173,0.16
177,0.26
181,0.31
185,0.19
189,0.27
193,0.41
197,0.20
201,0.30
205,0.43
209,0.46
213,0.39
217,0.24
221,0.41
225,0.33
229,0.24
233,0.43
237,0.25
241,0.24
245,0.26
249,0.24
253,0.46
257,0.15
261,0.24
265,0.33
269,0.26
273,0.25
277,0.28
281,0.24
285,0.22
289,0.13
293,0.40
297,0.14
301,0.36
305,0.25
309,0.29
313,0.18
317,0.24
321,0.25
325,0.15
329,0.27
333,0.29
337,0.21
341,0.24
345,0.30
349,0.26
353,0.48
357,0.16
361,0.26
365,0.19
369,0.12
373,0.20
377,0.19
381,0.22
385,0.23
389,0.24
393,0.30
397,0.21
401,0.27
405,0.11
409,0.19
413,0.17
417,0.24
421,0.15
425,0.17
429,0.14
433,0.21
437,0.15
441,0.49
445,0.10
449,0.16
453,0.13
457,0.21
461,0.17
465,0.23
469,0.20
473,0.10
477,0.31
481,0.22
485,0.21
489,0.20
493,0.24
497,0.16
