time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase
1,0.00,0.00,0.00,0.00,44.27,0.00,1
3,0.00,0.00,0.00,0.00,53.54,0.00,1
5,0.00,0.00,0.00,0.00,54.99,0.00,1
7,0.00,0.00,0.00,0.00,58.16,0.00,1
9,0.00,0.00,0.00,0.00,60.79,0.00,1
11,0.00,0.00,0.00,0.00,57.93,0.00,1
13,0.00,0.00,0.00,0.00,52.89,0.00,1
15,0.00,0.00,0.01,0.09,45.83,0.00,1
17,0.38,1.54,0.23,2.09,38.73,1.00,1
19,1.15,4.61,0.52,4.09,35.23,2.00,1
21,2.48,4.55,0.94,6.09,31.37,0.00,3
23,6.41,11.01,1.74,8.09,28.52,1.00,3
25,6.31,10.88,2.40,10.09,33.70,0.00,3
27,5.41,10.88,3.23,12.09,34.06,2.00,3
29,5.36,10.88,2.47,10.78,30.27,0.00,3
31,5.42,10.88,3.47,12.78,30.03,0.00,3
33,6.25,10.88,4.47,14.78,29.01,0.00,3
35,8.27,16.00,5.47,16.78,25.73,0.00,3
37,8.40,16.63,6.52,18.78,25.37,0.00,3
39,10.60,16.63,7.68,20.78,25.95,0.00,3
41,12.43,16.63,8.85,22.78,23.80,0.00,3
43,14.67,21.71,10.12,24.78,24.60,0.00,2
45,15.77,23.54,11.48,26.78,25.92,1.00,2
47,17.24,23.53,12.79,28.78,25.44,0.00,2
49,17.19,23.53,14.12,30.78,25.01,2.00,2
51,17.58,24.20,13.45,31.70,22.54,2.00,2
53,18.70,28.35,12.91,33.70,21.42,1.00,4
55,20.03,28.24,13.07,35.70,22.05,2.00,4
57,22.15,36.94,13.51,37.70,21.90,1.00,4
59,23.71,46.33,13.65,39.70,22.73,2.00,4
61,21.66,46.64,12.53,37.48,21.72,1.00,4
63,22.83,46.64,11.21,39.48,18.99,2.00,4
65,20.57,32.35,11.89,41.48,17.38,1.00,4
67,14.63,29.95,12.74,43.48,12.82,1.00,1
69,17.22,34.32,14.08,45.48,13.55,2.00,1
71,19.00,36.80,15.09,47.48,14.03,0.00,1
73,20.94,36.79,16.42,49.48,13.42,2.00,1
75,21.97,36.79,13.89,34.96,12.34,2.00,1
77,22.82,36.79,14.22,34.43,8.99,2.00,1
79,22.82,36.79,10.43,28.38,12.49,2.00,1
81,24.61,36.79,10.03,30.38,11.71,0.00,1
83,25.79,36.79,11.03,32.38,11.76,0.00,1
85,27.82,36.79,12.08,34.38,12.71,0.00,3
87,29.14,36.79,13.24,36.38,13.23,1.00,3
89,29.13,36.79,14.03,38.38,16.23,0.00,3
91,29.13,36.79,15.03,40.38,17.57,2.00,3
93,29.98,40.18,16.02,42.11,20.68,3.00,3
95,31.73,43.15,16.11,36.56,22.62,2.00,3
97,19.97,31.80,16.22,38.14,25.27,2.00,3
99,12.55,31.80,17.11,40.14,25.50,2.00,3
101,16.09,36.33,17.50,42.14,23.92,2.00,3
