time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.51,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.66,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.27,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.06,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.23,0.00
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.62,0.00
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.73,0.00
23,0.97,0.00,0.48,0.97,1.44,0.00,0.00,0.48,0.62,1.44,42.46,0.00
25,3.20,0.00,1.60,3.20,3.44,0.00,0.00,1.15,1.47,3.44,33.23,1.00
27,8.81,0.00,4.41,8.81,2.57,0.00,0.22,0.93,1.19,2.57,27.95,0.00
29,0.00,2.84,1.42,2.84,4.57,0.00,2.22,2.26,2.91,4.57,17.43,1.00
31,0.00,4.74,2.37,4.74,0.00,0.00,4.22,1.41,1.81,4.22,20.43,0.00
33,0.00,10.84,5.42,10.84,1.38,0.00,6.22,2.53,3.26,6.22,20.46,1.00
35,0.00,11.60,5.80,11.60,0.00,0.00,8.22,2.74,3.52,8.22,19.65,0.00
37,0.00,11.60,5.80,11.60,0.00,0.00,10.22,3.41,4.38,10.22,27.03,0.00
39,0.00,11.60,5.80,11.60,0.00,0.00,12.22,4.07,5.24,12.22,33.36,0.00
41,0.00,11.60,5.80,11.60,0.00,0.00,14.22,4.74,6.09,14.22,32.18,0.00
43,0.00,11.60,5.80,11.60,0.00,0.00,16.22,5.41,6.95,16.22,34.26,0.00
45,0.00,11.60,5.80,11.60,1.13,0.00,18.22,6.45,8.29,18.22,35.32,1.00
47,0.00,11.60,5.80,11.60,0.00,0.00,20.22,6.74,8.66,20.22,31.97,0.00
49,0.00,11.60,5.80,11.60,0.00,0.00,22.22,7.41,9.52,22.22,25.07,0.00
