time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,43.65,1
3,0.00,0.00,0.00,0.00,51.41,1
5,0.00,0.00,0.00,0.00,56.67,1
7,0.00,0.00,0.00,0.00,59.06,1
9,0.00,0.00,0.00,0.00,61.13,1
11,0.00,0.00,0.00,0.00,60.13,3
13,0.00,0.00,0.00,0.00,55.75,3
15,0.00,0.00,0.00,0.00,50.28,3
17,0.31,1.22,0.33,1.82,44.51,3
19,2.09,5.48,0.88,3.82,40.07,3
21,2.66,5.44,1.46,5.82,33.98,2
23,5.63,11.34,1.98,7.82,30.48,2
25,6.04,12.06,2.83,9.82,27.77,2
27,7.90,9.91,3.88,11.82,25.76,2
29,5.65,11.66,3.85,13.82,27.19,2
31,8.38,11.64,3.41,15.82,28.55,2
33,9.19,14.04,4.04,17.82,30.30,4
35,9.67,15.95,4.87,19.82,27.48,4
37,9.95,15.94,5.70,21.82,27.13,4
39,11.59,19.71,6.54,23.82,25.21,4
41,10.74,23.88,6.22,17.87,22.16,4
43,11.12,23.81,5.97,19.87,16.71,4
45,13.50,25.07,6.93,21.87,12.46,1
47,16.11,29.55,7.77,23.87,12.06,1
49,18.30,31.67,8.94,25.87,12.94,1
51,19.52,31.74,10.11,27.87,13.63,1
53,22.14,42.27,10.14,28.67,14.84,3
55,23.47,47.24,9.31,30.38,18.44,3
57,23.42,47.17,10.47,32.38,20.07,3
59,24.26,50.52,11.80,34.38,20.34,3
61,25.36,54.90,12.73,32.64,21.75,3
63,23.55,63.83,13.42,32.37,22.73,3
65,21.94,69.60,13.56,27.37,23.41,3
67,25.89,83.58,14.10,29.37,24.85,3
69,27.95,91.85,13.87,31.37,22.74,2
71,30.45,94.51,14.68,33.37,20.68,2
73,33.54,98.36,15.16,35.37,19.45,2
75,34.82,101.73,16.61,37.37,18.56,2
77,41.39,116.23,15.12,39.37,17.61,4
79,42.59,116.37,13.89,41.37,16.46,4
81,42.16,114.68,14.93,43.37,17.68,4
83,39.67,111.78,16.10,45.37,17.98,4
85,36.58,99.92,13.77,47.37,19.07,1
87,20.51,54.10,13.30,49.37,18.24,1
89,24.18,61.71,13.89,51.37,18.92,1
91,27.34,61.56,14.89,53.37,21.18,1
93,32.96,69.04,13.55,46.47,21.52,1
95,37.15,80.92,10.43,35.77,20.71,1
97,40.26,87.90,10.76,34.41,18.00,1
99,45.44,93.91,11.30,36.41,16.68,3
101,49.76,101.08,11.44,38.41,18.76,3
103,41.84,111.02,12.46,40.41,17.06,3
105,43.22,118.66,13.92,42.41,15.30,3
107,43.04,118.54,14.96,42.41,14.36,3
109,48.14,128.18,15.57,41.52,18.67,3
111,50.00,134.61,16.70,41.51,18.87,3
113,50.96,138.45,15.28,32.95,18.76,3
115,52.35,138.34,16.38,34.95,16.01,3
117,53.52,137.06,17.80,36.95,13.78,3
119,37.05,56.14,18.39,38.95,12.09,2
121,33.77,46.42,19.77,40.95,10.75,2
