time,queue_main,queue_right,queue_avg,queue_max,delay_direction_1,delay_direction_2,delay_direction_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.10
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.95
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.95
23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.65
25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.10
27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.05
29,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.07,0.07,0.22,10.00
31,0.92,0.00,0.46,0.92,0.00,2.22,1.45,1.22,1.22,2.22,0.80
33,5.53,0.00,2.76,5.53,0.00,4.22,0.00,1.41,1.41,4.22,25.60
35,5.39,0.00,2.70,5.39,0.00,6.22,0.00,2.07,2.07,6.22,28.50
37,5.31,0.00,2.66,5.31,0.00,8.22,0.00,2.74,2.74,8.22,51.50
39,0.68,0.00,0.34,0.68,0.00,10.22,0.00,3.41,3.41,10.22,49.00
41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.50
43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.00
45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
47,0.00,0.00,0.00,0.00,0.97,0.00,0.00,0.32,0.32,0.97,38.70
49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.90
51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.85
53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.60
55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.40
57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.85
59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.70
61,0.00,1.56,0.78,1.56,0.00,0.00,1.99,0.66,0.66,1.99,22.83
63,0.00,5.68,2.84,5.68,0.00,0.00,3.99,1.33,1.33,3.99,23.75
65,0.00,5.59,2.80,5.59,0.56,0.00,5.99,2.18,2.18,5.99,33.60
67,0.00,5.59,2.80,5.59,0.00,0.00,7.99,2.66,2.66,7.99,37.93
69,0.00,5.59,2.80,5.59,0.00,0.00,9.99,3.33,3.33,9.99,35.97
71,0.00,5.59,2.80,5.59,0.00,0.00,11.99,4.00,4.00,11.99,28.27
