time,queue_main,queue_right,queue_avg,queue_max,delay_direction_1,delay_direction_2,delay_direction_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.60
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.55
23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.95
25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.40
27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.85
29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.60
31,3.56,0.00,1.78,3.56,0.00,1.94,0.00,0.65,1.17,1.94,8.40
33,5.53,0.00,2.76,5.53,0.00,3.94,0.00,1.31,2.37,3.94,1.45
35,10.52,0.00,5.26,10.52,0.00,5.94,0.00,1.98,3.57,5.94,0.00
37,11.85,0.00,5.92,11.85,0.00,7.94,0.00,2.65,4.77,7.94,0.00
39,11.84,0.00,5.92,11.84,0.00,9.94,0.00,3.31,5.97,9.94,0.00
41,11.84,0.00,5.92,11.84,0.00,11.94,0.00,3.98,7.17,11.94,0.00
43,11.84,0.00,5.92,11.84,0.00,13.94,0.00,4.65,8.37,13.94,0.00
45,11.84,0.00,5.92,11.84,0.00,15.94,0.00,5.31,9.57,15.94,0.00
47,11.84,0.00,5.92,11.84,0.00,17.94,0.00,5.98,10.77,17.94,0.00
49,11.84,0.00,5.92,11.84,0.00,19.94,0.00,6.65,11.97,19.94,0.00
51,11.84,0.00,5.92,11.84,0.00,21.94,0.00,7.31,13.17,21.94,0.00
53,11.84,0.00,5.92,11.84,0.00,23.94,0.00,7.98,14.37,23.94,0.00
55,11.84,0.00,5.92,11.84,0.00,25.94,0.00,8.65,15.57,25.94,0.00
57,11.84,0.00,5.92,11.84,0.00,27.94,0.00,9.31,16.77,27.94,0.00
59,11.84,0.00,5.92,11.84,0.00,29.94,0.00,9.98,17.97,29.94,0.00
61,11.84,0.00,5.92,11.84,0.00,31.94,0.00,10.65,19.17,31.94,0.00
63,11.84,0.00,5.92,11.84,0.00,33.94,0.00,11.31,20.37,33.94,0.00
65,11.84,0.00,5.92,11.84,0.00,35.94,0.00,11.98,21.57,35.94,0.00
67,11.84,0.00,5.92,11.84,0.00,37.94,0.00,12.65,22.77,37.94,0.00
69,11.84,0.00,5.92,11.84,0.00,39.94,0.00,13.31,23.97,39.94,0.00
71,11.84,0.00,5.92,11.84,0.00,41.94,0.00,13.98,25.17,41.94,0.00
