time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.78,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.64,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.97,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.03,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.32,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.84,0.00
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.71,0.00
19,0.00,0.00,0.00,0.00,0.76,0.00,0.00,0.25,0.33,0.76,53.28,1.00
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.42,0.00
23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.44,0.00
25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.04,0.00
27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.44,0.00
29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.42,0.00
31,0.00,0.00,0.00,0.00,1.41,0.00,0.67,0.69,0.89,1.41,32.68,1.00
33,0.00,0.00,0.00,0.00,3.41,0.00,0.00,1.14,1.46,3.41,21.55,0.00
35,5.86,0.00,2.93,5.86,5.41,0.00,0.00,1.80,2.32,5.41,15.55,0.00
37,14.21,0.00,7.11,14.21,7.41,0.00,0.00,2.47,3.17,7.41,14.17,0.00
39,17.68,0.00,8.84,17.68,9.41,0.00,0.00,3.14,4.03,9.41,14.22,0.00
41,17.64,0.00,8.82,17.64,11.41,0.00,0.00,3.80,4.89,11.41,10.40,0.00
43,17.64,0.00,8.82,17.64,13.41,0.00,0.00,4.47,5.75,13.41,5.22,0.00
45,17.64,0.00,8.82,17.64,15.41,0.00,0.00,5.14,6.60,15.41,17.34,0.00
47,21.00,0.00,10.50,21.00,17.41,0.00,0.00,5.80,7.46,17.41,19.43,0.00
49,23.31,0.00,11.65,23.31,19.41,0.00,0.00,6.47,8.32,19.41,19.19,0.00
