time,queue_main,queue_right,delay_direction_1,delay_direction_2,delay_direction_3,speed
1,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,47.90
9,0.00,0.00,0.00,0.00,0.00,57.10
11,0.00,0.00,0.00,0.00,0.00,62.20
13,0.00,0.00,0.00,0.00,0.00,59.55
15,0.00,0.00,0.00,0.00,0.00,57.20
17,0.00,0.00,0.00,0.00,0.00,51.42
19,0.00,0.00,0.00,0.00,0.00,47.22
21,0.00,0.00,0.00,0.79,0.00,42.90
23,3.68,0.00,0.00,2.79,0.00,41.15
25,5.32,0.00,0.00,4.79,0.00,36.40
27,5.31,0.00,0.00,6.79,1.17,33.89
29,5.31,4.77,0.00,8.79,3.17,28.24
31,5.31,12.01,0.42,10.79,5.17,22.46
33,12.54,12.10,2.42,12.79,7.17,23.27
35,17.97,11.62,4.42,14.79,9.17,29.56
37,7.73,0.00,6.42,6.99,9.16,38.66
39,0.00,0.00,0.00,8.99,2.56,43.27
41,0.00,0.00,0.00,0.40,0.69,39.74
43,0.00,2.82,0.00,2.40,2.69,37.83
45,4.42,5.20,0.00,4.40,4.69,36.40
47,5.24,5.18,0.00,6.40,6.69,32.10
49,5.24,5.18,0.00,8.40,8.69,28.89
51,5.24,5.18,0.00,10.40,10.69,21.23
53,7.14,5.18,0.29,12.40,12.69,14.40
55,27.91,5.18,2.29,14.40,14.69,14.90
57,29.69,4.86,4.29,16.40,16.69,17.23
59,29.29,0.00,6.29,18.40,18.69,25.27
61,38.17,0.00,8.29,12.18,0.00,31.88
63,28.32,0.00,10.29,0.00,0.78,29.98
65,0.00,1.44,10.11,0.00,2.78,34.76
67,0.00,5.35,7.84,0.00,4.78,37.55
69,0.00,5.30,9.84,0.02,6.78,32.55
71,0.00,5.30,0.00,2.02,8.78,30.60
73,1.47,5.30,0.00,4.02,10.78,23.74
75,4.36,9.34,0.00,6.02,12.78,18.50
77,4.29,11.66,0.00,8.02,14.78,21.37
79,6.05,11.65,0.00,10.02,16.78,17.40
81,10.76,11.65,0.00,12.02,18.78,19.10
83,10.68,11.65,0.00,14.02,20.78,21.75
85,10.68,14.91,0.00,16.02,22.78,20.12
87,10.68,17.71,0.00,18.02,24.78,17.61
89,10.68,17.68,0.00,20.02,26.78,22.79
91,10.68,20.58,0.00,22.02,28.78,23.14
93,10.68,23.91,0.00,24.02,19.83,23.33
95,10.68,2.26,0.00,26.02,11.22,19.93
97,14.08,0.00,0.86,28.02,6.62,13.54
99,17.77,5.64,2.86,30.02,8.62,9.93
101,9.24,12.15,4.86,23.96,10.62,17.90
103,0.00,12.26,6.86,0.76,12.62,25.00
105,0.00,12.26,0.00,2.76,14.62,23.86
107,5.26,12.26,0.00,4.76,16.62,23.44
109,5.57,12.26,0.00,6.76,18.62,23.40
111,5.57,12.26,0.00,8.76,20.62,17.84
113,5.57,12.26,0.00,10.76,22.62,9.20
115,5.57,12.26,0.00,12.76,24.62,2.52
117,10.72,13.73,0.00,14.76,26.62,6.93
119,12.08,19.04,0.00,16.76,28.62,8.35
121,12.08,18.92,0.00,18.76,30.62,22.60
123,12.08,18.90,0.00,20.76,32.62,30.27
125,12.08,7.25,0.00,22.76,27.10,31.63
127,12.08,0.00,0.00,24.76,12.71,39.20
129,12.08,0.00,0.00,26.76,0.00,43.51
131,12.08,0.00,0.00,28.76,0.00,38.23
133,12.08,0.00,0.00,30.76,1.08,28.30
135,12.08,0.00,0.00,32.76,3.08,16.52
137,19.97,5.62,0.52,34.76,5.08,13.92
139,31.61,5.65,2.52,36.76,7.08,10.80
141,41.02,5.65,4.52,38.76,9.08,13.07
143,42.33,5.65,6.52,40.76,11.08,15.14
145,45.27,5.65,8.52,42.76,13.08,13.10
147,47.80,5.65,10.52,44.76,15.08,9.72
149,47.78,5.65,12.52,46.76,17.08,7.13
151,52.85,5.65,14.52,48.76,19.08,5.18
153,54.24,5.65,16.52,39.00,21.08,8.25
