time,queue_avg,queue_max,delay_avg_1,delay_avg_2,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,0.00,51.60,1
5,0.00,0.00,0.00,0.00,0.00,54.75,1
7,0.00,0.00,0.00,0.00,0.00,56.90,1
9,0.00,0.00,0.00,0.00,0.00,58.54,2
11,0.00,0.00,0.00,0.00,0.00,58.58,2
13,0.00,0.00,0.00,0.00,0.00,56.21,2
15,0.00,0.00,0.00,0.00,0.00,53.23,2
17,0.00,0.00,0.06,0.08,0.70,50.83,7
19,0.00,0.00,0.04,0.02,0.43,44.25,7
21,0.00,0.00,0.09,0.12,1.09,47.33,7
23,0.00,0.00,0.13,0.30,1.57,43.78,7
25,0.00,0.00,0.16,0.37,1.94,46.50,6
27,0.00,0.00,0.29,0.54,2.47,42.47,6
29,0.00,0.00,0.02,0.04,0.20,48.10,6
31,0.00,0.00,0.27,0.53,2.20,57.53,6
33,0.00,0.00,0.49,0.88,3.00,55.77,8
35,0.00,0.00,0.00,0.00,0.00,51.47,8
37,0.00,0.00,0.03,0.08,0.41,45.70,8
39,0.00,0.00,0.38,0.60,2.41,49.28,8
41,0.00,0.00,0.00,0.00,0.00,42.10,1
43,0.08,0.31,0.10,0.08,1.21,40.74,1
45,2.14,8.55,0.36,0.42,3.21,48.01,1
47,2.41,9.63,0.82,1.23,5.21,49.99,1
49,0.81,3.24,0.55,1.08,5.12,52.93,1
51,1.07,4.28,0.29,0.22,3.48,52.67,1
53,1.07,4.28,0.57,0.44,5.48,46.69,1
55,1.07,4.28,0.80,0.77,7.48,39.53,3
57,1.07,4.28,1.32,1.50,9.48,28.32,3
59,3.02,4.32,1.98,2.30,11.48,23.67,3
61,6.68,10.29,2.74,3.32,13.48,25.40,3
63,10.40,17.49,3.01,3.78,15.48,28.48,8
65,7.82,17.23,2.95,4.34,10.73,30.28,8
67,8.07,17.23,3.04,4.87,12.73,27.44,8
69,8.38,17.23,3.87,6.14,14.73,30.16,8
71,10.38,21.36,3.84,5.99,14.25,32.03,8
73,9.43,23.22,3.15,6.47,15.13,32.80,8
75,3.39,10.31,3.01,6.39,15.12,33.09,8
77,5.86,11.42,2.48,5.34,17.12,31.54,5
79,8.43,16.97,2.56,5.10,19.12,29.72,5
81,9.32,17.66,3.37,6.32,21.12,33.55,5
83,10.33,17.64,4.21,7.57,23.12,35.77,5
85,7.80,12.52,3.44,5.85,11.66,36.86,5
87,6.54,12.52,3.85,6.21,12.82,36.55,5
89,7.15,12.89,3.98,5.66,14.82,34.78,7
91,8.75,19.34,4.60,6.41,16.82,30.43,7
93,10.02,19.14,5.68,7.76,18.82,33.02,7
95,11.26,19.13,5.21,5.37,20.82,33.75,7
97,6.94,10.07,6.07,6.26,22.82,32.87,7
99,4.22,9.93,4.31,4.07,12.94,31.31,4
101,8.54,17.78,4.79,4.80,14.94,27.70,4
103,10.55,26.08,4.81,5.16,16.94,25.94,4
105,13.30,31.74,5.98,6.40,18.94,28.25,4
107,15.06,40.75,6.57,6.25,20.94,30.80,5
109,11.95,42.19,6.53,6.51,16.93,29.90,5
111,13.45,45.31,5.67,6.07,18.93,24.77,5
113,18.75,54.41,6.54,6.61,20.93,23.01,5
115,24.33,62.88,7.87,8.13,22.93,24.28,5
117,27.06,74.08,7.11,8.02,24.93,25.96,5
119,29.14,82.39,8.08,8.69,26.93,26.62,5
121,32.30,87.74,8.97,9.87,28.93,25.81,1
123,19.21,30.31,9.06,9.87,30.93,24.69,1
125,13.53,24.57,10.05,10.67,32.93,21.68,1
127,13.55,24.66,10.20,9.21,34.93,19.57,1
129,14.23,27.37,11.63,10.64,36.93,18.44,1
131,16.46,35.51,12.56,11.54,38.93,19.00,1
133,19.59,42.09,12.49,9.52,40.93,20.72,1
135,11.51,18.13,11.82,9.42,42.93,23.55,1
137,12.84,18.13,12.93,10.37,44.93,24.09,8
139,13.00,18.13,13.92,11.03,46.93,23.40,8
141,14.09,18.13,14.64,11.08,48.93,26.77,8
143,14.38,18.48,14.96,10.19,50.93,27.63,8
145,15.80,24.14,15.72,11.09,52.93,27.60,3
147,10.32,18.09,14.04,10.00,54.93,22.20,3
149,9.76,18.09,13.49,10.24,56.93,22.38,3
151,12.82,22.95,14.82,11.44,58.93,24.19,3
153,13.77,20.47,13.91,10.91,60.93,24.44,3
155,10.92,18.25,13.71,11.06,62.93,27.97,3
157,11.70,23.30,13.79,11.54,64.93,30.00,1
159,11.68,23.24,15.07,12.90,66.93,29.43,1
161,11.68,23.24,15.75,13.80,68.93,29.27,1
163,11.94,24.26,15.94,12.54,70.93,31.45,1
165,14.45,29.36,17.13,13.83,72.93,30.95,1
167,10.67,18.09,17.79,14.22,74.93,29.30,1
169,7.82,19.53,18.18,13.45,76.93,25.38,6
171,10.01,28.30,17.70,12.85,78.93,25.01,6
173,13.08,36.90,18.51,12.88,80.93,26.08,6
175,15.67,39.92,19.63,13.52,82.93,25.64,6
177,17.73,48.35,11.47,10.93,64.91,26.70,6
179,18.35,49.73,12.39,11.57,66.03,26.79,6
181,19.51,49.66,9.23,7.30,37.91,26.91,7
183,10.31,12.20,9.82,7.47,39.91,25.07,7
185,8.87,12.00,10.97,8.48,41.91,26.92,7
187,11.05,20.63,10.94,6.99,43.91,28.09,7
189,11.69,23.18,10.69,6.97,45.91,26.85,7
191,7.73,16.97,10.19,6.68,47.91,25.38,5
193,7.98,20.19,10.79,7.11,49.91,23.47,5
195,10.77,30.57,11.28,6.86,51.91,19.37,5
197,14.41,39.21,12.28,7.77,53.91,18.18,5
199,18.01,45.02,13.34,8.71,55.91,18.44,5
201,20.49,52.27,13.66,9.05,57.91,19.16,5
203,21.56,52.19,12.66,8.36,59.91,23.17,5
205,24.06,61.69,13.43,8.44,61.91,22.86,1
207,25.97,68.49,14.25,9.40,63.91,23.25,1
209,27.89,71.01,15.31,10.14,65.91,28.68,1
211,11.85,23.99,16.81,11.63,67.91,31.00,1
213,8.64,23.99,14.86,10.14,69.91,31.38,8
215,9.06,23.99,15.15,9.25,71.91,29.27,8
217,11.91,23.99,16.38,10.38,73.91,27.80,8
219,13.02,23.99,17.28,10.67,75.91,26.41,8
221,15.87,22.35,12.30,9.27,58.12,26.28,8
223,14.55,24.40,10.28,9.17,27.23,21.82,8
225,17.23,33.89,11.29,10.06,26.84,17.88,6
227,18.42,38.67,10.40,10.48,28.69,16.71,6
229,22.51,50.12,11.57,12.07,30.69,18.19,6
231,23.84,54.05,13.07,13.80,32.69,19.05,6
233,22.72,59.86,11.07,14.28,32.59,20.43,1
235,21.62,60.59,10.95,13.03,34.59,20.94,1
237,23.42,60.59,10.73,12.62,36.59,22.43,1
239,26.30,67.32,11.09,12.13,38.59,25.13,1
241,28.22,74.46,11.87,13.27,40.59,28.85,1
243,19.72,40.44,11.62,11.18,42.59,30.41,1
245,10.85,23.29,11.13,11.35,44.59,30.56,1
247,10.85,23.29,11.83,11.45,46.59,30.92,1
249,10.85,23.29,11.80,10.55,48.59,29.50,1
251,10.85,23.29,12.97,11.68,50.59,29.51,1
253,13.35,23.29,14.14,12.70,52.59,29.29,1
255,16.49,23.29,15.04,13.02,54.59,25.45,1
257,17.33,24.72,14.99,12.72,56.59,25.78,2
259,17.57,25.71,16.23,13.85,58.59,25.40,2
261,19.72,30.86,17.22,15.00,60.59,26.02,2
263,20.43,30.73,17.94,15.81,62.59,24.98,2
265,22.41,33.02,16.60,16.30,64.59,22.55,2
267,23.82,37.53,16.39,15.86,66.59,21.03,2
269,16.68,29.92,17.12,16.59,68.59,20.54,1
271,15.58,29.92,17.91,17.42,70.59,20.05,1
273,16.43,30.67,17.69,16.92,72.59,20.11,1
275,18.40,30.63,18.09,16.01,74.59,17.68,1
277,22.02,30.63,19.67,17.75,76.59,17.79,1
279,25.75,49.28,20.43,17.51,78.59,17.27,1
281,19.66,38.14,20.72,18.29,80.59,17.64,1
283,20.14,33.97,21.88,18.97,82.59,19.70,3
285,20.82,36.31,21.35,17.35,84.59,18.47,3
287,21.12,36.30,22.03,18.07,86.59,20.03,3
289,27.06,56.25,23.20,19.28,88.59,26.73,3
291,23.83,48.97,23.53,19.43,90.59,31.75,3
293,22.12,48.97,17.41,15.02,76.50,30.38,3
295,22.55,48.87,16.20,14.21,68.68,29.83,6
297,16.85,36.18,13.62,12.19,48.48,28.37,6
299,19.24,41.90,13.46,12.21,50.48,22.52,6
301,19.52,43.03,14.49,13.12,52.48,19.82,6
303,20.51,47.01,15.75,14.36,54.48,17.73,6
305,25.86,67.73,13.82,14.08,56.48,16.35,7
307,30.69,73.18,14.11,14.77,58.48,14.87,7
309,38.50,84.33,15.18,15.86,60.48,16.90,7
311,40.23,87.13,14.34,13.91,62.48,21.71,7
313,41.64,87.11,15.62,15.36,64.48,24.03,7
315,37.15,69.32,15.03,14.58,66.48,23.39,7
317,20.84,49.89,14.86,14.54,68.48,23.51,8
319,15.23,24.57,15.69,14.58,70.48,20.92,8
321,16.83,34.60,16.00,13.83,72.48,20.37,8
323,19.60,35.97,17.54,15.37,74.48,21.10,8
325,20.18,35.96,10.66,13.31,23.04,21.87,5
327,15.00,35.96,10.01,11.17,25.04,22.28,5
329,15.00,35.96,11.01,12.25,27.04,19.03,5
331,16.74,35.96,11.38,12.53,29.04,21.23,5
333,21.87,36.69,11.87,13.32,31.04,22.33,6
335,23.03,39.61,12.01,12.53,33.04,23.73,6
337,16.69,42.35,11.35,12.51,35.04,26.99,6
339,16.20,42.33,12.26,13.48,37.04,30.47,6
341,18.59,42.33,7.56,12.21,35.75,31.43,6
343,20.77,42.33,6.57,9.35,35.58,31.86,6
345,18.50,35.14,6.86,9.34,33.82,29.28,6
347,11.49,35.14,6.19,8.25,23.63,26.41,6
349,16.81,54.96,6.87,9.18,25.63,24.46,4
351,18.60,58.41,7.92,10.41,27.63,18.73,4
353,22.07,64.26,9.06,11.32,29.63,15.72,4
355,25.34,68.61,9.80,11.92,28.40,17.38,4
357,23.62,72.56,10.44,12.72,30.40,19.07,7
359,24.11,80.96,11.44,13.92,32.32,23.27,7
361,29.82,90.41,11.29,13.25,34.32,24.74,7
363,32.12,91.36,10.82,11.86,36.32,22.22,7
365,32.24,92.83,9.43,10.82,23.87,18.56,1
367,34.60,98.13,9.80,9.94,24.06,19.30,1
369,37.91,107.98,10.86,11.16,22.02,19.85,1
371,44.18,111.53,12.06,12.65,21.67,19.45,1
373,45.28,110.76,11.34,12.66,23.67,19.60,1
375,14.43,29.50,11.09,11.87,25.67,16.68,1
377,11.35,29.50,12.55,13.72,27.67,17.20,8
379,13.39,29.50,12.80,12.57,29.67,19.26,8
381,15.12,29.50,13.46,12.30,31.67,21.45,8
383,17.55,32.16,13.40,11.70,33.67,25.72,8
385,19.58,35.67,13.87,12.67,35.67,27.47,3
387,16.04,32.04,12.60,12.90,37.67,27.62,3
389,11.77,32.04,13.33,13.16,39.67,24.07,3
391,12.09,32.04,13.91,13.68,41.67,21.68,3
393,16.04,32.04,13.53,13.25,43.67,22.37,1
395,14.82,29.63,14.61,14.62,45.67,21.50,1
397,14.44,29.52,15.45,15.76,47.67,17.98,1
399,20.57,37.02,16.41,16.43,49.67,16.72,1
401,19.82,40.78,16.07,16.65,51.67,18.18,1
403,19.13,47.00,16.17,16.50,53.67,17.54,1
405,19.87,49.94,16.96,17.01,55.67,19.14,1
407,23.59,63.07,17.51,16.71,57.67,20.83,1
