time,calc_time
1.00,0.19
9.00,0.09
19.00,0.09
29.00,0.10
39.00,0.09
49.00,0.10
59.00,0.09
69.00,0.08
79.00,0.09
89.00,0.20
99.00,0.10
109.00,0.08
119.00,0.08
129.00,0.08
139.00,0.08
149.00,0.10
159.00,0.10
169.00,0.10
179.00,0.10
189.00,0.09
199.00,0.09
209.00,0.09
219.00,0.08
229.00,0.08
239.00,0.10
249.00,0.08
259.00,0.09
269.00,0.09
279.00,0.09
289.00,0.09
299.00,0.09
309.00,0.08
319.00,0.08
329.00,0.10
339.00,0.08
349.00,0.08
359.00,0.34
369.00,0.10
379.00,0.11
389.00,0.08
399.00,0.11
409.00,0.10
419.00,0.09
429.00,0.08
439.00,0.11
449.00,0.09
459.00,0.08
469.00,0.10
479.00,0.09
489.00,0.10
499.00,0.10
