time,calc_time
1.00,0.20
9.00,0.11
19.00,0.09
29.00,0.09
39.00,0.12
49.00,0.08
59.00,0.11
69.00,0.09
79.00,0.09
89.00,0.32
99.00,0.08
109.00,0.09
119.00,0.09
129.00,0.08
139.00,0.10
149.00,0.09
159.00,0.09
169.00,0.08
179.00,0.09
189.00,0.08
199.00,0.10
209.00,0.09
219.00,0.09
229.00,0.10
239.00,0.08
249.00,0.08
259.00,0.10
269.00,0.10
279.00,0.08
289.00,0.10
299.00,0.09
309.00,0.08
319.00,0.10
329.00,0.09
339.00,0.10
349.00,0.09
359.00,0.10
369.00,0.10
379.00,0.11
389.00,0.09
399.00,0.09
409.00,0.10
419.00,0.09
429.00,0.10
439.00,0.10
449.00,0.09
459.00,0.09
469.00,0.11
479.00,0.10
489.00,0.36
499.00,0.09
