time,calculation_time
1.0,0.1115865707397461
5.0,0.01573801040649414
9.0,0.11192202568054199
13.0,0.030442237854003906
17.0,0.06443166732788086
21.0,0.041663408279418945
25.0,0.09746146202087402
29.0,0.12466645240783691
33.0,0.04720044136047363
37.0,0.12093234062194824
41.0,0.09832930564880371
45.0,0.09353375434875488
49.0,0.056273460388183594
53.0,0.04166579246520996
57.0,0.059149742126464844
61.0,0.0851907730102539
65.0,0.07300496101379395
69.0,0.06353354454040527
73.0,0.057435035705566406
77.0,0.05736732482910156
81.0,0.09307003021240234
85.0,0.10823535919189453
89.0,0.13287806510925293
93.0,0.09788346290588379
97.0,0.21138525009155273
101.0,0.12668514251708984
105.0,0.05890965461730957
109.0,0.15650057792663574
113.0,0.06353378295898438
117.0,0.14162087440490723
121.0,0.17892003059387207
125.0,0.1566605567932129
129.0,0.10456514358520508
133.0,0.1545414924621582
137.0,0.30507850646972656
141.0,0.24117374420166016
145.0,0.11878180503845215
149.0,0.25912022590637207
153.0,0.13707566261291504
157.0,0.1799945831298828
161.0,0.06799530982971191
165.0,0.22724294662475586
169.0,0.11916041374206543
173.0,0.13267755508422852
177.0,0.2689087390899658
181.0,0.11461377143859863
185.0,0.1609342098236084
189.0,0.26096320152282715
193.0,0.25148868560791016
197.0,0.1497480869293213
201.0,0.13706588745117188
205.0,0.26563525199890137
209.0,0.28264760971069336
213.0,0.32190561294555664
217.0,0.27897071838378906
221.0,0.3823356628417969
225.0,0.17372345924377441
229.0,0.2843348979949951
233.0,0.29943323135375977
237.0,0.3457975387573242
241.0,0.33277249336242676
245.0,0.18683767318725586
249.0,0.27058959007263184
253.0,0.3418004512786865
257.0,0.2971196174621582
261.0,0.30053281784057617
265.0,0.0940237045288086
269.0,0.18882513046264648
273.0,0.24269533157348633
277.0,0.22677946090698242
281.0,0.11511635780334473
285.0,0.16978788375854492
289.0,0.1528491973876953
293.0,0.06297969818115234
297.0,0.20008611679077148
301.0,0.14991521835327148
305.0,0.0695793628692627
309.0,0.17824745178222656
313.0,0.25034475326538086
317.0,0.16429996490478516
321.0,0.0802922248840332
325.0,0.1156761646270752
329.0,0.04800724983215332
333.0,0.17564940452575684
337.0,0.09907150268554688
341.0,0.0948178768157959
345.0,0.16866779327392578
349.0,0.19667959213256836
353.0,0.19304728507995605
357.0,0.11423158645629883
361.0,0.17550086975097656
365.0,0.25342631340026855
369.0,0.5066497325897217
373.0,0.458385705947876
377.0,0.12639307975769043
381.0,0.34157586097717285
385.0,0.24072599411010742
389.0,0.1493062973022461
393.0,0.26839184761047363
397.0,0.17737078666687012
401.0,0.3462390899658203
405.0,0.30557894706726074
409.0,0.3108236789703369
413.0,0.25608301162719727
417.0,0.17096543312072754
421.0,0.24737238883972168
425.0,0.2508881092071533
429.0,0.30301856994628906
433.0,0.352980375289917
437.0,0.1677091121673584
441.0,0.1424551010131836
445.0,0.3671138286590576
449.0,0.3293442726135254
453.0,0.410306453704834
457.0,0.3901379108428955
461.0,0.15882635116577148
465.0,0.5621821880340576
469.0,0.18344783782958984
473.0,0.31969618797302246
477.0,0.5424590110778809
481.0,0.15132522583007812
485.0,0.3159909248352051
489.0,0.24854660034179688
493.0,0.26887941360473633
497.0,0.34323859214782715
