time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,45.38,0.00,0,
3,0.00,0.00,0.00,0.00,53.35,0.00,7,
5,0.00,0.00,0.00,0.00,55.97,0.00,7,
7,0.00,0.00,0.00,0.00,56.94,0.00,7,
9,0.00,0.00,0.00,0.00,57.24,0.00,7,4.00
11,0.00,0.00,0.00,0.00,57.75,0.00,7,
13,0.00,0.00,0.00,0.00,53.26,0.00,5,
15,0.00,0.00,0.01,0.09,49.42,0.00,5,
17,0.50,2.01,0.27,2.09,46.86,1.00,5,
19,1.15,4.58,0.49,4.09,41.87,2.00,5,2.19
21,1.36,4.55,0.69,6.09,37.31,1.00,5,
23,2.44,5.19,1.42,8.09,30.52,1.00,7,
25,5.13,8.67,2.08,10.09,31.92,1.00,7,
27,5.41,10.90,2.45,12.09,31.60,1.00,7,
29,5.35,10.88,2.19,9.68,31.58,1.00,7,2.18
31,5.35,10.88,2.72,11.68,34.99,1.00,7,
33,5.88,10.88,3.40,13.68,34.09,1.00,2,
35,6.98,11.55,3.98,15.68,35.57,0.00,2,
37,5.95,11.48,4.79,17.68,35.02,2.00,2,
39,6.36,11.48,4.67,19.68,32.04,1.00,2,1.65
41,7.81,14.29,4.03,21.68,27.41,1.00,2,
43,9.56,16.15,4.66,23.68,23.80,0.00,3,
45,13.39,19.93,5.38,25.68,25.45,0.00,3,
47,14.37,24.14,6.34,27.68,26.95,2.00,3,
49,16.84,34.02,7.07,29.68,28.27,2.00,3,2.02
51,17.34,36.00,7.85,31.68,28.53,2.00,3,
53,9.64,11.48,8.36,33.68,27.55,1.00,1,
55,10.62,15.51,9.29,35.68,30.02,0.00,1,
57,12.11,16.60,10.55,37.68,28.44,2.00,1,
59,9.83,12.41,9.27,39.68,25.79,2.00,1,1.79
61,10.59,16.84,9.20,41.68,24.03,1.00,1,
63,11.79,16.57,9.49,43.68,21.26,1.00,3,
65,14.30,16.77,10.41,45.68,20.42,0.00,3,
67,15.86,17.17,11.41,47.68,22.41,2.00,3,
69,12.22,18.88,12.03,49.68,26.45,2.00,3,1.94
71,10.40,22.86,11.51,51.68,25.77,2.00,3,
73,10.34,22.61,11.85,53.68,21.19,2.00,4,
75,11.13,22.61,11.89,55.68,20.02,0.00,4,
77,11.46,22.60,12.90,57.68,21.25,3.00,4,
79,5.67,11.02,10.58,46.78,29.84,1.00,4,2.89
81,5.25,10.99,8.70,33.16,31.29,3.00,4,
83,5.25,10.99,7.33,35.16,28.37,2.00,2,
85,5.52,10.99,7.61,37.16,35.32,0.00,2,
87,6.06,8.44,8.58,39.16,39.10,2.00,2,
89,3.91,5.34,4.45,16.37,36.61,1.00,2,2.25
91,3.91,5.34,4.07,18.37,31.44,0.00,2,
93,5.64,6.94,4.97,20.37,30.72,1.00,4,
95,8.45,16.18,5.92,22.37,33.91,0.00,4,
97,9.45,17.10,6.92,24.37,35.38,3.00,4,
99,4.36,7.66,5.79,26.37,36.16,2.00,4,1.90
101,4.70,12.49,6.11,28.37,33.58,1.00,4,
103,8.48,19.98,6.06,30.37,32.02,0.00,3,
105,10.25,24.42,7.15,32.37,32.31,1.00,3,
107,10.40,24.34,8.04,34.37,31.41,2.00,3,
109,10.19,20.41,6.26,36.37,29.45,2.00,3,1.92
111,8.48,11.78,6.78,38.37,28.03,1.00,3,
113,10.51,16.47,8.12,40.37,25.55,2.00,1,
115,11.15,17.10,8.65,42.37,23.78,0.00,1,
117,10.49,17.05,10.31,44.37,25.62,2.00,1,
119,9.45,15.68,8.10,19.30,26.32,2.00,1,1.87
121,10.89,17.84,8.16,21.30,26.94,1.00,1,
123,11.40,17.83,8.90,23.30,25.48,1.00,3,
125,12.77,17.83,9.82,25.30,26.43,0.00,3,
127,13.41,19.26,11.32,27.30,26.32,2.00,3,
129,15.70,23.71,11.42,29.30,24.71,2.00,3,1.32
131,10.33,17.41,12.68,31.30,24.90,2.00,3,
133,12.60,21.69,12.95,33.30,22.01,1.00,8,
135,14.30,28.54,13.60,35.30,21.11,1.00,8,
137,16.09,38.80,14.17,37.30,19.99,2.00,8,
139,16.54,48.74,13.08,39.30,18.18,2.00,8,1.63
141,18.30,55.78,12.30,41.30,21.36,1.00,8,
143,19.90,60.47,13.33,43.30,22.45,1.00,7,
145,21.11,62.08,14.07,45.30,22.14,0.00,7,
147,17.94,48.29,15.46,47.30,20.47,2.00,7,
149,13.12,21.89,16.10,49.30,18.72,2.00,7,1.49
151,8.53,18.97,17.23,51.30,19.73,1.00,7,
153,10.19,18.97,17.16,53.30,18.59,1.00,5,
155,11.42,18.97,18.38,55.30,20.51,1.00,5,
157,15.52,18.97,19.55,57.30,19.47,2.00,5,
159,13.09,18.97,19.80,59.30,16.78,1.00,5,0.83
161,12.28,18.97,20.81,61.30,20.38,1.00,5,
163,15.31,24.99,21.90,63.30,20.27,1.00,4,
165,16.09,24.65,23.31,65.30,20.08,0.00,4,
167,16.75,24.65,24.98,67.30,19.14,2.00,4,
169,16.46,24.65,24.18,69.30,19.51,2.00,4,1.20
171,17.06,24.65,24.82,71.30,18.79,2.00,4,
173,20.10,31.96,23.13,73.30,17.15,1.00,2,
175,22.41,38.70,24.14,75.30,18.96,0.00,2,
177,23.84,42.13,25.80,77.30,19.32,2.00,2,
179,24.24,42.08,23.49,77.39,21.15,2.00,2,1.90
181,24.38,42.08,18.03,62.74,18.67,2.00,2,
183,21.31,36.88,14.57,43.89,16.78,1.00,7,
185,18.67,50.98,14.10,45.89,19.16,0.00,7,
187,22.63,58.32,15.29,47.89,22.03,2.00,7,
189,27.67,65.17,15.77,47.89,23.42,2.00,7,1.83
191,29.40,64.91,13.84,37.11,23.31,2.00,7,
193,30.98,64.91,12.40,34.56,24.95,1.00,4,
195,32.38,64.89,12.49,30.31,25.26,2.00,4,
197,24.95,31.99,11.76,32.31,20.27,2.00,4,
199,20.48,35.62,11.27,34.31,18.52,2.00,4,1.69
201,24.17,46.30,10.76,36.31,18.52,1.00,4,
203,30.07,56.06,11.88,38.31,15.23,1.00,3,
205,33.04,59.39,13.62,40.31,15.26,0.00,3,
207,38.50,68.61,15.62,42.31,15.75,2.00,3,
209,41.27,74.48,17.11,40.55,15.28,2.00,3,1.51
211,39.58,74.41,18.09,40.20,13.91,2.00,3,
213,40.45,89.51,17.90,42.20,11.49,2.00,2,
215,41.92,93.28,18.61,44.20,10.05,0.00,2,
217,45.62,93.04,20.61,46.20,8.41,2.00,2,
219,47.27,92.92,20.76,46.91,7.91,2.00,2,1.40
221,44.66,86.62,21.01,45.70,9.73,2.00,2,
223,26.73,48.58,22.09,39.51,13.69,2.00,7,
225,17.04,32.06,21.58,39.84,14.49,1.00,7,
227,16.06,32.06,21.89,41.84,15.26,2.00,7,
229,17.96,32.06,19.91,30.63,15.86,2.00,7,1.87
231,15.67,23.85,19.96,32.63,18.07,1.00,7,
233,12.71,28.68,21.30,34.63,19.07,0.00,5,
235,15.15,32.16,22.82,36.63,19.38,1.00,5,
237,17.98,39.33,23.85,38.63,20.42,2.00,5,
239,18.98,43.40,25.25,38.66,20.65,2.00,5,1.96
241,20.17,43.31,25.85,40.66,21.19,2.00,5,
243,12.85,16.52,26.12,42.66,21.64,2.00,7,
245,10.09,16.80,24.31,44.66,21.32,1.00,7,
247,13.05,24.92,23.06,46.66,24.13,1.00,7,
249,16.04,30.11,24.33,48.66,25.34,2.00,7,1.81
251,14.43,22.29,23.76,50.66,24.09,2.00,7,
253,11.58,24.17,24.05,52.66,19.91,2.00,6,
255,12.77,24.17,24.91,54.66,20.14,1.00,6,
257,15.13,24.17,24.54,56.66,24.04,2.00,6,
259,17.52,30.07,16.35,58.66,23.60,2.00,6,1.76
261,12.22,30.14,12.39,60.66,20.79,1.00,6,
263,12.35,32.86,13.42,62.66,18.21,2.00,3,
265,16.58,45.69,13.73,64.66,18.36,0.00,3,
267,17.22,49.06,14.73,66.66,21.72,2.00,3,
269,16.20,49.03,13.84,68.66,24.36,2.00,3,2.35
271,18.24,49.03,12.90,70.66,24.57,2.00,3,
273,18.18,48.96,14.02,72.66,24.38,3.00,8,
275,17.63,46.74,13.45,74.66,23.03,0.00,8,
277,12.00,23.23,14.45,76.66,21.50,2.00,8,
279,9.76,18.25,14.39,67.22,20.51,2.00,8,1.86
281,8.39,19.65,9.61,31.95,17.49,2.00,8,
283,11.87,26.14,9.21,33.95,17.66,1.00,5,
285,13.69,30.24,10.14,35.95,24.02,0.00,5,
287,16.22,34.59,11.39,37.95,28.12,2.00,5,
289,16.68,36.11,9.81,29.08,31.05,2.00,5,2.47
291,16.65,35.96,10.96,30.28,29.31,2.00,5,
293,9.40,25.13,9.63,29.26,28.60,2.00,7,
295,9.47,25.13,9.14,27.77,29.03,1.00,7,
297,11.71,25.96,9.25,29.77,26.02,2.00,7,
299,16.62,37.46,9.38,23.98,25.73,2.00,7,2.02
301,19.93,38.88,9.26,25.98,23.82,1.00,7,
303,15.31,26.09,8.69,27.98,24.14,1.00,5,
305,13.45,30.80,9.09,29.98,23.50,1.00,5,
307,14.20,30.72,9.75,31.98,20.75,1.00,5,
309,18.15,32.42,10.31,29.75,19.34,2.00,5,1.53
311,19.63,37.80,9.66,31.75,18.74,3.00,5,
313,23.08,42.21,9.67,33.75,18.71,1.00,4,
315,15.27,21.43,10.58,35.75,19.18,0.00,4,
317,16.30,24.40,11.98,37.75,22.34,3.00,4,
319,15.61,24.17,11.22,26.21,23.85,3.00,4,1.81
321,17.98,23.86,8.75,28.21,19.83,2.00,4,
323,18.78,23.78,8.09,30.21,16.47,1.00,3,
325,23.38,30.06,8.36,32.21,16.92,0.00,3,
327,26.09,32.26,9.19,34.21,17.09,2.00,3,
329,26.02,32.02,9.39,36.21,16.33,2.00,3,1.75
331,17.93,32.02,10.20,38.21,18.52,2.00,3,
333,16.10,32.02,10.04,40.21,19.33,2.00,6,
335,16.57,32.02,10.70,42.21,20.32,0.00,6,
337,17.41,32.02,12.20,44.21,21.64,1.00,6,
339,18.25,32.02,12.95,37.27,21.01,1.00,6,1.39
341,15.76,22.09,14.10,35.06,21.31,1.00,6,
343,11.16,17.47,14.22,30.79,20.53,1.00,3,
345,13.29,22.70,15.54,32.79,18.85,0.00,3,
347,15.24,26.11,17.04,34.79,19.06,2.00,3,
349,16.70,35.25,17.19,36.79,20.26,2.00,3,1.39
351,17.77,33.27,17.06,38.79,24.42,2.00,3,
353,16.68,23.96,17.99,40.79,24.92,2.00,4,
355,18.78,23.96,18.79,42.79,22.68,0.00,4,
357,18.75,25.09,20.44,44.79,20.63,2.00,4,
359,18.89,27.30,19.74,46.79,19.81,2.00,4,1.47
361,16.15,29.61,20.21,48.79,17.99,2.00,4,
363,16.14,29.59,21.08,50.79,15.87,2.00,1,
365,17.05,33.22,21.68,52.79,15.55,0.00,1,
367,21.92,42.02,23.18,54.79,17.36,2.00,1,
369,22.29,41.99,21.29,54.61,16.32,2.00,1,1.91
371,20.56,41.99,18.67,56.61,16.93,2.00,1,
373,21.40,45.36,18.05,58.61,15.06,2.00,3,
375,28.33,73.07,16.73,60.61,17.26,0.00,3,
377,31.05,83.97,18.23,62.61,18.50,2.00,3,
379,30.07,89.72,19.08,64.61,17.87,2.00,3,1.94
381,30.69,94.61,19.50,66.61,13.95,2.00,3,
383,33.03,97.48,19.36,68.61,10.96,1.00,1,
385,37.05,108.25,20.67,70.61,10.10,0.00,1,
387,41.32,120.63,22.17,72.61,12.53,2.00,1,
389,41.06,123.31,,,15.10,2.00,1,1.08
391,41.03,123.30,,,15.49,1.00,1,
393,41.69,123.14,,,15.51,1.00,4,
395,42.21,122.87,,,14.62,1.00,4,
397,44.62,130.95,,,13.85,2.00,4,
399,46.59,145.27,,,13.33,2.00,4,1.09
401,48.34,159.03,,,12.13,2.00,4,
403,50.41,167.29,,,11.30,2.00,3,
405,50.50,167.07,,,15.58,0.00,3,
407,51.34,166.24,,,15.02,2.00,3,
409,51.48,164.35,,,16.13,1.00,3,1.63
411,51.98,166.34,,,16.58,1.00,3,
413,34.70,97.24,,,15.97,1.00,3,
415,34.53,95.97,,,18.57,2.00,3,
417,36.87,105.32,,,19.52,2.00,3,
419,38.83,113.19,,,18.39,2.00,3,1.98
421,40.08,118.17,,,17.53,1.00,3,
423,42.21,126.69,,,17.34,1.00,2,
425,46.63,139.02,,,15.86,0.00,2,
427,49.28,149.00,,,16.75,2.00,2,
429,49.03,151.88,,,16.28,2.00,2,0.66
