time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0.00,0,
3,0.00,0.00,0.00,0.00,60.00,0.00,8,
5,0.00,0.00,0.00,0.00,47.49,0.00,8,
7,0.00,0.00,0.00,0.00,57.55,0.00,8,
9,0.00,0.00,0.00,0.00,58.66,0.00,8,4.00
11,0.00,0.00,0.00,0.00,60.40,0.00,8,
13,0.00,0.00,0.00,0.00,57.35,0.00,1,
15,0.00,0.00,0.00,0.00,57.95,0.00,1,
17,0.00,0.00,0.05,0.63,57.55,1.00,1,
19,0.00,0.00,0.03,0.41,57.40,0.00,1,4.00
21,0.00,0.00,0.20,2.41,57.85,1.00,1,
23,0.00,0.00,0.08,0.95,53.89,2.00,1,
25,0.00,0.00,0.00,0.00,50.06,0.00,1,
27,0.00,0.00,0.13,1.16,43.03,1.00,1,
29,1.22,3.64,0.32,3.16,39.11,1.00,1,2.84
31,2.61,5.60,0.87,5.16,35.70,1.00,1,
33,2.63,5.47,1.47,7.16,34.97,2.00,8,
35,3.92,7.14,1.86,9.16,38.66,0.00,8,
37,4.92,8.96,2.86,11.16,38.64,2.00,8,
39,2.67,5.47,2.14,10.43,35.71,1.00,8,2.06
41,3.95,5.47,2.44,12.43,33.82,0.00,8,
43,6.18,10.69,3.12,14.43,31.75,0.00,1,
45,8.43,11.75,3.95,16.43,31.50,1.00,1,
47,7.94,11.92,4.45,18.43,31.77,1.00,1,
49,6.41,13.93,4.35,20.43,31.23,2.00,1,1.91
51,8.90,18.60,4.08,22.43,31.04,1.00,1,
53,9.11,18.52,4.69,24.43,30.99,2.00,5,
55,9.81,18.52,4.77,26.43,31.18,2.00,5,
57,12.12,21.59,4.45,28.43,34.00,2.00,5,
59,12.32,24.95,3.88,21.29,33.54,3.00,5,2.76
61,6.68,25.04,3.51,23.29,30.32,2.00,5,
63,7.01,25.04,3.43,25.29,25.68,1.00,2,
65,8.24,27.61,3.76,27.29,24.91,0.00,2,
67,10.66,37.21,4.76,29.29,25.91,2.00,2,
69,10.55,36.94,5.29,28.08,30.87,2.00,2,2.74
71,15.66,43.10,5.65,23.94,31.98,1.00,2,
73,13.26,30.03,6.11,16.14,30.55,2.00,1,
75,7.02,17.70,6.53,17.56,32.62,1.00,1,
77,7.01,17.67,6.73,14.97,32.11,2.00,1,
79,5.91,12.42,6.05,16.97,31.33,2.00,1,2.16
81,8.54,28.88,6.25,18.97,28.49,2.00,1,
83,10.53,28.79,6.23,20.97,28.45,1.00,6,
85,13.41,28.79,7.25,22.97,28.86,0.00,6,
87,13.97,28.79,8.41,24.97,26.03,2.00,6,
89,13.96,28.78,6.77,26.70,22.01,1.00,6,2.14
91,11.04,15.72,7.26,28.70,18.75,1.00,6,
93,8.38,17.75,7.88,30.70,18.40,1.00,2,
95,9.68,17.74,7.79,32.70,19.44,1.00,2,
97,10.17,18.22,7.81,34.70,19.81,2.00,2,
99,8.80,18.20,8.81,36.70,21.42,2.00,2,2.38
101,7.34,18.20,8.58,38.70,23.45,2.00,2,
103,7.34,18.20,8.22,40.70,23.23,1.00,5,
105,7.34,18.20,9.03,42.70,23.84,0.00,5,
107,10.06,25.07,10.03,44.70,27.73,2.00,5,
109,10.36,24.82,7.67,27.82,28.37,2.00,5,2.42
111,4.63,11.14,6.48,29.82,25.13,2.00,5,
113,7.40,18.45,6.10,31.82,24.81,1.00,6,
115,9.01,24.91,6.44,33.82,24.88,0.00,6,
117,11.24,29.37,7.61,35.82,25.62,2.00,6,
119,12.04,31.41,7.00,37.82,29.32,1.00,6,2.17
121,10.18,18.51,8.14,39.82,29.30,1.00,6,
123,6.16,13.50,8.90,41.82,28.19,1.00,5,
125,7.16,17.50,8.39,43.82,26.36,0.00,5,
127,10.04,26.79,9.39,45.82,28.45,2.00,5,
129,12.95,36.13,9.75,47.82,25.02,2.00,5,1.92
131,13.46,33.85,10.29,49.82,21.26,2.00,5,
133,8.61,27.52,10.46,51.82,20.56,1.00,1,
135,12.71,35.54,11.63,53.82,21.80,2.00,1,
137,12.99,35.29,12.24,55.82,25.38,1.00,1,
139,12.99,35.29,13.52,57.82,26.73,2.00,1,2.63
141,12.93,35.05,12.39,59.82,27.80,1.00,1,
143,6.95,11.14,13.75,61.82,30.55,3.00,1,
145,6.95,11.14,14.75,63.82,31.26,1.00,1,
147,6.95,11.14,15.10,65.82,30.13,2.00,1,
149,6.95,11.14,15.17,67.82,33.13,2.00,1,2.64
151,6.95,11.14,15.76,69.82,32.03,1.00,1,
153,8.10,11.14,16.88,71.82,31.97,0.00,6,
155,8.10,11.14,18.08,73.82,33.02,2.00,6,
157,7.58,11.14,15.79,75.82,32.94,1.00,6,
159,5.31,11.14,16.00,77.82,31.31,2.00,6,2.38
161,5.31,11.14,12.63,79.82,32.25,1.00,6,
163,5.31,11.14,13.66,81.82,28.71,2.00,7,
165,5.93,11.14,14.28,83.82,28.50,1.00,7,
167,7.43,10.64,14.70,85.82,29.38,1.00,7,
169,6.13,10.63,14.81,73.09,28.05,2.00,7,1.85
171,10.68,16.86,9.42,38.18,25.11,1.00,7,
173,11.80,18.47,10.36,40.18,22.80,0.00,2,
175,13.41,23.02,11.36,42.18,19.44,1.00,2,
177,13.93,24.61,10.43,44.18,17.74,1.00,2,
179,16.21,34.70,10.63,46.18,19.85,2.00,2,1.69
181,18.37,43.34,10.32,48.18,21.34,2.00,2,
183,18.82,38.92,10.12,50.18,21.98,1.00,5,
185,12.09,30.22,10.97,52.18,23.66,0.00,5,
187,14.97,36.00,12.14,54.18,20.90,2.00,5,
189,16.16,36.70,9.74,56.18,20.89,1.00,5,2.02
191,16.74,39.08,10.58,58.18,16.89,1.00,5,
193,17.50,37.78,11.18,60.18,15.27,1.00,1,
195,11.45,20.41,11.52,62.18,14.76,2.00,1,
197,13.85,26.62,10.66,64.18,13.78,1.00,1,
199,14.71,31.62,11.04,66.18,18.88,2.00,1,2.28
201,9.26,31.50,10.27,68.18,24.37,1.00,1,
203,9.26,31.50,10.72,70.18,25.88,1.00,6,
205,9.69,31.50,10.74,72.18,31.31,0.00,6,
207,10.61,31.50,11.58,74.18,35.03,2.00,6,
209,10.65,31.49,9.90,76.18,36.50,1.00,6,2.45
211,6.59,13.91,9.73,78.18,38.35,1.00,6,
213,3.98,5.55,10.51,80.18,34.77,1.00,1,
215,4.49,5.55,11.26,82.18,32.99,0.00,1,
217,6.78,10.58,12.60,84.18,29.16,2.00,1,
219,8.71,18.40,11.96,86.18,26.43,1.00,1,1.70
221,10.01,18.23,12.97,88.18,24.10,1.00,1,
223,10.18,18.23,14.10,90.18,22.07,2.00,6,
225,10.92,21.20,15.02,92.18,21.16,0.00,6,
227,12.15,24.36,16.49,94.18,21.84,2.00,6,
229,14.51,29.09,16.46,96.18,25.32,2.00,6,1.95
231,13.24,24.10,15.85,98.18,25.17,1.00,6,
233,7.51,12.75,16.04,100.18,21.95,1.00,3,
235,9.01,18.75,16.85,102.18,20.25,0.00,3,
237,10.63,18.59,18.02,104.18,19.84,2.00,3,
239,10.96,17.71,17.19,106.18,18.36,2.00,3,1.29
241,11.53,17.58,16.08,108.18,16.38,1.00,3,
243,12.36,17.58,16.48,110.18,18.87,0.00,1,
245,15.43,21.57,17.65,112.18,21.34,0.00,1,
247,16.24,24.90,18.82,114.18,25.22,2.00,1,
249,12.94,24.58,17.94,116.18,28.02,2.00,1,1.80
251,7.74,20.96,18.20,118.18,26.16,2.00,1,
253,8.87,24.65,17.92,120.18,24.01,1.00,2,
255,10.36,24.62,18.16,122.18,29.15,0.00,2,
257,10.30,24.62,19.32,124.18,29.19,2.00,2,
259,11.97,24.23,16.69,126.18,31.59,2.00,2,2.24
261,7.33,18.87,17.31,128.18,31.57,2.00,2,
263,7.86,18.87,16.37,130.18,32.03,1.00,5,
265,10.67,18.87,16.31,132.18,30.41,0.00,5,
267,12.32,20.60,17.31,134.18,31.33,2.00,5,
269,13.31,24.64,16.74,136.18,29.38,1.00,5,1.98
271,9.44,18.26,17.81,138.18,27.96,2.00,5,
273,8.84,18.26,18.29,140.18,21.80,3.00,6,
275,9.32,18.26,18.83,142.18,21.60,1.00,6,
277,13.51,18.47,19.64,144.18,20.46,1.00,6,
279,16.57,24.18,19.35,146.18,22.03,2.00,6,2.17
281,13.11,23.59,20.50,148.18,21.74,2.00,6,
283,12.12,25.28,19.57,150.18,18.54,1.00,1,
285,12.10,25.28,20.42,152.18,19.91,0.00,1,
287,12.85,25.28,21.75,154.18,21.06,2.00,1,
289,14.22,30.09,20.61,156.18,22.60,2.00,1,2.59
291,13.61,27.64,21.25,158.18,28.41,2.00,1,
293,7.88,17.68,21.11,160.18,29.63,2.00,2,
295,7.86,17.68,21.04,162.18,29.93,0.00,2,
297,7.79,17.66,22.38,164.18,26.89,2.00,2,
299,6.05,12.04,21.16,166.18,28.36,2.00,2,2.37
301,6.85,16.50,22.45,168.18,30.33,2.00,2,
303,10.17,29.78,21.03,170.18,30.36,1.00,5,
305,11.63,35.62,21.94,172.18,31.19,0.00,5,
307,13.00,41.07,23.44,174.18,29.58,3.00,5,
309,16.34,48.95,21.66,176.18,28.38,1.00,5,2.41
311,17.52,50.37,22.75,178.18,25.84,1.00,5,
313,20.22,58.07,23.56,180.18,23.55,1.00,1,
315,22.75,63.99,23.67,182.18,23.31,0.00,1,
317,21.82,52.65,25.17,184.18,23.20,2.00,1,
319,9.33,20.66,24.67,186.18,23.24,2.00,1,1.85
321,12.07,26.39,25.36,188.18,24.43,3.00,1,
323,13.00,30.21,25.69,190.18,24.08,0.00,6,
325,12.99,30.17,27.02,192.18,22.73,1.00,6,
327,12.99,30.17,28.13,194.18,20.56,2.00,6,
329,16.16,38.21,27.37,196.18,18.17,1.00,6,1.76
331,19.98,44.28,28.67,198.18,17.02,1.00,6,
333,22.95,50.47,28.72,200.18,15.56,1.00,5,
335,23.89,47.97,30.11,202.18,14.49,0.00,5,
337,19.99,27.68,31.77,204.18,13.28,2.00,5,
339,20.89,32.63,31.94,206.18,12.23,2.00,5,1.14
341,22.92,37.16,32.09,208.18,11.46,1.00,5,
343,17.35,22.83,32.90,210.18,11.77,1.00,1,
345,16.49,28.31,33.48,212.18,15.12,1.00,1,
347,18.29,30.81,34.56,214.18,16.98,2.00,1,
349,18.18,30.80,34.81,216.18,17.64,2.00,1,1.81
351,14.77,30.80,34.05,218.18,19.82,1.00,1,
353,14.77,30.80,34.69,220.18,17.33,2.00,6,
355,14.77,30.80,34.74,222.18,15.15,0.00,6,
357,16.33,35.20,35.96,224.18,20.54,2.00,6,
359,19.29,43.28,34.64,226.18,23.81,1.00,6,2.15
361,19.24,43.13,35.95,228.18,27.19,1.00,6,
363,15.93,29.90,36.03,230.18,27.98,1.00,2,
365,8.46,17.16,35.23,232.18,30.95,1.00,2,
367,8.45,17.14,35.66,234.18,30.58,2.00,2,
369,7.66,11.87,34.31,236.18,29.43,1.00,2,1.63
371,9.10,14.91,35.79,238.18,26.33,2.00,2,
373,10.18,19.32,33.11,240.18,24.54,1.00,5,
375,10.74,20.47,34.21,242.18,24.28,0.00,5,
377,14.71,26.67,35.64,244.18,23.35,2.00,5,
379,15.13,26.30,35.49,246.18,21.61,2.00,5,1.46
381,12.10,27.15,34.99,248.18,18.23,1.00,5,
383,18.38,45.23,35.84,250.18,13.28,1.00,1,
385,19.73,49.36,36.11,252.18,10.94,0.00,1,
387,21.03,54.56,37.45,254.18,9.41,2.00,1,
389,22.75,55.56,37.25,256.18,10.32,1.00,1,1.45
391,24.17,55.56,38.13,258.18,12.89,1.00,1,
393,24.74,55.53,39.67,260.18,13.83,1.00,7,
395,15.85,30.36,39.63,262.18,19.64,1.00,7,
397,13.61,30.36,40.88,264.18,21.11,2.00,7,
399,11.72,30.36,39.17,266.18,23.62,3.00,7,1.66
401,11.72,30.36,32.36,268.18,24.87,0.00,7,
403,11.72,30.36,33.52,270.18,25.37,0.00,2,
405,11.72,30.36,34.85,272.18,22.39,0.00,2,
407,12.63,30.36,36.31,274.18,19.61,2.00,2,
409,15.05,39.66,37.01,276.18,19.52,2.00,2,1.76
411,17.85,43.27,36.31,278.18,20.60,2.00,2,
413,13.36,18.99,35.13,280.18,20.50,2.00,8,
415,10.80,18.34,36.18,282.18,22.15,0.00,8,
417,14.59,18.34,37.83,284.18,23.75,3.00,8,
419,12.57,18.34,15.97,61.50,24.93,3.00,8,2.04
421,11.29,18.34,13.94,63.50,26.22,1.00,8,
423,11.29,18.34,,,29.06,0.00,3,
425,11.59,18.34,,,29.75,0.00,3,
427,13.18,18.31,,,30.11,3.00,3,
429,10.14,18.47,,,28.67,2.00,3,1.54
431,13.00,30.37,,,27.08,2.00,3,
433,14.49,32.01,,,23.31,1.00,2,
435,16.44,32.16,,,21.61,0.00,2,
437,20.00,41.12,,,19.64,2.00,2,
439,22.80,44.88,,,21.95,2.00,2,2.10
441,24.26,44.88,,,21.38,3.00,2,
443,20.30,42.77,,,20.33,1.00,1,
445,18.71,52.11,,,19.93,1.00,1,
447,22.23,64.34,,,16.96,1.00,1,
449,22.19,71.40,,,17.32,2.00,1,2.54
451,24.72,77.02,,,14.34,1.00,1,
453,28.01,79.17,,,14.39,2.00,6,
455,31.80,83.98,,,13.97,1.00,6,
457,35.95,83.88,,,13.61,1.00,6,
459,40.45,88.98,,,16.98,2.00,6,1.90
461,46.21,95.18,,,17.94,2.00,6,
463,48.01,100.45,,,16.95,1.00,1,
