time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,44.04,1
5,0.00,0.00,0.00,0.00,52.64,1
7,0.00,0.00,0.00,0.00,58.79,1
9,0.00,0.00,0.00,0.00,59.71,1
11,0.00,0.00,0.00,0.00,59.18,3
13,0.00,0.00,0.00,0.00,57.59,3
15,0.00,0.00,0.00,0.00,53.25,3
17,0.00,0.00,0.09,1.09,49.25,3
19,0.06,0.24,0.34,3.09,43.24,3
21,2.83,7.48,0.82,5.09,40.80,2
23,3.98,10.73,1.32,7.09,34.68,2
25,6.57,19.68,1.82,9.09,30.79,2
27,10.64,28.48,2.56,11.09,24.12,2
29,11.80,29.18,3.10,13.09,16.37,2
31,14.71,35.05,4.00,15.09,19.05,2
33,17.86,34.85,5.00,17.09,19.81,4
35,20.45,39.53,6.03,19.09,19.36,4
37,20.86,41.67,7.00,21.09,21.22,4
39,21.74,46.35,7.25,20.97,22.82,4
41,22.99,48.51,7.34,22.97,20.88,1
43,23.54,50.74,8.18,24.97,18.78,1
45,26.52,61.62,9.01,26.97,16.43,1
47,28.86,61.64,9.90,28.97,15.59,1
49,31.87,63.46,10.31,27.78,18.33,1
51,35.47,71.37,10.51,26.23,19.43,1
53,37.69,79.82,10.91,28.23,20.14,1
55,40.83,87.84,10.84,26.56,19.74,3
57,43.54,94.31,10.08,28.56,18.50,3
59,33.61,99.83,10.12,30.56,18.51,3
61,29.08,100.93,10.78,32.56,18.38,3
63,30.69,102.97,11.04,25.63,16.15,3
65,34.51,107.39,11.20,27.63,19.02,2
67,30.18,79.50,11.40,29.63,21.37,2
69,19.96,29.81,12.74,31.63,25.97,2
71,19.94,33.39,13.07,33.63,26.69,2
73,17.24,38.92,13.35,35.63,24.67,2
75,18.03,42.08,12.93,37.63,18.90,2
77,18.71,44.82,13.69,39.63,17.47,2
79,23.56,56.47,14.34,41.63,14.49,2
81,28.72,66.85,15.29,43.63,12.32,4
83,31.88,72.47,16.01,45.63,11.75,4
85,32.16,72.38,16.84,47.63,11.65,4
87,33.59,73.09,16.49,42.30,11.23,4
89,36.21,83.68,17.32,44.30,8.64,1
91,38.50,91.09,17.70,46.30,8.70,1
93,41.69,91.80,18.85,48.30,11.96,1
95,42.59,91.80,20.01,50.30,14.36,1
97,44.15,91.80,18.18,51.39,15.30,1
99,45.56,91.80,17.49,49.67,17.20,1
101,45.81,91.80,16.94,47.06,20.18,1
103,38.21,94.13,16.16,47.44,20.85,1
105,29.00,105.45,16.89,49.44,21.16,3
107,30.73,105.46,16.67,51.44,21.88,3
109,32.19,105.78,16.11,53.44,21.18,3
111,36.20,113.95,17.61,55.44,19.88,3
113,40.78,121.21,18.53,50.53,16.87,3
115,43.87,126.28,18.32,37.42,15.38,2
117,34.71,69.85,17.73,39.42,13.48,2
119,28.12,46.05,19.23,41.42,14.37,2
121,29.14,49.83,20.75,43.42,13.14,2
123,29.17,49.79,18.54,45.42,15.08,2
125,26.22,49.98,18.53,47.42,13.96,2
127,26.21,49.97,19.18,49.42,16.50,2
129,27.19,53.39,19.83,51.42,13.27,4
131,31.76,62.28,20.77,53.42,9.62,4
133,33.60,66.80,21.44,55.42,8.37,4
135,36.60,73.39,20.92,55.62,9.25,4
137,38.54,78.71,18.71,57.62,7.59,1
139,41.99,87.53,19.71,59.62,8.68,1
141,45.55,101.20,20.77,61.62,10.38,1
143,49.28,114.63,21.93,63.62,11.05,1
145,52.14,127.58,22.32,64.47,10.22,1
147,54.76,138.03,22.25,57.84,11.68,1
149,55.07,139.61,19.53,57.07,14.10,1
151,57.82,144.96,20.29,57.30,17.00,1
153,59.91,144.85,20.57,48.26,18.49,1
155,62.72,144.85,17.45,46.88,19.83,1
157,63.70,148.65,17.12,48.88,18.39,1
159,49.89,151.41,15.98,50.88,18.45,3
161,47.68,153.16,16.58,52.88,14.07,3
163,53.11,163.48,17.76,54.88,11.17,3
165,53.79,164.10,16.68,56.88,11.71,3
167,53.34,168.62,17.01,52.25,13.44,3
169,57.71,169.55,17.25,51.98,14.55,2
171,59.66,168.92,15.73,48.18,15.05,2
173,60.40,167.68,14.70,45.46,15.80,2
175,60.99,167.31,16.03,47.46,15.72,2
177,63.41,172.80,17.17,49.46,13.10,2
179,66.03,179.47,16.29,51.46,13.11,2
181,67.63,176.51,16.86,53.46,13.43,4
183,59.35,156.13,17.92,55.46,11.37,4
185,29.86,58.40,18.65,57.46,9.98,4
187,32.36,64.91,19.81,59.46,9.44,4
189,39.00,73.92,18.99,61.46,7.23,1
191,43.13,81.34,19.99,63.46,6.33,1
193,45.23,85.91,20.99,65.46,5.47,1
195,47.27,92.35,22.11,67.46,5.07,1
197,50.51,96.45,21.82,62.01,5.58,1
199,52.25,101.10,22.05,62.66,8.58,1
201,52.23,101.03,22.88,61.54,12.42,1
