time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase
1,0.00,0.00,0.00,0.00,60.00,0.00,1
3,0.00,0.00,0.00,0.00,46.90,0.00,1
5,0.00,0.00,0.00,0.00,55.19,0.00,1
7,0.00,0.00,0.00,0.00,56.71,0.00,1
9,0.00,0.00,0.00,0.00,63.58,0.00,1
11,0.00,0.00,0.00,0.00,60.15,0.00,1
13,0.00,0.00,0.00,0.00,58.49,0.00,1
15,0.00,0.00,0.00,0.00,52.53,0.00,1
17,0.00,0.00,0.04,0.52,46.50,0.00,1
19,0.51,2.03,0.21,2.52,39.14,0.00,1
21,1.33,5.33,0.44,4.52,41.03,1.00,3
23,1.32,5.28,0.60,6.52,37.81,0.00,3
25,1.30,5.18,0.94,8.52,44.76,0.00,3
27,0.18,0.71,1.42,10.52,52.64,2.00,3
29,0.00,0.00,0.56,6.74,55.39,0.00,3
31,0.00,0.00,0.76,8.74,54.00,1.00,3
33,0.00,0.00,0.93,10.74,50.26,0.00,3
35,0.67,2.68,1.33,12.74,46.14,0.00,3
37,2.45,5.54,1.95,14.74,42.28,1.00,3
39,2.56,5.51,2.33,16.74,35.44,0.00,3
41,5.03,9.10,2.98,18.74,26.85,1.00,2
43,6.90,11.77,3.71,20.74,17.83,1.00,2
45,10.27,11.60,4.39,22.74,11.45,0.00,2
47,10.99,11.66,5.28,24.74,7.75,1.00,2
49,11.17,11.65,6.05,26.74,13.35,0.00,2
51,12.72,17.84,6.92,28.74,19.82,1.00,2
53,12.67,17.64,7.94,30.74,23.13,1.00,4
55,12.67,17.64,8.55,32.74,23.60,0.00,4
57,12.67,17.64,9.39,34.74,27.27,2.00,4
59,10.51,17.60,8.79,26.40,37.00,2.00,4
61,2.90,6.65,8.26,25.29,40.16,4.00,4
63,1.23,4.94,2.97,19.00,38.29,2.00,4
65,1.58,4.94,2.12,21.00,37.33,0.00,4
67,1.74,6.97,2.83,23.00,36.74,1.00,1
69,2.79,11.15,3.31,25.00,35.75,1.00,1
71,2.77,11.07,3.60,27.00,33.71,0.00,1
73,3.14,12.54,4.10,29.00,29.21,1.00,1
75,5.00,17.82,3.90,31.00,25.44,0.00,1
77,9.65,17.71,4.56,33.00,22.20,0.00,1
79,9.82,17.71,5.23,35.00,22.65,0.00,1
81,9.82,17.71,5.95,37.00,21.32,0.00,1
83,11.05,17.71,6.94,39.00,20.77,0.00,3
85,11.28,17.71,7.98,41.00,20.05,1.00,3
87,13.31,21.58,8.60,43.00,22.20,1.00,3
89,13.98,23.78,8.62,45.00,24.39,2.00,3
91,10.47,21.11,7.60,24.73,22.61,2.00,3
93,5.20,10.85,6.70,21.24,14.69,2.00,3
95,5.73,10.85,6.34,21.63,9.01,1.00,3
97,6.86,11.78,6.44,23.63,15.25,1.00,3
99,8.10,15.57,6.90,25.63,18.54,0.00,2
101,9.89,17.52,7.57,27.63,24.98,0.00,2
103,9.83,17.31,8.24,29.63,30.03,0.00,2
105,9.83,17.31,8.90,31.63,29.07,1.00,2
107,9.83,17.31,7.40,33.63,28.69,0.00,2
109,9.83,17.31,7.90,35.63,24.45,0.00,4
111,9.83,17.31,8.54,37.63,19.44,1.00,4
113,9.86,17.31,9.20,39.63,24.21,1.00,4
115,10.54,19.91,7.63,41.63,30.45,2.00,4
117,10.19,22.87,6.79,42.76,38.40,4.00,4
119,8.25,22.74,4.32,22.15,42.65,2.00,4
121,2.57,10.27,1.55,10.21,42.07,1.00,4
123,2.57,10.27,1.98,12.21,41.64,1.00,4
125,2.57,10.27,1.77,14.21,35.69,0.00,1
127,2.57,10.27,2.49,16.21,29.92,1.00,1
129,4.48,12.87,2.94,18.21,27.73,0.00,1
131,11.88,21.66,3.91,20.21,27.25,1.00,1
133,13.23,25.05,4.03,22.21,24.52,1.00,1
135,15.88,35.64,4.29,24.21,23.27,1.00,3
137,17.55,37.28,4.54,26.21,20.41,0.00,3
139,19.38,43.28,5.46,28.21,16.78,0.00,3
141,19.40,43.36,6.46,30.21,18.19,1.00,3
143,21.52,49.41,7.25,28.25,20.78,2.00,3
145,23.23,51.00,7.10,18.26,22.48,2.00,3
147,20.42,55.95,8.03,18.93,22.77,2.00,2
149,20.53,55.52,8.23,20.93,23.97,1.00,2
151,11.11,17.82,8.91,22.93,21.96,1.00,2
153,11.11,17.82,9.87,24.93,15.11,2.00,2
155,11.11,17.82,10.36,26.93,9.98,1.00,2
157,12.47,17.82,9.91,28.93,6.74,1.00,4
159,18.95,35.59,10.83,30.93,9.43,1.00,4
161,20.87,43.38,10.82,32.93,17.99,2.00,4
163,20.01,43.14,11.30,34.93,25.98,2.00,4
165,16.40,42.81,9.35,24.79,31.39,4.00,4
167,16.39,42.72,6.01,24.43,33.62,2.00,4
169,8.32,12.62,5.34,26.43,33.45,1.00,4
171,5.71,12.62,5.42,28.43,34.21,0.00,4
173,5.71,12.62,6.09,30.43,33.44,2.00,1
175,7.20,13.36,5.41,32.43,33.22,1.00,1
177,8.96,19.40,6.15,34.43,32.46,1.00,1
179,9.76,19.25,6.95,36.43,29.01,1.00,1
181,11.62,19.25,7.80,38.43,27.33,1.00,1
183,12.56,19.25,8.43,40.43,24.11,1.00,3
185,14.52,24.53,8.67,42.43,20.34,0.00,3
187,18.42,26.44,9.51,44.43,21.27,0.00,3
189,20.30,28.99,10.34,46.43,22.90,2.00,3
191,19.80,32.33,9.45,39.89,26.59,3.00,3
193,15.38,37.74,8.05,30.16,30.86,3.00,2
195,9.37,14.83,7.10,32.16,28.85,2.00,2
197,10.17,17.80,6.97,34.16,30.04,0.00,2
199,11.52,24.59,8.14,36.16,26.47,2.00,2
201,9.69,23.55,6.76,25.77,23.85,2.00,2
203,6.96,12.05,6.26,27.77,20.87,1.00,2
205,7.75,12.05,7.16,29.77,20.71,2.00,4
207,10.42,12.55,7.91,31.77,15.42,0.00,4
209,13.69,17.62,9.33,33.77,17.66,1.00,4
211,14.52,23.91,10.55,35.77,21.48,2.00,4
213,10.43,23.82,11.26,34.17,22.77,3.00,4
215,11.70,23.82,8.54,25.93,22.50,1.00,4
217,12.21,23.82,9.03,27.93,19.64,1.00,4
219,13.30,24.07,9.52,29.93,19.90,0.00,1
221,13.28,23.99,10.62,31.93,17.67,1.00,1
223,13.28,23.99,11.52,33.93,16.67,0.00,1
225,16.52,23.99,12.67,35.93,16.44,1.00,1
227,19.33,27.25,13.63,37.93,17.52,1.00,3
229,20.92,29.50,11.77,39.93,15.01,1.00,3
231,22.02,29.49,12.76,41.93,16.80,1.00,3
233,21.21,29.49,13.29,43.93,21.67,2.00,3
235,18.65,29.48,11.86,43.44,21.79,3.00,2
237,14.05,31.10,9.12,29.46,18.20,2.00,2
239,11.83,31.05,9.22,31.46,17.13,1.00,2
241,11.60,31.05,9.74,33.46,21.11,3.00,2
243,11.67,30.88,7.32,35.46,21.21,0.00,4
245,6.64,9.93,8.32,37.46,22.96,1.00,4
247,6.50,9.93,8.85,39.46,28.21,1.00,4
249,5.31,8.38,7.76,21.87,29.32,2.00,4
251,6.94,17.65,6.69,23.87,32.13,2.00,4
253,8.36,23.31,5.31,25.87,29.94,0.00,4
255,8.41,23.27,6.08,27.87,28.50,1.00,1
257,10.30,23.27,6.65,29.87,28.40,0.00,1
259,10.41,23.27,7.31,31.87,24.46,0.00,1
261,12.65,23.27,8.01,33.87,21.03,0.00,1
263,13.43,23.27,9.12,35.87,17.95,1.00,3
265,14.30,23.27,10.11,37.87,13.95,2.00,3
267,16.98,23.27,10.32,39.87,22.48,2.00,3
269,17.62,31.31,9.98,41.87,31.15,2.00,3
271,14.87,31.16,6.84,35.28,35.77,4.00,3
273,4.79,13.76,4.21,28.71,38.62,3.00,2
275,1.36,5.42,4.25,27.04,39.16,2.00,2
277,2.09,5.42,2.51,14.10,41.72,0.00,2
279,4.88,8.55,3.18,16.10,38.74,0.00,2
281,5.48,11.03,3.97,18.10,35.55,0.00,2
283,5.71,11.02,5.03,20.10,33.01,2.00,4
285,8.70,11.70,5.58,22.10,26.55,0.00,4
287,10.21,12.32,6.41,24.10,25.26,1.00,4
289,7.91,9.42,7.17,26.10,26.94,2.00,4
291,5.15,5.39,6.24,24.59,30.04,4.00,4
293,5.29,5.43,4.95,26.59,29.52,3.00,4
295,5.29,5.43,5.36,28.59,32.09,2.00,1
297,6.68,10.93,5.51,30.59,29.47,0.00,1
299,6.95,12.01,6.18,32.59,27.24,0.00,1
301,9.21,14.49,6.97,34.59,27.31,0.00,1
303,9.95,17.45,7.91,36.59,25.49,0.00,3
305,11.39,23.20,9.08,38.59,23.31,1.00,3
307,13.27,23.93,9.80,40.59,24.19,0.00,3
309,11.83,26.11,10.95,42.59,24.18,2.00,3
311,10.74,30.68,7.24,23.80,19.66,1.00,3
313,10.72,30.62,7.20,25.80,19.12,1.00,3
315,12.37,35.36,7.67,27.80,19.74,0.00,3
317,15.91,41.21,8.67,29.80,18.25,0.00,2
319,16.73,43.51,9.67,31.80,17.17,0.00,2
321,18.35,49.97,10.67,33.80,22.93,0.00,2
323,18.45,50.39,11.71,35.80,25.59,2.00,2
325,16.48,50.39,9.81,27.03,27.40,2.00,4
327,16.62,56.87,8.33,29.03,24.82,2.00,4
329,16.34,56.95,7.99,25.79,22.87,1.00,4
331,17.42,56.63,7.65,27.79,18.15,1.00,4
333,15.12,44.81,7.77,29.79,14.12,1.00,4
335,10.23,18.93,7.52,31.79,7.24,0.00,4
337,14.64,27.27,8.80,33.79,4.69,2.00,1
339,17.78,38.54,9.85,35.79,6.64,0.00,1
341,17.73,38.31,11.02,37.79,7.47,0.00,1
343,17.73,38.31,12.18,39.79,7.61,1.00,1
345,17.05,38.31,13.22,41.79,7.10,1.00,1
347,15.93,38.31,12.85,43.79,5.83,1.00,3
349,16.78,38.31,13.59,45.79,8.70,1.00,3
351,17.25,38.31,13.38,47.79,14.52,1.00,3
353,15.43,38.31,12.24,49.79,20.58,2.00,3
355,10.79,38.31,10.59,51.79,21.07,3.00,3
357,9.58,38.31,9.95,53.79,28.96,1.00,3
359,9.58,38.31,8.78,55.79,31.30,0.00,3
361,9.58,38.31,9.11,57.79,30.17,0.00,2
363,9.58,38.31,9.61,59.79,28.59,0.00,2
365,9.58,38.31,10.34,61.79,26.53,1.00,2
367,10.69,38.31,10.77,63.79,23.99,1.00,2
369,11.92,38.31,9.61,59.57,20.68,2.00,4
371,11.98,38.21,9.73,55.97,17.62,1.00,4
373,15.26,35.97,10.41,56.08,21.40,1.00,4
375,9.51,16.10,10.46,58.08,25.90,1.00,4
377,4.25,11.42,10.91,60.08,28.24,2.00,4
379,5.96,17.67,10.48,62.08,28.23,0.00,1
381,8.81,24.19,11.22,64.08,28.24,0.00,1
383,8.68,23.95,12.06,66.08,28.91,0.00,1
385,8.57,23.95,12.89,68.08,24.24,1.00,1
387,9.43,27.39,12.83,70.08,18.14,0.00,3
389,11.15,30.38,13.50,72.08,14.57,0.00,3
391,13.65,35.70,14.32,74.08,14.74,1.00,3
393,14.41,37.15,14.79,71.60,13.98,2.00,3
395,13.66,41.70,13.24,73.60,11.11,2.00,3
397,14.73,43.32,8.82,70.45,11.56,0.00,3
399,15.45,42.61,9.48,72.45,9.80,0.00,3
401,15.55,40.41,10.15,74.45,15.04,0.00,2
403,14.61,36.69,10.94,76.45,14.49,0.00,2
405,14.79,32.36,11.77,78.45,15.71,0.00,2
407,14.43,30.63,12.61,80.45,22.05,1.00,2
409,14.41,30.57,8.55,35.32,29.58,1.00,4
411,11.63,19.44,8.05,25.80,30.60,1.00,4
413,6.63,17.41,6.73,23.90,37.94,1.00,4
415,5.92,17.38,5.84,25.90,40.83,2.00,4
417,6.66,10.92,6.49,26.89,39.19,1.00,4
419,5.16,10.64,6.69,28.29,35.44,1.00,4
421,5.16,10.64,5.59,30.29,29.17,0.00,1
423,5.16,10.64,6.48,32.29,23.06,2.00,1
425,5.21,10.64,7.60,34.29,20.89,1.00,1
427,6.92,17.51,8.71,36.29,18.95,1.00,1
429,9.42,22.61,,,18.46,1.00,1
431,13.30,22.49,,,20.51,1.00,3
433,13.88,22.88,,,23.18,0.00,3
435,13.78,22.87,,,28.64,2.00,3
437,11.34,22.87,,,31.95,2.00,3
439,10.36,21.47,,,36.11,3.00,3
441,1.21,4.83,,,33.44,2.00,3
443,1.99,4.83,,,34.69,2.00,3
445,3.54,4.93,,,35.77,1.00,2
447,3.63,4.88,,,31.52,0.00,2
449,4.36,7.90,,,29.18,0.00,2
451,5.56,11.91,,,25.58,2.00,2
453,5.51,11.86,,,22.43,2.00,2
