time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase
1,0.00,0.00,0.00,0.00,44.86,0.00,1
3,0.00,0.00,0.00,0.00,53.05,0.00,1
5,0.00,0.00,0.00,0.00,57.18,0.00,1
7,0.00,0.00,0.00,0.00,57.26,0.00,1
9,0.00,0.00,0.00,0.00,60.43,0.00,1
11,0.00,0.00,0.00,0.00,57.40,0.00,1
13,0.00,0.00,0.00,0.00,54.22,0.00,1
15,0.00,0.00,0.01,0.17,49.54,0.00,1
17,0.45,1.79,0.24,2.17,43.37,1.00,1
19,1.15,4.60,0.54,4.17,39.40,2.00,1
21,2.21,4.55,0.92,6.17,35.12,0.00,3
23,5.60,8.95,1.72,8.17,30.48,1.00,3
25,6.31,10.89,2.45,10.17,30.48,0.00,3
27,4.38,10.88,3.51,12.17,27.74,2.00,3
29,5.99,10.88,2.80,10.91,23.83,0.00,3
31,6.97,11.48,3.70,12.91,21.05,0.00,3
33,10.03,12.29,4.84,14.91,22.31,0.00,3
35,12.18,20.87,6.08,16.91,22.35,0.00,3
37,12.85,23.56,7.41,18.91,21.81,0.00,3
39,13.17,23.53,8.74,20.91,24.08,0.00,3
41,14.31,23.53,10.10,22.91,24.28,1.00,3
43,14.28,23.53,11.47,24.91,23.65,1.00,2
45,15.11,23.53,12.74,26.91,22.27,0.00,2
47,15.54,23.53,14.15,28.91,25.67,0.00,2
49,15.53,23.53,15.65,30.91,25.44,2.00,2
51,15.46,23.53,15.51,32.91,22.43,2.00,2
53,16.82,23.89,14.05,34.91,19.13,2.00,4
55,20.37,29.91,13.02,36.91,21.08,0.00,4
57,20.55,29.69,14.19,38.91,22.63,1.00,4
59,20.54,29.69,14.61,40.91,20.73,2.00,4
61,14.47,29.68,13.62,34.76,23.18,1.00,1
63,12.73,29.04,12.89,36.76,24.75,3.00,1
65,12.94,27.16,12.63,38.76,24.88,0.00,1
67,14.57,25.07,13.96,40.76,23.36,2.00,1
69,14.90,25.07,11.67,35.96,21.83,2.00,1
71,16.60,25.07,11.70,36.23,21.78,2.00,1
73,20.30,25.07,9.48,26.84,19.11,1.00,1
