time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,60.00,1
5,0.00,0.00,0.00,0.00,38.18,1
7,0.00,0.00,0.00,0.00,48.58,1
9,0.00,0.00,0.00,0.00,56.03,1
11,0.00,0.00,0.00,0.00,57.32,1
13,0.00,0.00,0.00,0.00,54.03,1
15,0.00,0.00,0.00,0.00,52.64,1
17,0.00,0.00,0.00,0.00,49.04,1
19,0.00,0.00,0.11,1.36,47.42,1
21,0.00,0.00,0.04,0.54,45.52,3
23,0.85,3.38,0.26,2.54,42.75,3
25,1.19,4.77,0.38,4.54,40.63,3
27,0.15,0.60,0.55,6.54,29.79,3
29,1.16,4.63,0.67,5.02,25.25,3
31,2.76,4.44,0.96,4.00,20.11,3
33,6.52,11.57,1.23,6.00,17.49,3
35,8.56,17.18,1.73,8.00,19.98,3
37,9.85,17.09,2.23,10.00,18.97,3
39,9.81,17.09,2.89,12.00,18.62,3
41,9.81,17.09,3.31,14.00,15.69,2
43,10.24,18.83,3.98,16.00,21.33,2
45,11.41,23.50,4.39,18.00,18.88,2
47,11.39,23.42,5.06,20.00,16.81,2
49,11.39,23.42,5.73,22.00,11.60,2
51,11.70,24.65,6.39,24.00,13.30,4
53,13.83,28.93,7.06,26.00,12.34,4
55,14.40,28.81,7.86,28.00,15.09,4
57,13.79,29.89,8.72,30.00,18.48,4
59,10.37,35.36,8.66,28.38,22.56,1
61,9.39,33.08,5.75,28.45,26.23,1
63,7.09,23.89,4.69,20.38,28.27,1
65,8.26,25.57,4.80,21.99,28.03,1
67,11.24,35.96,4.56,23.99,27.70,1
69,11.42,36.67,4.37,25.99,23.45,1
71,12.95,39.33,5.13,27.99,20.88,1
73,16.41,50.15,6.03,29.99,18.95,1
75,17.56,54.26,7.04,31.99,18.21,1
77,20.40,57.53,8.07,33.99,16.37,1
79,22.10,57.51,9.11,35.99,13.29,1
81,23.30,57.51,10.46,37.99,10.91,3
83,24.50,62.40,11.44,39.99,9.14,3
85,28.63,70.83,12.77,41.99,10.38,3
87,31.08,70.68,14.17,43.99,14.53,3
89,31.03,70.68,13.56,44.09,19.33,3
91,25.93,70.68,12.17,35.98,19.92,3
93,24.36,70.68,12.38,37.98,18.63,3
95,25.97,73.41,13.28,32.88,16.69,3
97,30.63,86.97,14.45,33.45,13.42,3
99,37.22,102.34,15.19,35.45,12.27,3
101,39.58,110.50,16.68,37.45,10.80,3
103,41.43,113.26,18.18,39.45,10.95,3
105,42.04,113.60,18.89,41.45,9.77,3
107,45.06,122.44,20.39,43.45,8.79,2
109,49.19,129.86,20.48,45.45,8.96,2
111,49.42,130.73,21.98,47.45,11.91,2
113,49.28,130.17,23.48,49.45,14.82,2
115,31.54,69.01,23.96,51.45,15.38,2
117,28.34,55.75,23.37,53.45,12.82,4
119,32.76,64.72,21.14,55.45,13.89,4
121,32.69,74.20,22.48,57.45,11.98,4
123,29.11,80.77,23.87,59.45,9.95,4
125,29.98,95.80,21.53,55.10,11.38,4
127,32.24,100.39,18.79,57.10,15.57,4
129,30.60,100.35,17.22,59.10,13.04,1
131,31.64,100.35,17.46,61.10,12.26,1
133,38.75,106.36,17.61,63.10,12.25,1
135,42.53,117.89,18.78,65.10,11.82,1
137,46.04,124.65,16.36,64.77,11.03,1
139,50.08,128.95,16.77,54.84,11.38,1
141,53.60,132.79,16.69,43.51,11.05,1
143,57.30,135.02,18.13,45.51,10.25,1
145,60.88,140.19,19.16,45.15,9.13,1
147,63.09,146.73,20.47,45.75,7.23,3
149,65.10,146.60,21.07,47.28,6.81,3
151,68.47,152.06,22.74,49.28,8.28,3
153,72.30,157.55,24.41,51.28,10.45,3
155,73.19,159.12,25.60,51.27,11.01,3
157,69.85,159.12,25.63,50.58,9.20,3
159,70.62,159.12,25.95,49.50,7.78,3
161,72.94,159.12,26.00,47.42,7.07,3
163,75.24,159.12,27.66,49.42,7.24,3
