time,value
9,0.02
13,0.01
17,0.04
21,0.02
25,0.03
29,0.00
33,0.02
37,0.08
41,0.03
45,0.07
49,0.05
53,0.05
57,0.06
61,0.06
65,0.06
69,0.05
73,0.08
77,0.06
81,0.05
85,0.14
89,0.08
93,0.05
97,0.10
101,0.08
105,0.10
109,0.15
113,0.19
117,0.12
121,0.09
125,0.15
129,0.14
133,0.14
137,0.18
141,0.25
145,0.18
149,0.33
153,0.33
157,0.37
161,0.30
165,0.15
169,0.35
173,0.30
177,0.24
181,0.30
185,0.25
189,0.36
193,0.31
197,0.19
201,0.38
205,0.35
209,0.22
213,0.33
217,0.34
221,0.35
225,0.41
229,0.37
233,0.32
237,0.14
241,0.29
245,0.63
249,0.22
253,0.22
257,0.24
261,0.71
265,0.23
269,0.27
273,0.25
277,0.24
281,0.21
285,0.29
289,0.22
293,0.43
297,0.20
301,0.34
305,0.22
309,0.16
313,0.41
317,0.68
321,0.16
325,0.37
329,0.38
333,0.69
337,0.18
341,0.30
345,0.33
349,0.32
353,0.20
357,0.42
361,0.41
365,0.43
369,0.23
373,0.39
377,0.44
381,0.49
385,0.19
389,0.34
393,0.36
397,0.34
401,0.44
405,0.32
409,0.41
413,0.39
417,0.44
421,0.40
425,0.36
429,0.36
433,0.32
437,0.21
441,0.32
445,0.35
449,0.24
453,0.46
457,0.47
461,0.45
465,0.43
469,0.78
473,0.37
477,0.56
481,0.52
485,0.52
489,0.52
493,0.41
497,0.40
501,0.25
505,0.37
509,0.56
513,0.55
517,0.35
521,0.78
525,0.74
529,0.67
533,0.35
537,0.49
541,0.44
545,0.45
549,0.45
553,0.23
557,0.40
561,0.50
565,0.40
569,0.42
573,0.32
577,0.59
581,0.33
585,0.34
589,0.35
593,0.17
597,0.37
601,0.20
605,0.38
609,0.39
613,0.63
617,0.43
621,0.22
625,0.46
629,0.47
633,0.27
637,0.33
641,0.29
645,0.40
649,0.45
653,0.50
657,0.41
661,0.21
665,0.60
669,0.18
673,0.43
677,0.40
681,0.45
685,0.29
689,0.33
693,0.30
697,0.43
701,0.26
705,0.17
709,0.42
713,0.19
717,0.38
721,0.43
725,0.29
729,0.38
733,0.33
737,0.24
741,0.46
745,0.34
749,0.33
753,0.34
757,0.36
761,0.26
765,0.15
769,0.30
773,0.38
777,0.30
781,0.13
785,0.33
789,0.35
793,0.13
797,0.26
801,0.30
805,0.16
809,0.22
813,0.12
817,0.21
821,0.15
825,0.31
829,0.21
833,0.19
837,0.14
841,0.14
845,0.11
849,0.13
853,0.04
857,0.09
861,0.09
865,0.08
869,0.17
873,0.22
877,0.21
881,0.30
885,0.29
889,0.11
893,0.15
897,0.13
901,0.10
905,0.20
909,0.16
913,0.23
917,0.24
921,0.11
925,0.25
929,0.13
933,0.07
937,0.16
941,0.09
945,0.16
949,0.13
953,0.15
957,0.15
961,0.24
965,0.20
969,0.23
973,0.09
977,0.14
981,0.18
985,0.14
989,0.23
993,0.05
997,0.17
