time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.27,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.37,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.19,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.48,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.68,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.98,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.92,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.63,0.21,0.21,0.63,61.96,1.00
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.70,0.00
19,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.01,0.01,0.04,52.92,1.00
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.11,0.00
23,0.00,0.00,0.00,0.00,0.31,0.00,0.00,0.10,0.10,0.31,50.90,1.00
25,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.05,0.05,0.15,44.73,0.00
27,0.00,0.00,0.00,0.00,2.15,0.00,0.00,0.72,0.72,2.15,53.12,1.00
29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.95,0.00
31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.75,0.00
33,0.00,0.00,0.00,0.00,0.78,0.00,0.00,0.26,0.26,0.78,48.03,1.00
35,0.00,0.00,0.00,0.00,0.00,1.58,0.00,0.53,0.53,1.58,54.35,0.00
37,0.00,0.00,0.00,0.00,0.00,3.58,0.00,1.19,1.19,3.58,52.72,1.00
39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.90,0.00
41,0.00,0.00,0.00,0.00,0.89,0.00,0.00,0.30,0.30,0.89,50.21,1.00
43,0.00,0.00,0.00,0.00,0.00,1.66,0.00,0.55,0.55,1.66,53.38,1.00
45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.08,0.00
47,0.00,0.00,0.00,0.00,0.00,0.76,0.00,0.25,0.25,0.76,38.26,0.00
49,4.45,0.00,2.22,4.45,0.69,2.76,0.00,1.15,1.15,2.76,33.92,0.00
51,9.16,0.00,4.58,9.16,2.69,4.76,0.00,2.48,2.48,4.76,29.12,0.00
53,18.36,0.00,9.18,18.36,4.69,6.76,0.33,3.93,3.93,6.76,23.72,0.00
55,18.19,2.85,10.52,18.19,6.69,8.76,2.33,5.93,5.93,8.76,25.79,0.00
57,18.17,5.25,11.71,18.17,8.69,10.76,4.33,7.93,7.93,10.76,22.96,1.00
59,6.13,5.22,5.67,6.13,10.69,9.94,6.33,8.99,8.99,10.69,27.09,1.00
61,0.00,5.22,2.61,5.22,4.70,11.94,8.33,8.32,8.32,11.94,27.52,1.00
63,0.72,5.22,2.97,5.22,6.70,0.91,10.33,5.98,5.98,10.33,21.95,0.00
65,7.30,4.90,6.10,7.30,8.70,2.91,12.33,7.98,7.98,12.33,25.28,0.00
67,14.33,0.00,7.17,14.33,10.70,4.91,14.33,9.98,9.98,14.33,29.81,1.00
69,18.21,0.00,9.11,18.21,12.70,6.91,0.00,6.54,6.54,12.70,31.66,0.00
71,23.24,0.00,11.62,23.24,14.70,8.91,0.00,7.87,7.87,14.70,31.40,0.00
73,23.16,0.00,11.58,23.16,16.70,10.91,0.67,9.43,9.43,16.70,30.56,1.00
75,23.16,0.00,11.58,23.16,18.70,12.91,0.00,10.54,10.54,18.70,32.19,1.00
77,23.56,0.00,11.78,23.56,15.56,14.91,0.00,10.16,10.16,15.56,35.16,0.00
79,29.87,0.00,14.93,29.87,17.56,16.91,0.00,11.49,11.49,17.56,35.06,1.00
81,27.97,0.00,13.99,27.97,12.63,18.91,0.00,10.51,10.51,18.91,30.57,0.00
83,37.57,0.00,18.79,37.57,14.63,20.91,0.00,11.85,11.85,20.91,23.59,0.00
85,36.68,0.00,18.34,36.68,16.63,22.91,1.99,13.84,13.84,22.91,18.38,0.00
87,34.02,11.41,22.71,34.02,18.63,24.91,3.99,15.84,15.84,24.91,13.83,1.00
