time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase
1,0.00,0.00,0.00,0.00,44.34,0.00,1
3,0.00,0.00,0.00,0.00,53.56,0.00,1
5,0.00,0.00,0.00,0.00,55.02,0.00,1
7,0.00,0.00,0.00,0.00,58.18,0.00,1
9,0.00,0.00,0.00,0.00,60.79,0.00,1
11,0.00,0.00,0.00,0.00,57.87,0.00,1
13,0.00,0.00,0.00,0.00,52.70,0.00,1
15,0.00,0.00,0.01,0.07,45.88,0.00,1
17,0.39,1.54,0.23,2.07,38.92,1.00,1
19,1.15,4.62,0.52,4.07,35.36,2.00,1
21,2.48,4.55,0.93,6.07,31.40,0.00,3
23,6.35,11.00,1.72,8.07,28.51,1.00,3
25,6.31,10.88,2.39,10.07,33.70,0.00,3
27,5.41,10.88,3.22,12.07,34.13,2.00,3
29,5.35,10.88,2.47,10.78,30.27,0.00,3
31,5.42,10.88,3.47,12.78,30.01,0.00,3
33,6.33,10.88,4.47,14.78,29.01,0.00,3
35,8.26,16.00,5.47,16.78,25.74,0.00,3
37,8.40,16.63,6.52,18.78,25.40,0.00,3
39,10.60,16.63,7.68,20.78,25.65,0.00,3
41,12.43,16.63,8.85,22.78,23.58,0.00,3
43,14.66,21.71,10.12,24.78,24.41,0.00,2
45,15.77,23.54,11.47,26.78,25.80,1.00,2
47,17.24,23.53,12.79,28.78,25.72,0.00,2
49,17.19,23.53,14.12,30.78,25.78,2.00,2
51,17.65,24.49,13.45,31.68,23.43,2.00,2
53,18.77,28.32,12.90,33.68,22.24,1.00,4
55,20.02,28.24,13.05,35.68,22.41,2.00,4
57,22.06,36.60,13.50,37.68,20.24,1.00,4
59,23.63,46.00,13.64,39.68,19.91,2.00,4
61,21.92,47.67,12.51,37.48,19.14,1.00,4
63,26.16,59.93,11.20,39.48,17.39,2.00,4
65,29.01,66.11,11.88,41.48,16.44,1.00,4
67,29.08,68.23,12.68,43.48,13.08,1.00,1
69,32.23,71.77,13.98,45.48,13.21,2.00,1
71,32.73,68.51,15.08,47.48,13.42,0.00,1
73,24.93,36.79,16.42,49.48,14.06,2.00,1
75,20.87,40.53,13.83,34.96,14.32,2.00,1
77,22.84,43.19,14.01,34.43,11.01,2.00,1
79,22.81,43.17,10.22,28.38,13.26,1.00,1
81,24.88,43.17,10.37,30.38,10.72,0.00,1
83,26.47,44.35,11.53,32.38,10.45,0.00,3
85,30.31,50.40,12.70,34.38,11.85,0.00,3
87,32.38,50.26,13.87,36.38,13.22,0.00,3
89,32.50,50.26,15.03,38.38,16.22,2.00,3
91,32.50,50.26,16.04,40.12,17.32,2.00,3
93,33.78,55.60,16.31,34.56,18.67,3.00,3
95,26.52,56.60,16.57,36.13,22.20,2.00,3
97,24.48,47.70,17.63,38.13,25.60,2.00,3
99,13.84,36.97,18.19,40.13,24.58,2.00,3
101,17.12,47.10,15.19,42.13,22.79,0.00,3
103,23.21,54.33,16.35,44.13,21.99,0.00,3
105,26.27,63.29,17.68,46.13,21.65,1.00,2
107,28.23,65.70,18.02,48.13,17.53,1.00,2
109,31.48,74.58,19.05,50.13,14.68,0.00,2
111,33.41,79.51,20.45,52.13,11.73,1.00,2
113,36.97,83.23,21.22,54.13,10.32,1.00,2
115,38.58,89.74,20.22,56.13,9.64,2.00,4
117,39.86,94.84,18.98,58.13,8.23,0.00,4
119,41.24,100.38,20.50,60.13,6.63,1.00,4
121,44.44,100.74,21.58,62.13,6.96,3.00,4
123,41.10,100.74,21.80,58.60,8.72,4.00,4
125,35.73,100.74,18.26,56.03,8.65,2.00,4
127,37.20,100.74,17.57,47.85,9.17,2.00,4
129,38.02,100.74,17.26,44.08,11.29,1.00,4
131,38.29,100.74,17.60,35.27,11.71,1.00,1
133,38.29,100.74,18.94,37.27,13.63,1.00,1
135,38.29,100.74,19.56,39.27,15.76,0.00,1
137,38.28,100.71,21.11,41.27,18.56,2.00,1
139,38.03,99.72,19.85,43.27,18.31,1.00,3
141,33.52,75.29,21.01,45.27,17.76,1.00,3
143,22.85,39.97,19.93,47.27,16.65,1.00,3
145,25.99,48.91,19.93,43.29,14.71,2.00,3
147,28.28,54.05,19.86,45.29,14.00,2.00,3
149,30.58,53.99,18.92,47.29,14.55,1.00,3
151,35.64,71.11,20.15,49.29,16.45,1.00,3
153,32.75,74.91,21.30,51.29,15.05,1.00,3
155,27.04,78.89,21.82,53.29,13.82,1.00,3
157,27.80,81.16,21.87,55.29,13.41,1.00,2
159,29.52,82.98,22.96,57.29,13.66,1.00,2
161,33.14,94.00,23.51,59.29,18.19,0.00,2
163,33.47,93.63,24.84,61.29,19.16,2.00,2
165,33.50,92.08,24.01,61.97,17.94,2.00,2
167,35.40,96.36,25.00,62.79,15.09,2.00,4
169,37.01,96.24,24.54,61.15,11.20,2.00,4
