time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0.00,0,
3,0.00,0.00,0.00,0.00,60.99,0.00,4,
5,0.00,0.00,0.00,0.00,59.54,0.00,4,
7,0.00,0.00,0.00,0.00,59.88,0.00,4,
9,0.00,0.00,0.00,0.00,58.41,0.00,4,4.00
11,0.00,0.00,0.00,0.00,52.38,0.00,4,
13,0.00,0.00,0.00,0.00,51.05,0.00,10,
15,0.00,0.00,0.00,0.00,51.45,0.00,10,
17,0.00,0.00,0.05,0.55,53.40,2.00,10,
19,0.00,0.00,0.00,0.00,52.58,0.00,10,4.00
21,0.00,0.00,0.10,1.20,53.29,1.00,10,
23,0.00,0.00,0.00,0.00,46.74,0.00,11,
25,0.00,0.00,0.00,0.00,51.65,0.00,11,
27,0.00,0.00,0.11,1.29,55.27,1.00,11,
29,0.00,0.00,0.27,3.30,52.04,1.00,11,3.67
31,0.00,0.00,0.00,0.00,48.55,0.00,11,
33,0.00,0.00,0.15,1.30,44.65,2.00,4,
35,0.00,0.00,0.04,0.48,32.24,0.00,4,
37,0.84,3.36,0.21,2.48,21.57,0.00,4,
39,1.42,5.70,0.64,4.48,8.21,2.00,4,2.98
41,1.91,5.68,0.85,6.48,0.00,1.00,4,
43,1.42,5.68,1.15,8.48,29.03,0.00,3,
45,1.40,5.59,1.48,10.48,56.35,1.00,3,
47,0.12,0.48,1.04,12.48,61.95,1.00,3,
49,0.00,0.00,0.00,0.00,60.53,0.00,3,4.00
51,0.00,0.00,0.00,0.00,57.53,0.00,3,
53,0.00,0.00,0.00,0.00,53.61,0.00,12,
55,0.00,0.00,0.00,0.00,50.11,0.00,12,
57,0.00,0.00,0.19,1.54,54.06,2.00,12,
59,0.00,0.00,0.07,0.85,54.24,1.00,12,3.57
61,0.00,0.00,0.03,0.35,49.40,1.00,12,
63,0.00,0.00,0.03,0.33,42.77,1.00,11,
65,0.00,0.00,0.14,1.65,41.25,0.00,11,
67,0.00,0.00,0.53,3.65,42.07,2.00,11,
69,0.00,0.00,0.40,3.91,36.41,2.00,11,3.32
71,0.29,1.16,0.18,2.13,30.53,0.00,11,
73,0.21,0.86,0.40,4.13,33.60,0.00,13,
75,0.85,3.39,0.81,6.13,60.54,2.00,13,
77,0.00,0.00,0.39,4.68,54.00,1.00,13,
