time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,60.00,1
5,0.00,0.00,0.00,0.00,43.04,1
7,0.00,0.00,0.00,0.00,51.49,1
9,0.00,0.00,0.00,0.00,57.06,1
11,0.00,0.00,0.00,0.00,54.34,1
13,0.00,0.00,0.00,0.00,51.68,1
15,0.00,0.00,0.00,0.00,49.69,1
17,0.00,0.00,0.12,1.38,50.06,1
19,0.00,0.00,0.00,0.00,44.96,1
21,0.69,2.74,0.12,1.47,40.93,3
23,1.35,5.40,0.36,3.47,35.05,3
25,2.99,11.96,0.46,5.47,28.82,3
27,4.99,17.81,0.90,7.47,24.18,3
29,5.84,11.90,1.32,7.60,21.24,3
31,8.01,17.29,1.76,6.95,22.47,3
33,8.39,17.24,1.68,7.80,23.61,3
35,9.99,17.24,2.32,9.80,22.36,3
37,10.93,21.29,2.92,11.80,23.30,3
39,11.51,23.58,3.41,13.80,20.90,3
41,11.50,23.57,3.93,15.80,17.98,3
43,12.02,25.65,4.24,17.80,17.05,2
45,14.25,29.01,5.00,19.80,20.34,2
47,14.78,30.03,5.21,21.80,20.53,2
49,16.15,35.48,5.88,23.80,21.61,2
51,16.11,35.34,6.55,25.80,18.86,2
53,16.36,35.34,7.35,27.80,13.22,4
55,17.66,35.34,8.18,29.80,7.06,4
57,18.47,38.74,9.15,31.80,8.93,4
59,21.70,48.84,10.15,33.80,14.83,4
61,20.13,49.24,10.43,34.38,21.57,1
63,17.48,49.24,7.73,34.47,25.52,1
65,14.75,49.02,7.23,28.63,29.71,1
67,7.31,18.56,7.63,23.44,29.82,1
69,8.74,18.53,7.46,22.37,29.52,1
71,8.70,18.53,7.70,19.65,26.57,1
73,9.27,19.63,7.55,21.65,25.04,1
75,12.87,25.31,7.65,23.65,24.30,1
77,15.56,25.19,8.00,25.65,23.01,1
79,18.57,25.19,9.30,27.65,21.03,1
81,19.77,29.24,10.27,29.65,18.77,3
83,20.22,31.04,11.77,31.65,14.50,3
85,21.39,35.70,12.83,33.65,13.74,3
87,24.84,37.86,14.16,35.65,15.32,3
89,29.25,42.08,12.59,37.04,20.25,3
91,31.14,49.80,13.20,39.04,19.49,3
93,31.19,48.83,12.53,41.04,17.05,3
95,19.72,41.66,12.63,43.04,12.81,3
97,20.90,40.72,13.84,45.04,10.15,3
99,22.48,40.79,15.06,47.04,9.08,2
101,26.16,50.88,16.25,49.04,9.88,2
103,29.89,60.04,17.75,51.04,11.95,2
105,30.48,62.65,19.25,53.04,13.28,2
107,28.09,62.94,20.09,55.04,11.25,2
109,29.58,73.64,20.59,57.04,12.11,2
111,32.07,80.04,18.32,59.04,10.85,4
113,36.45,92.52,19.47,61.04,9.60,4
115,40.26,101.94,20.80,63.04,11.05,4
117,40.81,107.65,22.14,65.04,13.47,4
119,42.72,108.42,17.97,61.44,14.18,4
121,43.98,109.12,16.73,37.67,14.79,1
123,47.03,114.83,16.80,36.62,13.95,1
125,53.01,122.51,15.97,38.62,14.48,1
127,57.86,132.52,17.30,40.62,14.67,1
129,58.19,134.15,18.05,42.62,15.12,1
131,59.24,134.02,17.68,44.62,15.59,1
133,62.46,133.66,18.87,46.62,13.42,1
135,53.64,127.77,20.31,48.62,13.53,1
137,30.77,53.09,21.78,50.62,13.58,1
139,32.96,59.23,22.39,52.62,13.85,3
141,36.92,65.85,24.23,54.62,11.31,3
143,39.78,72.99,25.23,56.62,7.93,3
145,44.39,86.79,26.89,58.62,5.85,3
147,51.70,101.81,26.77,55.36,5.51,3
149,52.78,112.11,28.12,57.36,6.91,3
151,55.93,117.24,28.85,59.36,6.81,3
153,56.50,119.68,29.24,61.36,6.57,3
155,57.25,119.67,30.91,63.36,5.18,3
157,59.22,124.11,31.51,65.36,5.46,2
159,47.40,125.68,31.91,67.36,5.30,2
161,48.26,125.68,33.57,69.36,5.23,2
163,51.17,131.59,35.40,71.36,3.96,2
