time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,60.00,1
5,0.00,0.00,0.00,0.00,60.00,1
7,0.00,0.00,0.00,0.00,60.00,1
9,0.00,0.00,0.00,0.00,37.00,1
11,0.00,0.00,0.00,0.00,46.15,1
13,0.00,0.00,0.00,0.00,55.10,1
15,0.00,0.00,0.00,0.00,60.10,1
17,0.00,0.00,0.00,0.00,56.80,1
19,0.00,0.00,0.00,0.00,51.06,1
21,0.00,0.00,0.00,0.00,41.78,1
23,0.00,0.00,0.13,1.60,31.30,3
25,2.21,8.85,0.30,3.60,20.84,3
27,2.71,10.85,0.47,5.60,21.00,3
29,2.71,10.83,0.71,7.60,16.38,3
31,3.13,10.83,1.01,9.60,14.88,3
33,3.99,10.83,1.27,11.60,14.55,3
35,3.97,10.83,1.61,13.60,11.60,3
37,3.97,10.83,1.94,15.60,15.38,3
39,3.97,10.83,2.40,17.60,12.90,2
41,3.97,10.83,2.61,19.60,22.56,2
43,3.97,10.83,2.94,21.60,28.10,2
45,3.97,10.83,3.27,23.60,26.62,2
47,3.97,10.83,3.73,25.60,23.52,2
49,3.97,10.83,4.23,27.60,16.46,2
51,3.97,10.83,4.27,29.60,8.28,2
53,3.97,10.83,4.61,31.60,2.28,2
55,5.84,18.33,4.94,33.60,5.17,2
57,7.21,23.81,5.27,35.60,6.90,2
59,7.18,23.68,5.61,37.60,8.53,4
61,7.18,23.68,5.94,39.60,17.64,4
63,6.99,23.68,6.27,41.60,27.91,4
65,5.92,23.68,3.63,43.60,34.45,4
67,5.81,23.23,3.74,44.88,38.13,4
69,0.27,1.08,1.35,16.16,42.58,4
71,0.00,0.00,1.37,16.40,43.52,4
73,0.00,0.00,0.56,5.76,41.67,4
75,0.66,2.63,0.41,2.53,36.25,4
77,2.04,4.35,0.89,4.53,31.23,4
79,3.02,4.71,1.56,6.53,24.13,4
81,4.62,7.55,2.10,8.53,16.70,1
83,6.97,10.31,3.07,10.53,13.36,1
85,7.93,10.78,4.07,12.53,12.31,1
87,7.87,10.73,5.23,14.53,16.87,1
89,7.87,10.73,5.76,16.53,21.80,1
91,7.87,10.73,6.12,18.53,24.45,1
93,7.87,10.73,6.95,20.53,26.37,1
95,7.87,10.73,7.81,22.53,29.74,1
97,8.31,12.52,8.86,24.53,27.37,1
99,9.51,17.31,9.81,26.53,25.24,1
101,10.22,17.21,10.81,28.53,21.05,3
103,11.00,17.21,11.92,30.53,16.15,3
105,11.16,17.95,13.13,32.53,14.20,3
107,12.51,23.96,10.99,30.94,13.23,3
109,12.62,22.94,8.10,29.96,14.21,3
111,10.53,19.02,6.97,31.96,17.26,2
113,9.06,14.11,7.81,33.96,21.29,2
115,9.72,16.86,7.49,35.96,27.25,2
117,9.04,18.98,8.46,37.96,28.49,2
119,6.97,12.03,5.45,16.23,26.09,2
121,5.54,12.03,6.05,18.19,23.53,2
123,5.70,12.03,5.59,20.19,20.38,2
125,6.98,12.05,6.70,22.19,20.17,2
127,8.64,12.05,7.87,24.19,18.93,2
129,10.06,12.05,8.76,26.19,19.88,2
131,10.11,12.05,9.82,28.19,21.81,2
133,11.69,12.05,10.71,30.19,20.03,4
135,11.63,12.05,12.05,32.19,15.69,4
137,11.63,12.05,13.14,34.19,13.18,4
139,11.96,15.08,14.29,36.19,14.59,4
141,10.59,17.93,13.03,38.19,17.16,4
143,12.75,18.94,10.33,40.19,19.23,4
145,14.50,24.19,9.81,42.19,20.29,4
147,14.46,24.06,10.96,44.19,19.73,4
149,14.46,24.06,10.87,46.19,17.98,4
151,15.27,24.06,11.88,48.19,15.75,1
153,17.92,24.06,13.08,50.19,10.68,1
155,17.86,24.06,14.34,52.19,10.66,1
157,17.86,24.06,15.38,54.19,13.22,1
159,17.86,24.06,11.30,43.62,14.56,1
161,17.86,24.06,12.24,45.62,18.63,1
163,18.33,25.92,12.85,47.62,18.95,1
