time,queue_main,queue_right,queue_avg,queue_max,delay_direction_1,delay_direction_2,delay_direction_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.60
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.95
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.70
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.40
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.67
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.30
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.63
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.57
17,0.00,0.00,0.00,0.00,0.00,0.95,0.66,0.54,0.69,0.95,37.75
19,3.47,0.00,1.73,3.47,0.00,2.95,0.00,0.98,1.26,2.95,31.98
21,5.31,0.00,2.66,5.31,0.00,4.95,0.00,1.65,2.12,4.95,38.63
23,0.00,0.00,0.00,0.00,1.82,6.95,0.00,2.92,3.24,6.95,40.70
25,0.00,0.00,0.00,0.00,3.82,0.00,0.00,1.27,0.55,3.82,41.65
27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.25
29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.80
31,0.00,3.75,1.88,3.75,0.00,1.13,1.42,0.85,1.09,1.42,28.38
33,2.33,4.10,3.22,4.10,0.00,3.13,3.42,2.18,2.81,3.42,34.46
35,5.39,4.10,4.75,5.39,0.00,5.13,5.42,3.52,4.52,5.42,34.20
37,5.35,4.10,4.73,5.35,0.00,7.13,7.42,4.85,6.24,7.42,34.16
39,5.35,4.10,4.73,5.35,0.00,9.13,9.42,6.18,7.95,9.42,30.28
41,5.35,4.10,4.73,5.35,0.00,11.13,11.42,7.52,9.67,11.42,29.03
43,5.35,4.10,4.73,5.35,0.00,13.13,13.42,8.85,11.38,13.42,22.13
45,5.35,8.70,7.03,8.70,0.00,15.13,15.42,10.18,13.09,15.42,15.08
47,7.99,10.30,9.15,10.30,0.00,17.13,17.42,11.52,14.81,17.42,11.32
49,13.33,10.30,11.81,13.33,0.00,19.13,19.42,12.85,16.52,19.42,9.33
51,16.02,10.30,13.16,16.02,0.00,21.13,21.42,14.18,18.24,21.42,5.65
53,15.99,10.30,13.14,15.99,0.00,23.13,23.42,15.52,19.95,23.42,2.35
55,15.99,10.30,13.14,15.99,0.00,25.13,25.42,16.85,21.67,25.42,0.30
57,15.99,16.94,16.46,16.94,0.00,27.13,27.42,18.18,23.38,27.42,0.00
59,15.99,17.40,16.69,17.40,0.00,29.13,29.42,19.52,25.09,29.42,0.00
61,15.99,17.40,16.69,17.40,0.00,31.13,31.42,20.85,26.81,31.42,6.29
63,15.99,17.40,16.69,17.40,0.00,33.13,33.42,22.18,28.52,33.42,13.65
65,15.99,17.40,16.69,17.40,0.00,35.13,35.42,23.52,30.24,35.42,16.04
67,15.99,17.40,16.69,17.40,0.00,37.13,37.42,24.85,31.95,37.42,16.57
69,15.99,17.40,16.69,17.40,0.00,39.13,39.42,26.18,33.67,39.42,19.47
71,15.99,17.40,16.69,17.40,0.00,41.13,41.42,27.52,35.38,41.42,16.04
73,15.99,17.40,16.69,17.40,0.00,43.13,43.42,28.85,37.09,43.42,11.47
75,15.99,17.40,16.69,17.40,0.00,45.13,45.42,30.18,38.81,45.42,8.09
77,16.95,23.28,20.12,23.28,0.00,47.13,47.42,31.52,40.52,47.42,5.03
79,21.78,23.64,22.71,23.64,1.47,49.13,49.42,33.34,42.45,49.42,2.66
81,21.64,23.64,22.64,23.64,3.47,51.13,51.42,35.34,44.45,51.42,5.21
83,21.64,25.98,23.81,25.98,5.47,53.13,53.42,37.34,46.45,53.42,9.95
85,21.64,29.81,25.72,29.81,7.47,55.13,55.42,39.34,48.45,55.42,12.57
87,21.64,29.75,25.69,29.75,9.47,57.13,57.42,41.34,50.45,57.42,18.74
89,21.64,29.75,25.69,29.75,11.47,59.13,45.78,38.79,46.60,59.13,21.71
91,21.64,14.60,18.12,21.64,13.47,61.13,35.88,36.82,43.50,61.13,21.71
93,21.64,1.15,11.40,21.64,15.47,63.13,18.56,32.39,37.22,63.13,22.46
95,22.33,7.61,14.97,22.33,17.47,65.13,20.56,34.39,39.22,65.13,22.58
97,29.25,11.33,20.29,29.25,19.47,51.89,22.56,31.31,34.69,51.89,24.43
99,33.36,11.26,22.31,33.36,21.47,52.43,24.56,32.82,36.06,52.43,24.07
101,6.32,11.26,8.79,11.26,23.47,6.24,26.56,18.76,17.41,26.56,20.91
103,2.25,16.37,9.31,16.37,5.57,8.24,28.56,14.12,16.57,28.56,19.48
105,6.59,17.71,12.15,17.71,7.57,10.24,30.56,16.12,18.57,30.56,19.38
107,11.63,24.98,18.30,24.98,9.57,12.24,32.56,18.12,20.57,32.56,21.47
109,11.51,30.31,20.91,30.31,11.57,14.24,34.56,20.12,22.57,34.56,22.82
111,11.51,30.13,20.82,30.13,13.57,16.24,36.56,22.12,24.57,36.56,20.22
113,11.51,30.13,20.82,30.13,15.57,18.24,38.56,24.12,26.57,38.56,17.45
115,13.03,30.13,21.58,30.13,17.57,20.24,40.56,26.12,28.57,40.56,13.58
117,20.53,30.10,25.31,30.10,19.57,22.24,33.89,25.23,26.85,33.89,13.57
119,24.53,28.54,26.53,28.54,21.57,24.24,18.04,21.28,21.20,24.24,7.91
121,24.46,37.22,30.84,37.22,23.57,26.24,20.04,23.28,23.20,26.24,6.96
123,24.46,45.23,34.84,45.23,25.57,28.24,22.04,25.28,25.20,28.24,7.57
125,24.46,43.61,34.03,43.61,27.57,30.24,24.04,27.28,27.20,30.24,5.01
127,24.46,39.88,32.17,39.88,29.57,32.24,26.04,29.28,29.20,32.24,1.99
129,24.46,37.63,31.05,37.63,31.57,34.24,28.04,31.28,31.20,34.24,0.41
131,24.46,41.34,32.90,41.34,33.57,36.24,30.04,33.28,33.20,36.24,3.30
133,24.46,44.12,34.29,44.12,35.57,38.24,32.04,35.28,35.20,38.24,4.65
135,24.46,44.11,34.28,44.11,37.57,40.24,34.04,37.28,37.20,40.24,5.33
137,24.46,44.11,34.28,44.11,39.57,42.24,36.04,39.28,39.20,42.24,8.82
139,24.46,44.11,34.28,44.11,41.57,44.24,38.04,41.28,41.20,44.24,8.58
141,24.46,44.11,34.28,44.11,43.57,46.24,40.04,43.28,43.20,46.24,7.66
