time,value
5,0.03
9,0.02
13,0.02
17,0.00
21,0.03
25,0.01
29,0.04
33,0.01
37,0.03
41,0.02
45,0.05
49,0.02
53,0.04
57,0.04
61,0.07
65,0.03
69,0.05
73,0.01
77,0.05
81,0.03
85,0.05
89,0.05
93,0.06
97,0.08
101,0.09
105,0.17
109,0.10
113,0.13
117,0.08
121,0.11
125,0.10
129,0.11
133,0.09
137,0.07
141,0.06
145,0.10
149,0.13
153,0.08
157,0.16
161,0.16
165,0.11
169,0.19
173,0.19
177,0.21
181,0.23
185,0.14
189,0.21
193,0.22
197,0.33
201,0.20
205,0.18
209,0.20
213,0.12
217,0.14
221,0.17
225,0.22
229,0.14
233,0.20
237,0.13
241,0.17
245,0.13
249,0.19
253,0.20
257,0.27
261,0.24
265,0.30
269,0.21
273,0.39
277,0.37
281,0.41
285,0.26
289,0.56
293,0.37
297,0.53
301,0.55
305,0.32
309,0.27
313,0.21
317,0.35
321,0.38
325,0.36
329,0.37
333,0.40
337,0.27
341,0.43
345,0.48
349,0.45
353,0.20
357,0.38
361,0.21
365,0.35
369,0.31
373,0.44
377,0.39
381,0.39
385,0.37
389,0.70
393,0.54
397,0.40
401,0.41
405,0.15
409,0.30
413,0.30
417,0.18
421,0.30
425,0.24
429,0.28
433,0.28
437,0.24
441,0.25
445,0.14
449,0.30
453,0.30
457,0.30
461,0.50
465,0.47
469,0.25
473,0.38
477,0.17
481,0.26
485,0.32
489,0.27
493,0.16
497,0.31
501,0.24
505,0.29
509,0.11
513,0.18
517,0.18
521,0.16
525,0.21
529,0.25
533,0.16
537,0.27
541,0.31
545,0.14
549,0.38
553,0.36
557,0.18
561,0.33
565,0.17
569,0.29
573,0.28
577,0.23
581,0.28
585,0.30
589,0.15
593,0.18
597,0.29
601,0.38
605,0.13
609,0.23
613,0.25
617,0.21
621,0.25
625,0.33
629,0.34
633,0.44
637,0.43
641,0.35
645,0.30
649,0.27
653,0.38
657,0.26
661,0.24
665,0.25
669,0.49
673,0.69
677,0.35
681,0.60
685,0.61
689,0.54
693,0.49
697,0.31
701,0.53
705,0.24
709,0.33
713,0.30
717,0.17
721,0.33
725,0.45
729,0.45
733,0.36
737,0.44
741,0.47
745,0.17
749,0.29
753,0.37
757,0.27
761,0.27
765,0.24
769,0.69
773,0.25
777,0.49
781,0.37
785,0.22
789,0.63
793,0.27
797,0.51
801,0.48
805,0.33
809,0.19
813,0.45
817,0.19
821,0.29
825,0.30
829,0.23
833,0.38
837,0.25
841,0.39
845,0.55
849,0.46
853,0.46
857,0.28
861,0.44
865,0.27
869,0.36
873,0.44
877,0.62
881,0.50
885,0.21
889,0.33
893,0.41
897,0.59
901,0.31
905,0.48
909,0.89
913,0.41
917,0.41
921,0.77
925,0.58
929,0.71
933,0.31
937,0.69
941,0.29
945,0.25
949,0.30
953,0.32
957,0.32
961,0.32
965,0.75
969,0.26
973,0.41
977,0.40
981,0.28
985,0.16
989,0.36
993,0.43
997,0.23
