time,delay
1.0,0.0
3.0,0.0
5.0,0.0
7.0,0.0
9.0,0.0
11.0,0.0
13.0,0.0
15.0,0.0
17.0,0.0
19.0,0.0
21.0,6.0
23.0,6.6
25.0,6.0
27.0,6.0
29.0,6.0
31.0,13.1
33.0,13.1
35.0,11.4
37.0,11.4
39.0,11.4
41.0,23.0
43.0,12.4
45.0,12.4
47.0,12.4
49.0,12.4
51.0,12.4
53.0,12.4
55.0,12.4
57.0,27.8
59.0,27.8
61.0,14.5
63.0,14.5
65.0,39.9
67.0,39.9
69.0,39.5
71.0,39.5
73.0,39.5
75.0,39.5
77.0,39.5
79.0,39.5
81.0,39.5
83.0,39.5
85.0,39.5
87.0,14.5
89.0,14.5
91.0,14.5
93.0,27.8
95.0,27.8
97.0,27.8
99.0,27.8
101.0,27.8
103.0,27.8
105.0,27.8
107.0,27.8
109.0,27.8
111.0,27.8
113.0,27.8
115.0,27.8
117.0,27.8
119.0,27.8
121.0,27.8
123.0,27.8
125.0,27.8
127.0,27.8
129.0,27.8
131.0,27.8
133.0,27.8
135.0,27.8
137.0,27.8
139.0,27.8
141.0,29.2
143.0,26.3
145.0,17.3
147.0,17.3
149.0,17.3
151.0,14.0
153.0,14.0
155.0,14.0
157.0,20.8
159.0,13.5
161.0,13.5
163.0,13.5
165.0,11.6
167.0,11.6
169.0,11.6
171.0,11.6
173.0,38.4
175.0,38.4
177.0,38.4
179.0,38.4
181.0,38.4
183.0,34.6
185.0,36.2
187.0,35.4
189.0,34.6
191.0,34.6
193.0,34.6
195.0,34.6
197.0,34.6
199.0,34.6
201.0,52.7
203.0,34.6
205.0,34.6
207.0,34.6
209.0,34.6
211.0,34.6
213.0,38.2
215.0,34.6
217.0,34.6
219.0,34.6
221.0,34.6
223.0,34.6
225.0,34.6
227.0,34.6
229.0,34.6
231.0,34.6
233.0,34.6
235.0,34.6
237.0,34.6
239.0,34.6
241.0,34.6
243.0,34.6
245.0,34.6
247.0,34.6
249.0,34.6
251.0,34.6
253.0,34.6
255.0,34.6
257.0,34.6
259.0,34.6
261.0,34.6
263.0,34.6
265.0,34.6
267.0,34.6
269.0,34.6
271.0,34.6
273.0,34.6
275.0,34.6
277.0,34.6
279.0,34.6
281.0,34.6
283.0,34.6
285.0,34.6
287.0,34.6
289.0,34.6
291.0,34.6
293.0,34.6
295.0,34.6
297.0,34.6
299.0,34.6
301.0,34.6
303.0,34.6
305.0,34.6
307.0,34.6
309.0,34.6
311.0,34.6
313.0,34.6
315.0,34.6
317.0,34.6
319.0,34.6
321.0,87.1
323.0,87.1
325.0,87.1
327.0,87.1
329.0,87.1
331.0,87.1
333.0,87.1
335.0,87.1
337.0,107.7
339.0,107.7
341.0,107.7
343.0,107.7
345.0,107.7
347.0,107.7
349.0,107.7
351.0,107.7
353.0,107.7
355.0,107.7
357.0,107.7
359.0,107.7
361.0,107.7
363.0,107.7
365.0,107.7
367.0,107.7
369.0,107.7
371.0,107.7
373.0,98.9
375.0,87.1
377.0,87.1
379.0,87.1
381.0,87.1
383.0,87.1
385.0,87.1
387.0,87.1
389.0,87.1
391.0,87.1
393.0,87.1
395.0,87.1
397.0,31.9
399.0,31.9
401.0,31.9
403.0,31.9
405.0,31.9
407.0,31.9
409.0,31.9
411.0,31.9
413.0,31.9
415.0,31.9
417.0,31.9
419.0,31.9
421.0,31.9
423.0,31.9
425.0,31.9
427.0,31.9
429.0,28.6
431.0,23.3
433.0,23.3
435.0,23.3
437.0,30.4
439.0,30.4
441.0,28.6
443.0,26.7
445.0,23.3
447.0,23.3
449.0,23.3
451.0,23.3
453.0,23.3
455.0,23.3
457.0,23.3
459.0,32.7
461.0,34.0
463.0,34.8
465.0,35.4
467.0,34.8
469.0,34.8
471.0,25.5
473.0,25.5
475.0,23.3
477.0,23.3
479.0,23.3
481.0,23.3
483.0,23.3
485.0,23.3
487.0,23.3
489.0,38.8
491.0,38.8
493.0,34.8
495.0,34.8
497.0,34.8
499.0,28.1
501.0,28.1
