time,queue_main,queue_right,delay_direction_1,delay_direction_2,delay_direction_3,speed
1,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,48.10
5,0.00,0.00,0.00,0.00,0.00,57.40
7,0.00,0.00,0.00,0.00,0.00,61.85
9,0.00,0.00,0.00,0.00,0.00,65.95
11,0.00,0.00,0.00,0.00,0.00,62.95
13,0.00,0.00,0.00,0.00,0.00,52.15
15,0.00,0.00,0.00,0.00,0.00,36.30
17,0.00,0.00,0.00,1.06,0.00,17.70
19,2.90,0.00,0.00,3.06,0.00,5.85
21,4.77,0.00,0.00,5.06,0.00,5.70
23,0.21,0.00,0.00,7.06,0.00,19.30
25,0.00,0.00,0.00,5.68,0.00,60.00
27,0.00,0.00,0.00,0.00,0.00,60.00
29,0.00,0.00,0.00,0.00,0.00,48.40
31,0.00,0.00,0.00,0.00,0.00,57.10
33,0.00,0.00,0.00,0.00,0.00,65.10
35,0.00,0.00,0.00,0.00,0.00,67.90
37,0.00,0.00,0.00,0.00,0.00,57.00
39,0.00,0.00,0.00,0.00,0.00,51.05
41,0.00,0.00,0.00,0.00,0.00,40.00
43,0.00,0.00,0.00,1.07,0.00,32.05
45,3.03,0.00,0.00,3.07,0.00,29.75
47,5.10,0.00,0.00,5.07,0.00,24.55
49,5.09,0.00,0.00,7.07,0.00,13.80
51,5.09,0.00,0.00,9.07,0.00,4.65
53,5.09,1.21,0.00,11.07,1.25,0.35
55,5.09,5.44,0.00,13.07,3.25,0.00
57,5.09,5.33,0.00,15.07,5.25,0.00
59,5.09,5.33,0.00,17.07,7.25,14.47
61,5.09,5.33,0.00,19.07,9.25,17.73
63,5.09,5.33,0.00,21.07,11.25,20.87
65,5.09,5.33,0.00,23.07,13.25,21.27
67,5.09,5.33,0.00,25.07,15.25,21.20
69,5.09,5.33,0.00,27.07,17.25,15.60
71,5.09,5.33,0.00,29.07,19.25,17.20
73,5.09,5.33,0.00,31.07,21.25,22.66
75,5.09,7.06,0.00,33.07,23.25,28.35
77,5.09,11.71,0.00,35.07,25.25,28.13
79,5.09,11.62,0.00,37.07,27.25,28.13
81,5.09,11.62,0.00,39.07,29.25,26.40
83,5.09,11.62,0.00,41.07,31.25,26.06
85,5.09,11.62,0.00,43.07,33.25,25.21
87,5.09,13.29,0.00,45.07,35.25,19.85
89,7.43,17.77,0.00,47.07,37.25,20.08
91,14.97,17.68,0.00,49.07,39.25,19.11
93,19.15,17.68,0.00,51.07,41.25,20.30
95,19.07,17.64,0.00,53.07,43.25,23.17
97,7.34,5.05,0.00,11.56,23.34,30.30
99,0.00,0.00,0.00,10.86,12.44,44.60
101,0.00,0.00,0.00,3.94,3.12,35.50
103,0.00,0.00,0.00,0.00,0.00,24.60
105,0.00,0.00,0.00,0.87,0.00,14.30
107,0.00,0.00,0.00,2.87,0.00,24.70
109,5.87,0.00,0.00,4.87,0.00,36.87
111,11.09,0.00,0.00,6.87,0.00,38.17
113,11.02,0.00,0.00,8.87,0.00,38.47
115,11.02,0.00,0.00,10.87,0.00,38.17
117,11.02,0.00,0.00,12.87,0.00,32.60
119,11.02,0.00,0.00,14.87,0.00,22.03
121,11.02,0.00,0.00,16.87,0.00,10.20
123,14.39,0.00,1.54,18.87,0.04,2.60
125,17.26,1.47,3.54,20.87,2.04,0.17
127,17.23,4.36,5.54,22.87,4.04,0.00
129,17.23,4.29,7.54,24.87,6.04,0.00
131,17.23,4.29,9.54,26.87,8.04,0.00
133,17.23,4.29,11.54,28.87,10.04,10.95
135,17.23,4.29,13.54,30.87,12.04,13.60
137,17.23,4.29,15.54,32.87,14.04,15.60
139,17.23,4.29,17.54,34.87,16.04,24.92
141,17.23,4.29,19.54,36.87,18.04,24.48
143,17.23,4.29,21.54,38.87,20.04,20.36
145,17.23,4.29,23.54,40.87,22.04,13.64
147,17.23,4.29,25.54,42.87,24.04,6.64
149,23.12,4.29,27.54,44.87,26.04,2.32
151,24.66,4.29,29.54,46.87,28.04,6.95
153,31.20,4.29,31.54,48.87,30.04,8.35
155,30.99,4.29,33.54,50.87,32.04,16.39
157,30.99,4.29,35.54,52.87,34.04,22.30
159,30.99,4.29,37.54,54.87,36.04,25.23
161,30.99,4.29,39.54,56.87,38.04,25.29
163,30.99,4.29,41.54,58.87,40.04,20.75
165,30.99,4.29,43.54,60.87,42.04,15.27
167,36.59,4.29,45.54,62.87,44.04,13.28
169,40.79,4.29,47.54,64.87,46.04,11.90
171,43.84,4.29,49.54,66.87,48.04,7.22
173,43.81,4.29,51.54,68.87,50.04,7.29
175,43.81,9.80,53.54,70.87,52.04,10.42
177,43.81,10.17,55.54,72.87,54.04,17.26
179,43.81,23.25,57.54,74.87,56.04,21.98
181,43.81,27.27,59.54,33.91,10.13,26.24
183,43.77,3.90,61.54,35.91,11.42,33.33
185,12.87,0.00,32.55,37.91,10.94,34.61
187,0.00,0.00,34.55,21.47,0.00,33.60
189,1.60,0.00,2.94,23.47,0.00,30.76
191,11.74,0.00,4.94,25.47,0.00,25.79
193,29.53,0.00,6.94,27.47,0.00,20.59
195,31.10,0.00,8.94,29.47,0.00,12.61
197,33.31,0.00,10.94,31.47,0.00,5.67
199,42.14,0.00,12.94,33.47,0.00,1.58
201,48.53,0.00,14.94,35.47,0.00,0.10
203,56.63,0.00,16.94,37.47,0.00,3.98
205,56.49,0.00,18.94,39.47,0.00,4.94
207,56.49,0.00,20.94,41.47,0.00,5.79
209,56.49,0.00,22.94,43.47,0.00,5.16
211,56.49,0.00,24.94,45.47,0.00,7.53
213,56.49,0.00,26.94,47.47,0.00,12.33
215,57.16,0.00,28.94,49.47,0.00,17.35
217,62.52,0.00,30.94,48.72,1.01,17.42
219,62.34,0.00,32.94,29.68,3.01,16.54
221,62.34,0.00,31.55,31.68,5.01,14.38
223,66.87,0.00,0.00,33.68,7.01,10.90
225,76.29,0.00,0.00,29.03,9.01,7.72
227,81.69,0.00,0.00,31.03,11.01,11.36
229,80.90,0.00,0.00,33.03,13.01,14.26
231,20.14,0.00,0.00,35.03,15.01,14.42
233,24.17,0.00,0.00,37.03,17.01,9.22
235,24.84,2.75,0.00,39.03,19.01,3.47
237,30.75,10.06,0.00,41.03,21.01,0.70
239,30.61,14.48,0.00,43.03,23.01,9.72
241,30.61,17.38,0.00,45.03,25.01,11.52
243,30.61,17.36,0.00,47.03,27.01,12.19
245,30.61,17.36,0.00,49.03,29.01,16.10
247,30.61,17.36,0.00,51.03,31.01,14.31
249,30.61,17.36,0.00,53.03,33.01,10.39
251,30.61,17.36,0.00,55.03,35.01,6.47
253,30.94,19.46,0.00,57.03,37.01,6.40
255,36.67,23.83,0.00,59.03,39.01,9.05
257,36.48,23.76,0.00,61.03,41.01,12.29
259,42.84,23.76,1.87,63.03,43.01,12.76
261,42.56,23.76,3.87,65.03,45.01,14.28
263,42.56,23.76,5.87,67.03,47.01,11.69
265,42.56,23.76,7.87,69.03,49.01,9.57
267,45.40,23.76,9.87,71.03,51.01,8.15
269,55.01,22.24,11.87,71.74,44.47,10.39
271,60.39,0.00,13.87,70.73,42.76,8.04
273,63.06,0.00,15.87,71.39,20.66,12.30
275,67.11,0.00,17.87,49.59,0.00,19.15
277,66.57,0.00,19.87,24.47,1.99,24.69
279,16.12,0.00,21.87,11.40,3.99,24.87
281,7.64,0.00,23.87,13.40,5.99,34.70
283,14.21,0.00,25.87,15.40,7.99,31.61
285,19.93,0.00,27.87,17.40,9.99,30.64
287,22.54,1.34,29.87,19.40,11.99,25.30
289,22.52,4.52,31.87,21.40,13.99,21.56
291,22.52,0.00,33.87,23.40,15.99,17.98
293,22.52,0.00,35.87,25.40,3.18,14.98
295,22.52,0.00,37.87,27.40,2.80,20.18
297,22.52,0.00,39.87,29.40,0.00,19.72
299,22.52,0.00,41.87,31.40,0.09,13.30
301,22.52,2.45,43.87,33.40,2.09,13.10
303,22.52,4.62,0.00,35.40,4.09,19.42
305,22.11,4.62,0.00,37.40,6.09,21.86
307,20.90,4.62,0.00,39.40,8.09,18.83
309,18.56,4.62,0.00,41.40,10.09,21.81
311,17.31,11.07,0.00,43.40,12.09,21.80
313,17.26,11.49,0.00,45.40,14.09,21.10
315,17.23,11.49,0.00,47.40,16.09,20.52
317,5.75,11.49,0.00,48.38,18.09,20.74
319,0.00,11.49,0.00,47.94,20.09,22.60
321,0.00,11.49,0.00,3.67,22.09,16.62
323,0.00,14.51,0.00,3.55,24.09,16.72
325,0.00,17.74,0.00,0.00,26.09,16.55
327,0.00,17.71,0.00,0.00,28.09,15.28
329,0.00,17.71,0.00,0.00,30.09,9.62
331,0.00,17.71,0.00,0.00,32.09,4.42
333,0.00,17.71,0.00,0.92,34.09,0.78
335,4.05,17.71,0.00,2.92,36.09,10.08
337,5.45,17.71,0.00,4.92,38.09,12.18
339,5.44,17.71,0.00,6.92,40.09,12.76
341,5.44,17.71,0.00,8.92,42.09,12.48
343,5.44,17.71,0.00,10.92,44.09,8.48
345,5.44,17.71,0.00,12.92,46.09,4.38
347,5.44,17.71,0.00,14.92,48.09,1.14
349,5.44,20.99,0.00,16.92,50.09,0.02
351,5.44,24.56,0.00,18.92,52.09,0.00
353,5.44,24.52,0.00,20.92,54.09,7.55
355,5.44,24.52,0.00,22.92,56.09,15.27
357,5.44,24.52,0.00,24.92,58.09,17.61
359,5.44,24.52,0.00,26.92,60.09,18.23
361,5.44,24.52,0.00,28.92,62.09,16.91
363,5.44,24.52,0.00,30.92,64.09,11.80
365,5.44,24.52,0.00,32.92,66.09,5.97
367,5.44,24.52,0.00,34.92,68.09,1.47
369,13.10,24.52,0.00,36.92,70.09,0.04
371,18.48,24.52,0.00,38.92,72.09,0.00
373,18.43,24.52,0.00,40.92,74.09,5.01
375,18.43,24.52,0.00,42.92,76.09,6.25
377,18.43,24.52,0.00,44.92,78.09,7.40
379,18.43,24.52,0.00,46.92,80.09,8.14
381,18.43,24.52,0.00,48.92,82.09,12.89
383,18.43,24.52,0.00,50.92,84.09,11.21
385,18.43,24.52,0.00,52.92,86.09,8.89
387,18.43,24.52,0.00,54.92,88.09,7.21
389,22.33,24.52,0.00,56.92,90.09,4.72
391,24.56,24.52,0.00,58.92,92.09,2.49
393,24.55,24.52,0.00,60.92,94.09,0.69
395,24.55,27.34,0.00,62.92,96.09,0.02
397,24.55,31.09,0.00,64.92,98.09,3.73
399,24.55,31.05,0.00,66.92,100.09,4.77
401,24.55,31.05,0.00,68.92,102.09,5.69
403,24.55,31.05,0.00,70.92,104.09,6.18
405,24.55,31.05,0.00,72.92,106.09,5.97
407,24.55,31.05,0.00,74.92,108.09,3.83
409,24.55,31.05,0.00,76.92,110.09,1.75
411,24.55,31.05,0.00,78.92,112.09,0.30
413,29.43,31.05,0.00,80.92,114.09,0.93
415,30.70,31.05,0.00,82.92,116.09,10.09
417,30.70,31.05,0.00,52.18,108.20,21.39
419,18.07,16.76,0.00,52.27,97.29,36.90
421,0.00,0.00,0.00,35.13,74.24,56.50
423,0.00,0.00,0.00,12.42,27.90,59.60
425,0.00,0.00,0.00,0.00,0.00,59.53
427,0.00,0.00,0.00,0.00,0.00,52.37
429,0.00,0.00,0.00,0.00,0.00,35.30
431,0.00,0.00,0.00,0.00,0.26,26.10
433,0.00,3.30,0.00,1.33,2.26,30.88
435,3.73,4.74,0.00,3.33,4.26,29.83
437,10.46,4.74,1.41,5.33,6.26,29.48
439,10.80,4.74,3.41,7.33,8.26,32.73
441,10.80,4.74,5.41,9.33,10.26,28.84
443,10.80,4.74,7.41,11.33,12.26,24.62
445,10.80,4.74,9.41,13.33,14.26,18.91
447,10.80,13.01,11.41,15.33,16.26,13.81
449,10.80,22.10,13.41,17.33,18.26,15.90
451,10.80,23.93,15.41,19.33,20.26,13.69
453,12.53,23.92,17.41,21.33,22.26,12.09
455,17.10,23.92,19.41,23.33,24.26,17.81
457,16.99,22.42,21.41,25.33,12.48,19.47
459,16.99,0.00,23.41,27.33,13.59,15.74
461,16.99,1.34,25.41,29.33,,12.38
463,18.65,6.03,27.41,31.33,,11.58
465,22.40,11.80,29.41,3.41,,11.65
467,2.09,11.63,13.95,5.41,,16.00
469,0.00,11.63,,7.41,,3.77
471,1.13,11.63,,,,0.17
473,5.18,11.63,,,,0.00
475,5.10,11.63,,,,20.72
477,5.10,11.63,,,,29.43
479,5.10,11.63,,,,32.40
481,5.10,11.63,,,,32.43
483,5.10,11.63,,,,26.52
485,5.10,11.63,,,,17.77
487,5.10,11.63,,,,9.15
489,5.10,14.68,,,,8.34
491,5.10,23.42,,,,7.47
493,10.70,23.44,,,,8.27
495,12.24,23.44,,,,9.16
497,12.24,23.44,,,,8.59
499,12.24,23.44,,,,5.40
501,12.24,23.44,,,,2.43
