time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,outflow,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0.00,0,
3,0.00,0.00,0.00,0.00,44.34,0.00,4,
5,0.00,0.00,0.00,0.00,53.20,0.00,4,
7,0.00,0.00,0.00,0.00,61.11,0.00,4,
9,0.00,0.00,0.00,0.00,64.21,0.00,4,4.00
11,0.00,0.00,0.00,0.00,61.12,0.00,4,
13,0.00,0.00,0.00,0.00,57.20,0.00,3,
15,0.00,0.00,0.00,0.00,53.77,0.00,3,
17,0.00,0.00,0.08,0.96,53.57,1.00,3,
19,0.00,0.00,0.11,1.32,51.97,0.00,3,1.89
21,1.05,4.20,0.28,3.32,49.85,0.00,3,
23,1.22,4.90,0.44,5.32,45.38,0.00,4,
25,1.21,4.14,0.63,7.32,53.58,1.00,4,
27,0.00,0.00,0.42,2.19,48.01,3.00,4,
29,0.00,0.00,0.01,0.10,43.28,0.00,4,2.87
31,2.70,7.38,0.42,2.10,41.84,2.00,4,
33,3.75,10.16,0.96,4.10,35.43,1.00,3,
35,4.29,10.16,1.36,6.10,38.42,2.00,3,
37,3.09,7.35,1.89,8.10,39.33,2.00,3,
39,1.22,4.89,1.81,9.06,36.29,2.00,3,3.01
41,1.47,4.89,1.52,6.09,36.17,2.00,3,
43,2.54,5.25,0.98,8.09,29.44,1.00,4,
45,4.05,9.68,1.44,10.09,37.95,0.00,4,
47,3.61,9.43,2.10,12.09,39.67,3.00,4,
49,1.23,4.94,0.98,5.50,45.33,3.00,4,3.51
51,1.23,4.94,0.63,7.02,45.80,0.00,4,
53,1.23,4.94,0.97,9.02,41.29,0.00,3,
55,1.51,4.84,1.40,11.02,50.31,1.00,3,
57,0.84,3.14,1.46,13.02,49.62,2.00,3,
59,1.20,4.81,0.57,5.17,46.99,1.00,3,2.61
61,1.20,4.80,0.77,7.17,46.30,0.00,3,
63,2.37,4.80,1.30,9.17,44.70,1.00,4,
65,2.81,5.09,1.83,11.17,47.76,2.00,4,
67,0.08,0.31,0.81,6.73,44.27,1.00,4,
69,1.49,5.42,0.71,4.72,40.76,0.00,4,2.07
71,2.84,5.66,1.47,6.72,41.76,2.00,4,
73,3.99,9.70,2.32,8.72,39.55,2.00,3,
75,5.58,12.07,2.41,10.72,39.05,0.00,3,
77,5.00,9.15,3.54,12.72,36.98,3.00,3,
79,5.78,8.94,4.12,14.72,34.08,3.00,3,2.59
81,6.75,11.76,3.87,16.72,32.84,2.00,3,
83,8.13,16.94,5.00,18.72,28.62,3.00,1,
85,11.52,24.80,5.70,20.72,25.54,0.00,1,
87,11.72,30.12,7.26,22.72,20.93,2.00,1,
89,13.65,30.07,6.39,14.71,20.59,1.00,1,1.60
91,11.99,23.26,7.34,16.71,18.42,1.00,1,
93,12.26,29.76,7.61,18.71,15.67,1.00,4,
95,13.61,29.83,8.82,20.71,18.89,1.00,4,
97,17.16,34.04,9.16,22.71,23.37,2.00,4,
99,19.61,49.17,8.36,18.18,25.31,2.00,4,2.35
101,19.58,49.07,8.52,19.92,25.76,2.00,4,
103,16.41,36.38,9.24,21.92,23.91,1.00,3,
105,15.41,29.83,10.04,23.92,25.18,1.00,3,
107,15.64,29.83,11.04,25.92,25.15,2.00,3,
109,10.52,29.74,11.18,27.92,23.97,3.00,3,1.94
111,10.20,31.53,9.39,29.92,19.30,1.00,3,
113,14.92,47.25,9.91,31.92,13.81,1.00,2,
115,22.25,69.49,10.82,33.92,15.52,0.00,2,
117,24.97,79.26,11.99,35.92,13.93,2.00,2,
119,25.22,83.25,8.41,29.72,14.99,2.00,2,2.12
121,26.01,86.29,8.48,29.46,13.18,1.00,2,
123,29.60,92.67,8.37,29.32,14.11,1.00,4,
125,32.35,99.87,9.26,31.32,13.12,1.00,4,
127,32.91,102.16,8.58,33.32,11.31,2.00,4,
129,33.63,105.04,9.28,36.24,11.86,2.00,4,1.40
131,33.28,104.10,10.20,38.02,11.49,1.00,4,
133,26.30,77.74,10.32,29.45,12.27,1.00,3,
135,16.66,41.60,11.02,27.91,12.74,0.00,3,
137,19.95,51.81,12.02,29.91,16.46,1.00,3,
139,23.32,63.95,12.82,31.91,19.85,2.00,3,1.24
141,26.64,77.24,12.47,33.91,20.40,1.00,3,
143,27.44,80.44,13.04,35.91,20.51,1.00,1,
145,27.44,80.41,13.05,37.91,18.59,0.00,1,
147,29.07,85.74,14.05,39.91,16.74,2.00,1,
149,33.04,95.46,14.96,41.91,17.50,2.00,1,1.69
151,35.13,100.70,12.50,43.91,17.05,1.00,1,
153,37.29,100.43,13.38,45.91,19.74,1.00,2,
155,36.31,99.03,13.44,47.91,20.69,0.00,2,
157,25.34,84.34,14.92,49.91,18.36,2.00,2,
159,23.26,74.06,12.20,51.91,16.71,1.00,2,1.82
161,27.27,80.10,13.41,53.91,16.29,1.00,2,
163,31.10,90.10,14.65,55.91,16.46,2.00,3,
165,34.20,102.74,16.00,57.91,17.97,1.00,3,
167,35.97,114.88,17.22,59.91,19.22,3.00,3,
169,37.48,115.25,16.66,61.91,20.16,2.00,3,2.02
171,39.99,119.63,17.18,63.91,20.68,2.00,3,
173,40.65,122.17,17.47,65.91,18.10,2.00,4,
175,40.62,122.16,17.66,67.91,18.22,2.00,4,
177,40.31,126.15,16.63,69.91,16.24,2.00,4,
179,41.36,127.38,14.28,49.37,21.21,3.00,4,2.46
181,26.26,60.70,14.51,45.19,22.61,3.00,4,
183,15.61,39.70,13.01,37.87,23.11,2.00,3,
185,15.05,33.09,12.52,39.87,24.21,1.00,3,
187,9.98,24.36,13.42,36.75,23.02,2.00,3,
189,11.75,22.82,13.49,38.75,23.87,3.00,3,2.26
191,11.75,23.36,11.97,39.21,23.96,1.00,3,
193,11.81,23.24,12.24,41.21,24.94,1.00,2,
195,13.30,29.31,13.12,43.21,27.95,0.00,2,
197,13.85,29.67,14.23,45.21,28.73,2.00,2,
199,13.63,29.66,13.01,47.21,28.24,1.00,2,1.42
201,14.48,29.66,12.96,49.21,24.52,1.00,2,
203,14.83,29.66,12.38,51.21,23.45,1.00,4,
205,15.59,29.66,12.93,53.21,22.33,1.00,4,
207,15.26,29.66,14.01,55.21,21.56,3.00,4,
209,15.41,34.72,14.21,57.21,21.67,3.00,4,2.21
211,12.46,36.44,15.11,59.21,22.06,2.00,4,
213,16.33,42.84,13.95,61.21,20.66,2.00,1,
215,18.09,45.83,13.65,63.21,22.15,0.00,1,
217,18.93,49.29,14.82,65.21,22.10,1.00,1,
219,18.92,49.25,10.71,50.05,18.23,1.00,1,1.66
221,18.92,49.25,11.77,50.76,16.96,1.00,1,
223,18.89,49.14,12.01,41.62,14.92,1.00,3,
225,23.16,46.66,12.41,32.51,15.28,0.00,3,
227,16.52,24.30,13.74,34.51,22.08,2.00,3,
229,18.31,29.87,11.46,36.51,22.69,3.00,3,1.50
231,20.49,30.75,11.42,38.51,25.12,2.00,3,
233,22.32,30.75,9.84,40.51,27.34,0.00,2,
235,23.86,35.39,10.68,42.51,24.94,0.00,2,
237,24.39,37.53,11.56,44.51,20.95,1.00,2,
239,24.68,37.53,12.06,46.51,19.38,2.00,2,1.33
241,22.20,34.84,11.35,48.51,18.52,1.00,2,
243,22.55,44.45,12.29,50.51,18.61,1.00,4,
245,22.86,44.25,13.15,52.51,15.52,1.00,4,
247,24.18,44.25,13.05,38.36,17.00,2.00,4,
249,26.31,44.25,13.43,39.34,17.78,3.00,4,1.71
251,27.72,46.07,13.25,38.39,19.97,2.00,4,
253,23.91,50.57,13.21,37.95,19.30,1.00,1,
255,30.42,60.57,14.25,39.95,19.33,0.00,1,
257,33.30,63.75,15.59,41.95,19.83,1.00,1,
259,34.81,69.68,13.26,33.38,19.07,1.00,1,1.28
261,31.61,54.67,13.17,32.70,20.16,1.00,1,
263,21.10,47.45,14.50,34.70,17.26,1.00,3,
265,21.87,47.37,14.99,36.70,17.75,2.00,3,
267,26.75,51.79,15.49,38.70,22.02,2.00,3,
269,32.17,59.77,13.54,40.70,26.34,4.00,3,2.30
271,23.90,59.50,12.94,42.70,28.15,4.00,3,
273,20.36,59.50,13.25,44.70,25.05,3.00,4,
275,18.62,47.00,11.65,46.70,25.67,2.00,4,
277,13.06,30.26,11.48,48.70,23.98,2.00,4,
279,13.85,33.98,11.42,37.46,22.25,3.00,4,2.62
281,15.81,35.69,10.24,28.77,19.21,3.00,4,
283,16.32,31.31,8.32,30.77,19.76,1.00,2,
285,13.33,36.89,9.08,32.77,21.90,1.00,2,
287,16.50,47.25,9.65,34.77,23.95,1.00,2,
289,25.23,72.57,8.78,31.52,25.37,2.00,2,2.61
291,29.02,80.07,9.60,30.06,24.38,1.00,2,
293,30.39,80.78,10.41,26.59,22.14,1.00,2,
295,31.51,85.50,11.55,28.59,19.90,1.00,2,
297,34.28,96.57,11.90,30.59,16.27,1.00,2,
299,38.75,104.64,12.38,32.59,14.74,2.00,2,1.64
301,41.10,104.48,13.91,34.59,18.50,2.00,2,
303,37.50,88.22,15.12,36.59,21.31,2.00,4,
305,16.10,49.94,16.47,38.59,26.79,1.00,4,
307,14.38,49.94,16.84,40.59,27.72,2.00,4,
309,15.48,49.94,15.99,42.59,28.52,3.00,4,1.76
311,17.24,49.94,16.39,44.59,26.06,0.00,4,
313,17.87,49.94,17.72,46.59,26.15,1.00,2,
315,18.87,49.94,17.71,48.59,25.36,2.00,2,
317,19.70,49.94,17.30,50.59,21.74,0.00,2,
319,21.11,49.94,18.55,52.59,20.18,2.00,2,1.11
321,19.97,56.06,17.35,54.59,20.54,2.00,2,
323,19.19,61.95,17.95,56.59,17.41,2.00,3,
325,23.99,68.29,17.99,58.59,16.81,1.00,3,
327,26.98,77.81,18.82,60.59,14.50,3.00,3,
329,26.42,80.84,14.37,60.02,12.15,2.00,3,1.77
331,29.90,88.82,13.98,62.02,8.41,1.00,3,
333,31.47,91.94,15.01,64.02,7.37,2.00,1,
335,33.04,91.90,16.10,66.02,7.38,0.00,1,
337,37.22,98.37,17.60,68.02,7.53,2.00,1,
339,37.62,98.46,17.73,63.87,8.78,2.00,1,2.20
341,34.14,98.46,17.76,60.88,10.82,2.00,1,
343,35.38,102.18,18.56,59.40,13.73,2.00,4,
345,36.04,104.84,17.88,60.99,12.19,0.00,4,
347,36.04,104.83,19.05,62.99,11.97,2.00,4,
349,39.47,108.51,17.65,64.99,12.59,1.00,4,1.51
351,44.11,123.65,18.34,66.99,13.76,1.00,4,
353,39.32,130.43,18.34,68.99,14.61,1.00,3,
355,36.94,130.34,18.21,70.99,13.51,0.00,3,
357,37.65,130.34,19.26,72.99,13.98,3.00,3,
359,37.03,130.34,19.63,74.99,15.77,2.00,3,1.41
361,37.67,130.22,18.26,76.99,17.53,1.00,3,
363,38.01,127.85,18.19,78.99,16.99,1.00,1,
