time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,43.65,0,
3,0.00,0.00,0.00,0.00,56.16,4,
5,0.00,0.00,0.00,0.00,60.78,4,
7,0.00,0.00,0.00,0.00,61.95,4,
9,0.00,0.00,0.00,0.00,58.76,4,4.00
11,0.00,0.00,0.00,0.00,56.54,4,
13,0.00,0.00,0.00,0.00,51.81,2,
15,0.00,0.00,0.04,0.43,52.21,2,
17,0.37,1.50,0.52,2.43,52.42,2,
19,1.36,5.44,0.47,3.81,48.96,2,2.51
21,1.34,5.35,0.51,5.81,45.11,2,
23,1.34,5.35,0.71,7.81,41.69,5,
25,1.95,5.35,1.19,9.81,39.36,5,
27,4.10,11.07,1.78,11.81,38.18,5,
29,4.19,11.39,2.17,13.81,33.68,5,2.05
31,5.58,11.39,2.25,15.81,31.99,5,
33,6.76,11.39,3.03,17.81,32.29,7,
35,7.63,15.07,3.59,19.81,30.18,7,
37,8.44,18.32,4.60,21.81,29.62,7,
39,6.34,10.37,5.23,23.81,30.48,7,1.33
41,6.35,10.37,5.50,25.81,30.74,7,
43,6.67,10.98,6.12,27.81,28.83,5,
45,7.97,15.56,6.89,29.81,26.61,5,
47,9.14,16.56,7.95,31.81,28.36,5,
49,8.13,16.56,8.66,33.81,31.07,5,1.77
51,7.05,16.56,8.26,35.81,30.29,5,
53,7.05,16.56,8.61,37.81,27.74,8,
55,7.40,16.96,9.44,39.81,27.96,8,
57,13.18,23.88,10.44,41.81,27.41,8,
59,12.32,21.01,9.05,30.03,26.82,8,1.47
61,7.46,19.25,8.85,31.73,25.59,8,
63,8.68,24.16,7.82,33.73,23.99,6,
65,10.48,25.93,8.10,35.73,22.95,6,
67,13.57,25.90,9.10,37.73,23.09,6,
69,16.30,34.42,7.05,21.48,22.93,6,1.80
71,17.21,29.59,7.25,18.28,21.87,6,
73,10.74,29.94,7.43,20.28,16.71,5,
75,12.02,29.94,6.96,22.28,14.97,5,
77,14.90,29.94,8.33,24.28,14.52,5,
79,17.62,29.93,8.25,25.18,14.14,5,2.45
81,13.77,18.06,9.06,27.18,16.05,5,
83,10.11,18.06,9.92,29.18,18.22,3,
85,11.44,18.06,10.66,31.18,22.41,3,
87,12.76,18.02,10.45,33.18,27.60,3,
89,11.78,19.52,10.69,27.10,29.85,3,1.72
91,15.03,27.25,11.24,29.10,31.34,3,
93,15.98,31.03,10.69,31.10,30.15,2,
95,15.97,30.99,11.73,33.10,28.58,2,
97,16.12,30.99,12.90,35.10,26.77,2,
99,18.33,34.94,11.80,37.10,27.29,2,1.19
101,21.04,39.71,12.88,39.10,26.44,2,
103,19.03,25.17,13.02,41.10,25.86,1,
105,15.60,28.35,13.56,43.10,25.83,1,
107,17.79,28.42,14.89,45.10,25.09,1,
109,20.93,33.59,13.31,34.56,25.70,1,1.57
111,21.31,32.26,13.57,36.56,23.82,1,
113,18.55,30.13,13.29,38.56,20.83,4,
115,20.17,33.42,13.83,40.56,16.88,4,
117,18.94,30.13,15.50,42.56,15.55,4,
119,21.02,32.74,14.36,35.80,13.14,4,1.43
121,32.92,56.31,14.59,32.44,12.76,4,
123,38.26,63.97,15.92,34.44,9.33,2,
125,40.35,63.25,15.88,36.44,8.93,2,
127,36.25,68.66,15.72,29.19,8.63,2,
129,36.29,69.49,16.31,31.19,7.15,2,1.50
131,40.42,80.56,16.68,32.02,13.19,2,
133,44.74,87.82,17.05,34.02,16.06,7,
135,45.11,87.66,18.27,36.02,18.80,7,
137,45.10,87.66,19.77,38.02,19.53,7,
139,42.03,87.66,17.12,40.02,19.28,7,1.04
141,42.12,87.65,16.12,42.02,17.42,7,
143,42.60,86.44,16.31,44.02,17.40,5,
145,33.00,61.75,16.97,46.02,16.00,5,
147,34.42,71.54,18.44,48.02,13.14,5,
149,39.53,76.40,18.95,42.48,10.62,5,1.73
151,42.93,82.24,18.66,43.10,8.35,5,
153,47.80,91.98,18.08,45.10,8.44,4,
155,50.82,93.62,19.65,47.10,10.08,4,
157,57.18,93.62,20.77,49.10,11.76,4,
159,62.07,98.93,18.71,46.05,13.73,4,1.06
161,61.90,98.77,19.96,48.05,12.86,4,
163,55.21,98.77,21.27,50.05,12.02,6,
165,38.24,109.02,22.07,52.05,12.67,6,
167,41.47,119.89,23.57,54.05,12.62,6,
169,44.62,124.58,24.93,54.30,10.85,6,1.21
171,47.17,124.46,26.27,54.38,10.26,6,
173,49.10,127.78,27.71,55.70,10.31,3,
175,50.91,131.37,29.06,55.86,10.05,3,
177,52.86,133.86,30.56,57.86,12.16,3,
179,58.21,146.28,29.44,59.86,13.66,3,0.63
181,59.30,150.54,30.20,61.86,13.17,3,
183,59.35,150.50,31.22,63.86,12.08,6,
185,58.25,151.60,31.33,65.86,11.49,6,
187,61.48,157.28,31.35,67.86,11.73,6,
