time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0,
3,0.00,0.00,0.00,0.00,42.20,8,
5,0.00,0.00,0.00,0.00,50.34,8,
7,0.00,0.00,0.00,0.00,57.99,8,
9,0.00,0.00,0.00,0.00,61.83,8,4.00
11,0.00,0.00,0.00,0.00,60.35,8,
13,0.00,0.00,0.00,0.00,58.27,1,
15,0.00,0.00,0.00,0.00,57.63,1,
17,0.00,0.00,0.03,0.41,53.17,1,
19,0.00,0.00,0.24,2.41,55.81,1,3.05
21,0.00,0.00,0.14,1.73,51.32,1,
23,0.28,1.12,0.26,1.70,44.55,1,
25,1.25,4.98,0.35,3.70,39.05,1,
27,1.21,4.86,0.78,5.70,37.00,1,
29,2.03,8.10,1.27,7.70,36.10,1,2.78
31,3.75,10.91,1.81,9.70,37.31,1,
33,4.09,10.88,2.70,11.70,36.51,8,
35,4.38,12.04,3.03,13.70,41.79,8,
37,5.84,17.88,3.70,15.70,41.55,8,
39,3.06,6.77,2.00,10.95,38.81,8,2.46
41,2.81,5.77,2.09,11.28,38.39,8,
43,3.41,5.53,2.58,13.28,37.48,1,
45,5.96,10.21,3.27,15.28,37.74,1,
47,7.80,10.63,3.72,17.28,35.39,1,
49,5.81,11.71,3.87,19.28,33.64,1,2.26
51,8.63,11.82,3.92,21.28,29.78,1,
53,10.09,15.43,4.42,23.28,28.28,2,
55,12.96,18.64,4.30,25.28,27.23,2,
57,15.42,25.28,5.15,27.28,25.64,2,
59,14.96,30.09,5.59,29.28,25.47,2,2.31
61,10.35,20.50,5.82,31.28,26.19,2,
63,7.40,24.86,5.09,33.28,21.76,5,
65,7.74,24.80,5.92,35.28,18.96,5,
67,11.53,24.80,6.92,37.28,18.02,5,
69,14.43,29.99,6.01,22.08,19.47,5,2.34
71,12.26,21.37,5.63,17.20,21.63,5,
73,7.96,11.24,6.02,16.79,23.14,2,
75,9.92,17.31,5.61,18.79,27.24,2,
77,10.55,17.13,6.94,20.79,33.36,2,
79,5.43,11.14,7.24,22.79,37.03,2,2.73
81,5.38,11.14,6.19,24.79,36.67,2,
83,5.38,11.14,6.81,26.79,31.05,1,
85,5.38,11.14,7.41,28.79,26.26,1,
87,5.74,11.14,8.74,30.79,27.26,1,
89,6.58,11.14,9.32,32.79,29.89,1,2.21
91,7.81,11.14,9.19,34.79,28.40,1,
93,8.43,11.14,10.21,36.79,30.75,3,
95,9.41,11.14,11.51,38.79,34.06,3,
97,8.32,10.64,11.36,40.79,33.83,3,
99,7.29,17.73,9.79,33.80,29.12,3,1.89
101,8.02,17.50,7.38,33.17,22.08,3,
103,12.83,19.20,8.64,35.17,18.97,1,
105,17.10,24.57,9.98,37.17,22.64,1,
107,20.35,33.35,11.31,39.17,21.64,1,
109,18.95,38.52,11.47,41.17,20.32,1,1.67
111,18.18,40.45,11.43,43.17,20.04,1,
113,14.04,50.63,10.36,45.17,22.63,6,
115,14.33,51.80,10.84,47.17,25.61,6,
117,16.33,55.37,12.08,49.17,27.08,6,
119,19.14,57.85,8.72,30.47,27.26,6,2.85
121,20.59,57.83,8.65,32.47,26.50,6,
123,24.58,57.83,8.01,34.47,23.49,1,
125,24.65,57.73,8.61,36.47,21.33,1,
127,28.38,63.39,9.81,38.47,22.25,1,
129,31.71,68.27,10.00,40.47,24.21,1,1.71
131,32.69,64.63,10.62,42.47,24.96,1,
133,28.75,43.55,10.62,44.47,23.99,1,
135,15.97,33.42,11.40,46.47,24.45,1,
137,18.27,38.53,12.62,48.47,22.91,1,
139,19.90,38.40,13.49,50.47,22.86,1,1.69
141,20.55,38.40,13.98,52.47,21.61,1,
143,21.60,38.40,15.20,54.47,21.51,2,
145,22.97,38.40,16.54,56.47,20.92,2,
