time,calculation_time
5.0,0.028360605239868164
9.0,0.03197741508483887
13.0,0.029124021530151367
17.0,0.01575446128845215
21.0,0.01569962501525879
25.0,0.03979158401489258
29.0,0.026350736618041992
33.0,0.03216195106506348
37.0,0.016129016876220703
41.0,0.046952009201049805
45.0,0.08489990234375
49.0,0.015697717666625977
53.0,0.0594632625579834
57.0,0.036124467849731445
61.0,0.06310510635375977
65.0,0.11088299751281738
69.0,0.04412579536437988
73.0,0.03763747215270996
77.0,0.04779958724975586
81.0,0.062368154525756836
85.0,0.05565953254699707
89.0,0.06651616096496582
93.0,0.06941342353820801
97.0,0.09283065795898438
101.0,0.14460992813110352
105.0,0.1837294101715088
109.0,0.10440587997436523
113.0,0.13772296905517578
117.0,0.15856194496154785
121.0,0.15620994567871094
125.0,0.07944035530090332
129.0,0.1913299560546875
133.0,0.1898798942565918
137.0,0.20057010650634766
141.0,0.1621105670928955
145.0,0.09280991554260254
149.0,0.20852088928222656
153.0,0.20651650428771973
157.0,0.28934502601623535
161.0,0.23691940307617188
165.0,0.23030996322631836
169.0,0.09456944465637207
173.0,0.20444750785827637
177.0,0.20441937446594238
181.0,0.30296993255615234
185.0,0.33837127685546875
189.0,0.2190413475036621
193.0,0.12840867042541504
197.0,0.2093198299407959
201.0,0.2531921863555908
205.0,0.24159765243530273
209.0,0.23074960708618164
213.0,0.11064958572387695
217.0,0.2095012664794922
221.0,0.2682225704193115
225.0,0.2267436981201172
229.0,0.33785104751586914
233.0,0.12714195251464844
237.0,0.26957130432128906
241.0,0.28281688690185547
245.0,0.11997461318969727
249.0,0.24061250686645508
253.0,0.21300005912780762
257.0,0.13545441627502441
261.0,0.08524751663208008
265.0,0.18129944801330566
269.0,0.08752703666687012
273.0,0.06598234176635742
277.0,0.15145182609558105
281.0,0.16305875778198242
285.0,0.17475104331970215
289.0,0.12077736854553223
293.0,0.18840909004211426
297.0,0.19368910789489746
301.0,0.332456111907959
305.0,0.14295101165771484
309.0,0.21016597747802734
313.0,0.2316436767578125
317.0,0.2805759906768799
321.0,0.1467146873474121
325.0,0.24904608726501465
329.0,0.2804124355316162
333.0,0.1566169261932373
337.0,0.33159804344177246
341.0,0.2885403633117676
345.0,0.20604705810546875
349.0,0.40178704261779785
353.0,0.18623137474060059
357.0,0.38194942474365234
361.0,0.26968908309936523
365.0,0.45911288261413574
369.0,0.2539687156677246
373.0,0.2369997501373291
377.0,0.3789522647857666
381.0,0.1835036277770996
385.0,0.3030080795288086
389.0,0.41172075271606445
393.0,0.3174426555633545
397.0,0.22971200942993164
401.0,0.34734296798706055
405.0,0.3950362205505371
409.0,0.3647279739379883
413.0,0.21776580810546875
417.0,0.3162088394165039
421.0,0.6633050441741943
425.0,0.4096856117248535
429.0,0.37231898307800293
433.0,0.2161726951599121
437.0,0.3004744052886963
441.0,0.3323054313659668
445.0,0.42229342460632324
449.0,0.31477975845336914
453.0,0.5824739933013916
457.0,0.26453638076782227
461.0,0.4233434200286865
465.0,0.17784738540649414
469.0,0.18686771392822266
473.0,0.1428666114807129
477.0,0.1683945655822754
481.0,0.5596296787261963
485.0,0.2989003658294678
489.0,0.16707468032836914
493.0,0.3675217628479004
497.0,0.1900341510772705
501.0,0.579531192779541
505.0,0.423170804977417
509.0,0.42591118812561035
513.0,0.14682292938232422
517.0,0.5351548194885254
521.0,0.21061110496520996
525.0,0.2949380874633789
529.0,0.37168407440185547
533.0,0.4176974296569824
537.0,0.18459177017211914
541.0,0.3540956974029541
545.0,0.348968505859375
549.0,0.48668980598449707
553.0,0.2930724620819092
