time,calc_time
1.00,0.19
9.00,0.10
19.00,0.10
29.00,0.11
39.00,0.09
49.00,0.11
59.00,0.10
69.00,0.10
79.00,0.10
89.00,0.10
99.00,0.10
109.00,0.10
119.00,0.10
129.00,0.10
139.00,0.10
149.00,0.11
159.00,0.09
169.00,0.09
179.00,0.10
189.00,0.09
199.00,0.10
209.00,0.12
219.00,0.10
229.00,0.10
239.00,0.10
249.00,0.10
259.00,0.10
269.00,0.09
279.00,0.09
289.00,0.11
299.00,0.09
309.00,0.08
319.00,0.10
329.00,0.10
339.00,0.10
349.00,0.11
359.00,0.09
369.00,0.10
379.00,0.10
389.00,0.10
399.00,0.09
409.00,0.12
419.00,0.09
429.00,0.09
439.00,0.10
449.00,0.10
459.00,0.10
469.00,0.10
479.00,0.10
489.00,0.23
499.00,0.09
509.00,0.11
519.00,0.10
529.00,0.10
539.00,0.09
549.00,0.10
559.00,0.09
569.00,0.10
579.00,0.09
589.00,0.10
599.00,0.10
609.00,0.09
619.00,0.09
629.00,0.09
639.00,0.10
649.00,0.10
659.00,0.10
669.00,0.10
679.00,0.10
689.00,0.09
699.00,0.12
709.00,0.12
719.00,0.10
729.00,0.10
739.00,0.10
749.00,0.10
759.00,0.09
769.00,0.09
779.00,0.10
789.00,0.09
799.00,0.09
809.00,0.09
819.00,0.09
829.00,0.09
839.00,0.10
849.00,0.09
859.00,0.09
869.00,0.10
879.00,0.09
889.00,0.09
899.00,0.28
909.00,0.11
919.00,0.11
929.00,0.09
939.00,0.09
949.00,0.10
959.00,0.08
969.00,0.12
979.00,0.11
989.00,0.09
999.00,0.10
