time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase
1,0.00,0.00,0.00,0.00,60.00,1
3,0.00,0.00,0.00,0.00,60.00,1
5,0.00,0.00,0.00,0.00,41.30,1
7,0.00,0.00,0.00,0.00,51.50,1
9,0.00,0.00,0.00,0.00,57.85,1
11,0.00,0.00,0.00,0.00,57.35,1
13,0.00,0.00,0.00,0.00,46.20,1
15,0.00,0.00,0.00,0.00,25.00,1
17,0.00,0.00,0.09,1.03,18.97,1
19,1.07,4.28,0.25,3.03,17.80,1
21,3.15,12.60,0.42,5.03,19.77,3
23,3.10,12.40,0.59,7.03,29.82,3
25,3.10,12.40,0.75,9.03,24.40,3
27,3.10,12.40,0.92,11.03,31.52,3
29,3.19,12.76,1.09,13.03,27.92,3
31,4.74,18.95,1.25,15.03,25.10,3
33,4.68,18.74,1.42,17.03,20.07,3
35,4.68,18.74,1.59,19.03,13.97,3
37,5.89,18.74,1.86,21.03,4.62,3
39,6.02,18.74,2.20,23.03,1.26,2
41,6.67,18.74,2.52,25.03,0.04,2
43,7.52,18.74,2.86,27.03,9.30,2
45,7.50,18.71,3.19,29.03,18.37,2
47,4.82,11.30,3.51,30.89,20.28,2
49,2.82,11.30,2.95,22.19,22.50,2
51,2.82,11.30,1.27,15.23,32.10,2
53,2.82,11.30,1.44,17.23,30.60,2
55,2.82,11.30,1.72,19.23,30.23,2
57,2.82,11.30,2.13,21.23,31.90,2
59,2.82,11.30,2.17,23.23,31.98,2
61,2.82,11.30,2.10,25.23,27.25,2
63,2.82,11.30,2.28,27.23,24.13,4
65,3.40,11.30,2.61,29.23,21.98,4
67,4.70,13.59,3.07,31.23,25.55,4
69,4.37,17.24,3.57,33.23,25.20,4
71,1.41,5.63,3.01,30.24,14.87,4
73,1.25,3.86,0.85,7.43,16.13,4
75,2.65,5.56,1.35,9.43,24.98,4
77,2.62,5.55,1.49,11.43,33.92,4
79,2.62,5.55,1.82,13.43,35.31,1
81,2.62,5.55,2.16,15.43,34.53,1
83,2.60,5.55,2.49,17.43,34.43,1
85,1.44,5.55,2.84,19.43,27.23,1
87,2.88,5.96,1.55,16.44,28.59,1
89,2.89,5.99,1.95,18.44,32.66,1
91,3.73,8.91,2.32,20.44,36.09,1
93,4.46,11.85,2.59,22.44,41.26,1
95,4.46,11.83,3.09,24.44,42.94,1
97,4.46,11.83,3.22,26.44,36.58,1
99,4.46,11.83,3.66,28.44,34.47,1
101,5.59,16.37,4.14,30.44,34.14,3
103,7.17,18.97,4.95,32.44,30.12,3
105,9.03,18.96,5.58,34.44,27.49,3
107,10.00,19.32,6.61,36.44,24.12,3
109,7.70,18.96,6.18,38.44,22.82,3
111,7.86,22.65,7.20,40.44,21.55,3
113,10.32,25.24,7.82,42.44,22.33,2
115,10.29,25.22,8.51,44.44,22.47,2
117,10.29,25.22,9.73,46.44,21.99,2
119,10.29,25.22,10.87,48.44,19.21,2
121,9.98,23.41,10.70,32.13,18.25,2
123,8.36,11.96,9.49,23.97,16.36,2
125,10.76,16.35,10.01,23.69,14.03,2
127,11.48,17.05,10.29,25.69,15.42,2
129,12.23,17.05,11.40,27.69,14.82,2
131,13.25,17.05,13.06,29.69,15.61,2
133,13.24,17.05,14.33,31.69,18.37,2
135,14.74,18.38,15.30,33.69,18.46,4
137,14.93,19.16,16.64,35.69,15.98,4
139,14.93,19.16,17.97,37.69,15.17,4
141,16.07,24.62,14.82,39.69,15.07,4
143,14.50,26.10,14.94,33.92,14.74,4
145,13.66,24.90,14.67,35.92,16.12,4
147,7.86,17.77,15.68,37.92,17.36,4
149,8.74,18.17,13.32,39.92,18.27,1
151,8.73,18.17,13.66,41.92,18.03,1
153,8.73,18.17,14.83,43.92,17.87,1
155,9.94,23.26,15.99,45.92,18.54,1
157,11.63,30.06,10.62,40.60,19.78,1
159,10.60,22.64,10.30,42.60,21.63,1
161,11.76,23.73,9.52,44.60,22.06,1
163,13.35,30.13,10.22,46.60,24.47,1
