time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.05
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.75
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.63
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.61
23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.46
25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.50
27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.23
29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.97
31,0.00,0.00,0.00,0.00,0.00,1.47,0.00,0.49,0.63,1.47,39.95
33,5.12,0.00,2.56,5.12,0.00,3.47,0.00,1.16,1.49,3.47,32.71
35,5.63,0.00,2.82,5.63,0.00,5.47,0.00,1.82,2.35,5.47,27.33
37,11.83,0.00,5.91,11.83,0.00,7.47,1.35,2.94,3.78,7.47,21.68
39,11.64,0.00,5.82,11.64,0.00,9.47,1.25,3.58,4.60,9.47,22.88
41,11.64,0.00,5.82,11.64,0.00,11.47,0.00,3.82,4.92,11.47,22.32
43,11.64,0.00,5.82,11.64,0.00,13.47,1.25,4.91,6.31,13.47,29.10
45,11.64,0.00,5.82,11.64,0.00,15.47,0.00,5.16,6.63,15.47,39.33
47,8.97,0.00,4.49,8.97,0.00,17.47,0.00,5.82,7.49,17.47,54.15
49,0.00,0.00,0.00,0.00,0.00,15.72,0.00,5.24,6.74,15.72,53.97
51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.16
53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.08
55,0.00,0.00,0.00,0.00,0.00,1.46,0.00,0.49,0.62,1.46,47.76
57,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.13,0.17,0.40,41.41
59,0.00,0.00,0.00,0.00,0.00,2.40,0.00,0.80,1.03,2.40,35.01
61,5.15,0.00,2.57,5.15,0.00,4.40,0.00,1.47,1.88,4.40,31.40
63,4.89,2.80,3.85,4.89,0.00,6.40,1.73,2.71,3.48,6.40,29.22
65,4.89,5.16,5.02,5.16,0.00,8.40,3.73,4.04,5.20,8.40,30.03
67,4.89,5.13,5.01,5.13,0.00,10.40,5.73,5.38,6.91,10.40,30.35
69,4.89,5.13,5.01,5.13,0.00,12.40,7.73,6.71,8.63,12.40,24.58
71,7.08,5.13,6.10,7.08,0.10,14.40,9.73,8.08,10.36,14.40,26.65
