time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.04,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.49,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.75,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.59,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.08,0.00
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.55,0.00
19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.37,0.00
21,0.00,0.00,0.00,0.00,0.78,0.00,0.00,0.26,0.47,0.78,38.70,1.00
23,0.00,0.00,0.00,0.00,0.93,0.00,0.00,0.31,0.56,0.93,28.18,1.00
25,0.00,0.00,0.00,0.00,1.96,0.00,0.00,0.65,1.18,1.96,30.88,0.00
27,1.71,0.00,0.86,1.71,3.96,0.00,1.59,1.85,2.70,3.96,55.92,1.00
29,0.00,0.00,0.00,0.00,5.96,0.00,0.00,1.99,3.58,5.96,58.64,0.00
31,0.00,0.00,0.00,0.00,7.96,0.00,0.00,2.65,4.78,7.96,60.69,0.00
33,0.00,0.00,0.00,0.00,9.96,0.00,0.00,3.32,5.98,9.96,56.25,0.00
35,0.00,0.00,0.00,0.00,11.96,0.00,0.00,3.99,7.18,11.96,50.29,0.00
37,0.00,0.00,0.00,0.00,13.96,0.00,0.00,4.65,8.38,13.96,39.12,0.00
39,1.14,0.00,0.57,1.14,15.96,0.00,0.00,5.32,9.58,15.96,28.39,0.00
41,10.67,0.00,5.33,10.67,17.96,0.00,0.00,5.99,10.78,17.96,19.37,0.00
43,13.98,0.00,6.99,13.98,19.96,1.28,0.00,7.08,12.24,19.96,29.69,0.00
45,23.59,0.00,11.80,23.59,21.96,3.28,0.00,8.42,13.84,21.96,29.12,0.00
47,23.32,0.00,11.66,23.32,23.96,5.28,0.00,9.75,15.44,23.96,30.42,0.00
49,23.32,0.00,11.66,23.32,25.96,7.28,0.00,11.08,17.04,25.96,27.14,0.00
