time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed,outflow
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.06,0.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.66,0.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.85,0.00
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.92,0.00
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.22,0.00
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.63,0.00
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.45,0.00
17,0.00,0.00,0.00,0.00,0.80,0.00,0.00,0.27,0.27,0.80,42.90,1.00
19,0.00,1.24,0.62,1.24,0.00,0.00,0.85,0.28,0.28,0.85,41.19,0.00
21,0.00,4.41,2.20,4.41,0.00,0.00,2.85,0.95,0.95,2.85,46.51,0.00
23,0.00,4.31,2.16,4.31,0.00,0.00,4.85,1.62,1.62,4.85,45.07,0.00
25,0.00,4.31,2.16,4.31,0.00,0.11,6.85,2.32,2.32,6.85,45.19,1.00
27,0.00,4.31,2.16,4.31,0.00,0.00,8.85,2.95,2.95,8.85,45.88,0.00
29,0.00,4.31,2.16,4.31,0.00,0.00,10.85,3.62,3.62,10.85,40.41,0.00
31,0.29,4.31,2.30,4.31,0.00,0.87,12.85,4.57,4.57,12.85,36.02,0.00
33,5.13,4.31,4.72,5.13,0.00,2.87,14.85,5.91,5.91,14.85,31.46,0.00
35,4.41,5.71,5.06,5.71,0.00,4.87,16.85,7.24,7.24,16.85,33.33,0.00
37,0.00,10.70,5.35,10.70,0.00,6.87,18.85,8.57,8.57,18.85,33.35,1.00
39,0.00,10.58,5.29,10.58,1.87,0.00,20.85,7.57,7.57,20.85,30.65,1.00
41,0.00,10.58,5.29,10.58,0.00,1.80,22.85,8.22,8.22,22.85,28.98,1.00
43,0.00,15.33,7.66,15.33,0.00,0.00,24.85,8.28,8.28,24.85,24.91,0.00
45,0.00,16.58,8.29,16.58,0.00,0.00,26.85,8.95,8.95,26.85,17.12,0.00
47,0.00,16.57,8.29,16.57,0.00,1.39,28.85,10.08,10.08,28.85,8.49,0.00
49,4.91,16.57,10.74,16.57,0.00,3.39,30.85,11.41,11.41,30.85,3.11,0.00
51,4.95,23.22,14.09,23.22,0.00,5.39,32.85,12.75,12.75,32.85,0.52,0.00
