time,queue_length
1.0,0.0
3.0,0.0
5.0,0.0
7.0,0.0
9.0,0.0
11.0,0.0
13.0,0.0
15.0,0.0
17.0,0.0
19.0,0.0
21.0,0.0
23.0,0.0
25.0,0.0
27.0,0.0
29.0,0.0
31.0,2.1
33.0,5.7
35.0,11.0
37.0,12.0
39.0,12.0
41.0,11.5
43.0,5.8
45.0,8.0
47.0,11.2
49.0,17.2
51.0,11.1
53.0,11.1
55.0,13.7
57.0,17.0
59.0,5.1
61.0,5.1
63.0,5.1
65.0,5.1
67.0,5.7
69.0,5.6
71.0,5.6
73.0,8.2
75.0,11.6
77.0,11.6
79.0,11.6
81.0,11.6
83.0,13.7
85.0,17.8
87.0,17.8
89.0,22.2
91.0,24.0
93.0,11.6
95.0,11.6
97.0,16.6
99.0,19.1
101.0,26.7
103.0,29.3
105.0,15.1
107.0,19.0
109.0,19.0
111.0,19.0
113.0,19.0
115.0,17.9
117.0,17.7
119.0,17.7
121.0,22.4
123.0,22.4
125.0,14.8
127.0,21.7
129.0,27.3
131.0,30.0
133.0,23.8
135.0,12.5
137.0,12.5
139.0,12.5
141.0,12.5
143.0,13.8
145.0,21.0
147.0,24.9
149.0,24.9
151.0,33.2
153.0,43.2
155.0,48.4
157.0,33.9
159.0,24.2
161.0,24.2
163.0,29.6
165.0,36.6
167.0,38.4
169.0,42.4
171.0,42.3
173.0,42.3
175.0,22.8
177.0,22.5
179.0,23.5
181.0,23.5
183.0,29.7
185.0,33.1
187.0,40.9
189.0,41.8
191.0,41.1
193.0,36.0
195.0,25.2
197.0,25.2
199.0,26.5
201.0,31.4
203.0,31.2
205.0,29.8
207.0,25.0
209.0,25.0
211.0,27.9
213.0,31.7
215.0,35.2
217.0,37.4
219.0,11.8
221.0,17.0
223.0,16.8
225.0,22.0
227.0,23.4
229.0,29.0
231.0,30.1
233.0,17.7
235.0,20.1
237.0,24.1
239.0,26.2
241.0,24.5
243.0,15.7
245.0,16.4
247.0,16.4
249.0,18.3
251.0,16.2
253.0,14.7
255.0,17.8
257.0,18.9
259.0,18.8
261.0,24.8
263.0,20.6
265.0,18.8
267.0,24.9
269.0,35.3
271.0,36.3
273.0,36.3
275.0,37.7
277.0,41.9
279.0,21.6
281.0,25.7
283.0,29.9
285.0,29.8
287.0,29.8
289.0,34.2
291.0,38.1
293.0,47.3
295.0,45.0
297.0,42.2
299.0,40.1
301.0,41.5
303.0,50.5
305.0,37.7
307.0,39.1
309.0,44.2
311.0,44.1
313.0,44.1
315.0,41.4
317.0,25.5
319.0,31.6
321.0,37.7
323.0,37.8
325.0,41.0
327.0,43.8
329.0,43.7
331.0,43.7
333.0,43.7
335.0,30.1
337.0,25.1
339.0,25.1
341.0,25.1
343.0,31.1
345.0,31.9
347.0,32.1
349.0,36.5
351.0,37.5
353.0,37.9
355.0,37.9
357.0,37.9
359.0,37.9
361.0,37.9
363.0,37.6
365.0,36.6
367.0,35.6
369.0,35.1
371.0,23.9
373.0,29.5
375.0,29.7
377.0,28.3
379.0,28.5
381.0,30.2
383.0,30.2
385.0,30.5
387.0,30.3
389.0,33.4
391.0,38.5
393.0,38.3
395.0,35.3
397.0,36.9
399.0,36.9
401.0,36.9
403.0,36.9
405.0,36.9
407.0,36.9
409.0,36.9
411.0,41.8
413.0,43.4
415.0,43.4
417.0,43.4
419.0,43.4
421.0,43.4
423.0,45.2
425.0,50.0
427.0,49.9
429.0,44.5
431.0,29.2
433.0,29.2
435.0,29.2
437.0,29.2
439.0,33.8
441.0,37.6
443.0,37.5
445.0,37.5
447.0,37.5
449.0,43.6
451.0,43.3
453.0,42.9
455.0,42.8
457.0,42.8
459.0,42.8
461.0,42.7
463.0,31.6
465.0,31.6
467.0,31.6
469.0,31.6
471.0,43.7
473.0,50.0
475.0,46.8
477.0,38.3
479.0,38.1
481.0,38.1
483.0,38.1
485.0,38.1
487.0,41.1
489.0,44.4
491.0,43.5
493.0,23.3
495.0,23.3
497.0,23.3
499.0,23.3
501.0,23.3
503.0,26.0
505.0,29.7
507.0,31.6
509.0,35.6
511.0,35.5
513.0,35.3
515.0,22.7
517.0,22.6
519.0,23.1
521.0,30.1
523.0,33.9
525.0,36.3
527.0,38.7
529.0,42.0
531.0,18.3
533.0,18.3
535.0,18.3
537.0,18.3
539.0,18.3
541.0,25.2
543.0,30.5
545.0,36.0
547.0,44.7
549.0,44.5
551.0,43.9
553.0,42.3
555.0,40.5
557.0,39.0
559.0,33.7
561.0,31.3
563.0,31.2
565.0,38.2
567.0,49.5
569.0,56.0
571.0,60.3
573.0,61.9
575.0,66.4
577.0,66.3
579.0,71.3
581.0,71.7
583.0,25.3
585.0,30.9
587.0,36.5
589.0,36.3
591.0,36.3
593.0,36.0
595.0,32.1
597.0,40.2
599.0,39.9
601.0,44.6
603.0,53.2
605.0,53.1
607.0,53.1
609.0,52.8
611.0,50.2
613.0,31.5
615.0,33.9
617.0,38.0
619.0,38.0
621.0,38.0
623.0,38.0
625.0,38.0
627.0,38.0
629.0,41.8
631.0,49.2
633.0,49.0
635.0,36.3
637.0,24.0
639.0,29.8
641.0,30.6
643.0,30.5
645.0,26.3
647.0,30.1
649.0,30.1
651.0,30.4
653.0,32.8
655.0,36.3
657.0,36.2
659.0,36.2
