time,value
5,0.04
9,0.03
13,0.06
17,0.04
21,0.06
25,0.06
29,0.07
33,0.10
37,0.14
41,0.14
45,0.10
49,0.18
53,0.27
57,0.09
61,0.26
65,0.22
69,0.07
73,0.13
77,0.11
81,0.15
85,0.22
89,0.11
93,0.11
97,0.22
101,0.26
105,0.25
109,0.20
113,0.55
117,0.48
121,0.42
125,0.19
129,0.24
133,0.17
137,0.30
141,0.16
145,0.28
149,0.23
153,0.26
157,0.16
161,0.29
165,0.21
169,0.28
173,0.77
177,0.18
181,0.34
185,0.19
189,0.38
193,0.46
197,0.16
201,0.27
205,0.25
209,0.25
213,0.08
217,0.18
221,0.17
225,0.17
229,0.11
233,0.24
237,0.20
241,0.14
245,0.33
249,0.15
253,0.13
257,0.22
261,0.24
265,0.38
269,0.35
273,0.40
277,0.43
281,0.22
285,0.38
289,0.28
293,0.51
297,0.31
301,0.46
305,0.47
309,0.71
313,0.55
317,0.31
321,0.48
325,0.32
329,0.48
333,0.53
337,0.52
341,0.36
345,0.56
349,0.60
353,0.39
357,1.00
361,0.81
365,0.93
369,0.33
373,0.42
377,0.54
381,0.63
385,0.76
389,0.93
393,0.54
397,0.35
401,0.63
405,0.82
409,0.48
413,0.46
417,0.59
421,0.48
425,0.60
429,0.61
433,0.46
437,0.73
441,0.54
445,0.45
449,0.43
453,0.44
457,0.27
461,0.26
465,0.49
469,0.27
473,0.19
477,0.46
481,0.29
485,0.43
489,0.45
493,0.61
497,0.58
