time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,60.00,0,
3,0.00,0.00,0.00,0.00,44.04,8,
5,0.00,0.00,0.00,0.00,52.61,8,
7,0.00,0.00,0.00,0.00,58.73,8,
9,0.00,0.00,0.00,0.00,60.30,8,4.00
11,0.00,0.00,0.00,0.00,59.12,8,
13,0.00,0.00,0.00,0.00,57.50,1,
15,0.00,0.00,0.00,0.00,56.58,1,
17,0.00,0.00,0.05,0.63,56.82,1,
19,0.00,0.00,0.06,0.67,56.56,1,4.00
21,0.00,0.00,0.17,1.98,55.53,1,
23,0.00,0.00,0.17,1.43,49.37,1,
25,0.00,0.00,0.22,2.56,47.68,1,
27,0.00,0.00,0.31,2.11,40.89,1,
29,1.30,3.64,0.30,3.16,33.12,1,2.95
31,2.61,5.57,0.93,5.16,36.71,1,
33,2.62,5.47,1.45,7.16,35.96,8,
35,3.15,7.14,1.80,9.16,38.53,8,
37,4.49,8.96,2.80,11.16,39.59,8,
39,2.75,5.53,1.97,10.48,38.64,8,2.31
41,3.22,7.42,2.20,12.48,36.02,8,
43,5.80,12.48,2.86,14.48,33.58,1,
45,5.84,12.76,3.53,16.48,33.24,1,
47,9.17,24.78,3.87,18.48,32.23,1,
49,9.24,25.24,4.13,20.48,33.32,1,2.44
51,4.93,15.02,4.15,22.48,33.37,1,
53,4.82,17.92,4.32,24.48,32.15,5,
55,6.39,17.90,3.91,26.48,31.14,5,
57,8.94,22.63,3.83,28.48,33.27,5,
59,8.23,24.42,2.83,15.78,32.49,5,3.19
61,3.22,7.50,2.44,11.45,30.28,5,
63,4.28,11.18,2.27,11.41,23.61,2,
65,6.24,11.14,2.41,13.41,27.82,2,
67,6.17,11.14,3.07,15.41,34.12,2,
69,4.10,11.14,3.02,17.41,41.67,2,2.71
71,4.13,11.14,2.84,19.41,42.46,2,
73,4.11,11.14,3.62,21.41,41.15,1,
75,4.10,11.14,4.18,23.41,37.49,1,
77,4.10,11.14,5.01,25.41,35.17,1,
79,4.77,11.14,5.15,27.41,33.09,1,2.00
81,5.47,11.14,5.14,29.41,31.48,1,
83,7.16,11.14,5.93,31.41,30.03,3,
85,9.08,11.36,6.32,33.41,32.02,3,
87,8.51,11.30,7.25,35.41,30.93,3,
89,5.53,11.30,5.83,29.49,23.02,3,2.04
91,7.94,15.72,3.66,16.04,21.94,3,
93,11.28,17.75,4.58,18.04,24.14,1,
95,14.79,17.74,5.58,20.04,25.42,1,
97,16.25,18.22,5.60,22.04,24.84,1,
99,11.00,17.74,5.87,24.04,27.04,1,2.13
101,7.43,17.74,5.75,26.04,30.11,1,
103,7.43,17.74,5.32,28.04,29.36,1,
105,7.43,17.74,5.50,30.04,28.71,1,
107,9.77,21.33,6.02,32.04,29.63,1,
109,11.01,23.88,7.01,34.04,30.52,1,1.72
111,11.78,23.86,8.17,36.04,29.88,1,
113,11.77,23.86,8.33,38.04,29.26,2,
115,12.31,26.03,9.28,40.04,29.45,2,
117,15.44,30.56,10.28,42.04,27.79,2,
119,16.50,30.48,9.91,38.43,25.67,2,1.92
121,11.66,17.85,9.30,32.27,23.69,2,
123,10.57,19.05,6.39,24.43,24.34,5,
125,12.11,25.21,6.66,26.43,21.41,5,
127,13.12,25.06,7.83,28.43,23.59,5,
129,15.02,24.66,8.24,30.43,23.78,5,1.87
131,10.29,21.76,9.04,32.43,21.32,5,
133,11.42,28.33,9.83,34.43,18.83,1,
135,13.02,30.63,10.11,36.43,20.38,1,
137,14.03,33.27,10.83,38.43,21.63,1,
139,14.91,36.79,12.01,40.43,26.30,1,2.54
141,16.00,41.13,12.56,42.43,29.40,1,
143,13.50,31.13,12.96,44.43,31.15,1,
145,10.37,18.61,12.87,46.43,29.76,1,
147,10.37,18.61,13.57,48.43,28.03,1,
149,10.37,18.61,14.41,50.43,28.60,1,2.09
151,11.41,21.51,14.79,52.43,29.82,1,
153,14.26,28.31,16.09,54.43,26.88,6,
155,16.35,36.68,17.04,56.43,30.29,6,
157,16.44,37.04,18.37,58.43,27.81,6,
159,16.44,37.04,13.86,38.49,22.84,6,1.93
161,18.58,45.58,12.69,40.49,19.45,6,
163,19.94,51.03,12.13,42.49,16.01,7,
165,14.59,24.90,13.27,44.49,17.44,7,
167,10.11,24.47,13.07,46.49,20.30,7,
169,12.11,24.51,13.95,41.01,22.24,7,1.80
171,11.98,15.25,13.98,38.20,19.55,7,
173,12.66,21.55,12.57,40.20,18.93,1,
175,16.52,32.43,12.16,42.20,21.81,1,
177,16.86,32.19,13.18,44.20,21.85,1,
179,16.92,32.19,14.07,46.20,23.28,1,1.77
181,14.60,36.68,15.25,48.20,21.38,1,
183,14.96,38.22,15.97,50.20,19.84,2,
185,14.96,38.22,16.31,52.20,19.68,2,
187,15.80,38.22,15.71,54.20,19.87,2,
189,14.18,38.22,16.55,56.20,17.23,2,2.17
191,15.03,38.17,15.72,58.20,15.97,2,
193,11.00,13.71,15.49,60.20,13.89,1,
195,12.78,17.55,16.68,62.20,13.27,1,
197,13.05,18.69,18.18,64.20,12.01,1,
199,8.96,16.50,19.16,66.20,18.11,1,2.18
201,8.45,18.38,19.34,68.20,23.64,1,
203,8.45,18.36,19.25,70.20,29.54,6,
205,8.45,18.36,19.74,72.20,34.89,6,
207,8.44,18.34,20.91,74.20,36.97,6,
209,5.88,7.89,18.53,76.20,38.81,6,2.27
211,3.86,5.53,16.01,78.20,34.55,6,
213,3.93,5.53,15.39,80.20,30.07,1,
215,5.56,9.24,16.36,82.20,26.91,1,
217,8.65,17.68,17.53,84.20,23.69,1,
219,9.95,22.92,17.47,86.20,22.61,1,2.49
221,5.56,11.37,18.22,88.20,23.36,1,
223,5.63,11.37,19.07,90.20,24.38,1,
225,6.97,11.37,19.48,92.20,26.08,1,
227,7.69,14.46,20.18,94.20,27.97,1,
229,8.52,17.79,21.31,96.20,25.83,1,2.00
231,8.52,17.76,22.21,98.20,23.34,1,
233,8.52,17.76,22.42,100.20,21.28,3,
235,10.45,17.76,23.42,102.20,22.00,3,
237,14.14,23.33,24.47,104.20,24.07,3,
239,13.44,24.69,16.48,106.20,25.71,3,1.78
241,7.55,17.58,16.69,108.20,25.51,3,
243,6.95,17.58,16.17,110.20,27.56,1,
245,8.87,17.58,16.37,112.20,28.56,1,
247,10.29,18.14,17.26,114.20,26.19,1,
249,8.14,17.58,18.64,116.20,25.19,1,1.94
251,8.93,20.97,19.01,118.20,23.30,1,
253,10.05,24.66,19.45,120.20,22.88,8,
255,11.56,24.62,20.76,122.20,26.07,8,
257,11.76,24.62,22.09,124.20,25.59,8,
259,13.41,24.23,11.40,37.76,27.54,8,1.24
261,7.35,18.87,12.64,39.76,27.34,8,
263,9.20,18.87,12.19,41.76,29.08,5,
265,10.53,18.87,12.46,43.76,29.10,5,
267,13.05,21.40,13.79,45.76,30.45,5,
269,14.61,24.66,13.49,47.76,28.87,5,1.69
271,10.20,23.08,14.58,49.76,28.52,5,
273,10.11,23.08,14.84,51.76,24.54,7,
275,10.54,23.08,14.99,53.76,24.39,7,
277,14.12,23.08,15.99,55.76,23.84,7,
279,15.27,24.80,14.65,57.76,26.35,7,2.40
281,9.68,18.57,14.04,59.76,27.68,7,
283,10.19,18.57,14.41,61.76,23.06,2,
285,11.03,18.57,13.93,63.76,22.69,2,
287,13.02,18.57,15.10,65.76,21.26,2,
289,13.50,18.57,11.01,67.76,20.95,2,1.70
291,13.22,18.57,11.96,69.76,21.43,2,
293,14.12,19.98,10.56,71.76,20.93,1,
295,16.26,28.41,11.55,73.76,22.73,1,
297,16.57,29.80,12.72,75.76,23.35,1,
299,16.57,29.80,13.38,77.76,24.59,1,2.45
301,19.64,42.07,13.94,79.76,23.98,1,
303,20.75,46.51,14.60,81.76,22.04,1,
305,10.25,18.57,15.21,83.76,21.49,1,
307,10.25,18.57,16.42,85.76,19.88,1,
309,13.35,18.57,16.75,87.76,20.80,1,1.85
311,15.54,23.64,18.38,89.76,20.73,1,
313,16.80,24.09,19.05,91.76,21.12,5,
315,17.62,25.63,20.36,93.76,23.69,5,
317,16.68,25.63,20.52,95.76,23.77,5,
319,10.89,25.63,19.24,97.76,21.18,5,1.74
321,11.68,25.63,19.27,99.76,20.12,5,
323,12.02,25.63,20.36,101.76,21.01,6,
325,13.36,25.63,21.58,103.76,19.59,6,
327,13.46,25.63,19.96,105.76,16.97,6,
329,14.63,25.40,17.41,61.22,16.72,6,1.33
331,10.46,23.69,17.78,56.64,12.98,6,
333,11.84,24.96,16.11,52.97,12.72,7,
335,13.48,24.87,,,13.10,7,
337,16.21,24.87,,,15.33,7,
339,15.86,23.33,,,17.78,7,2.04
341,13.10,23.01,,,18.02,7,
343,13.30,24.03,,,17.24,5,
345,14.56,24.03,,,19.81,5,
347,15.46,26.25,,,17.23,5,
349,16.61,30.89,,,14.18,5,2.26
351,13.32,18.40,,,16.24,5,
353,10.37,18.40,,,16.94,1,
355,11.69,18.40,,,19.84,1,
357,10.89,18.40,,,29.17,1,
359,8.89,18.40,,,33.77,1,2.52
361,8.89,18.40,,,37.68,1,
363,8.89,18.40,,,38.35,2,
365,8.89,18.40,,,39.60,2,
367,9.27,18.38,,,39.06,2,
369,4.14,6.55,,,36.27,2,2.17
371,1.42,5.70,,,31.28,2,
373,3.91,12.07,,,29.05,1,
375,6.98,14.42,,,26.94,1,
377,12.52,26.03,,,25.71,1,
379,12.65,34.97,,,29.28,1,3.02
381,16.06,47.16,,,28.37,1,
383,17.09,48.51,,,25.50,1,
385,7.93,11.89,,,26.71,1,
387,4.96,10.25,,,24.66,1,
389,5.64,10.25,,,21.14,1,1.95
391,6.72,11.06,,,19.43,1,
393,7.90,14.88,,,16.86,3,
395,9.61,16.52,,,17.02,3,
397,9.86,16.49,,,17.84,3,
399,9.44,11.89,,,20.53,3,1.27
401,9.99,18.05,,,24.03,3,
403,9.94,17.87,,,26.47,2,
405,9.94,17.87,,,26.91,2,
407,11.19,17.85,,,29.59,2,
409,7.71,11.89,,,29.07,2,2.25
411,6.91,11.89,,,28.02,2,
413,7.50,11.89,,,24.98,1,
415,8.70,11.89,,,24.00,1,
417,11.17,21.76,,,23.14,1,
419,13.91,23.00,,,23.36,1,1.96
421,9.11,18.37,,,20.34,1,
423,9.91,18.37,,,23.24,8,
425,12.96,21.05,,,26.06,8,
427,16.33,25.77,,,26.15,8,
429,18.28,31.85,,,25.22,8,2.02
431,17.53,22.17,,,26.88,8,
433,13.66,25.40,,,27.04,1,
435,15.39,32.01,,,27.89,1,
437,16.72,31.77,,,27.13,1,
439,18.26,33.67,,,28.22,1,2.31
441,22.48,37.34,,,27.51,1,
443,16.64,24.66,,,28.44,1,
445,13.47,24.65,,,28.10,1,
447,13.47,24.65,,,25.58,1,
449,14.97,30.64,,,26.10,1,2.30
451,15.44,31.02,,,23.05,1,
453,17.41,35.01,,,21.30,2,
455,18.10,37.87,,,24.40,2,
457,18.10,37.86,,,23.89,2,
459,18.10,37.86,,,24.24,2,1.88
461,19.84,37.60,,,25.59,2,
463,12.06,31.75,,,23.74,5,
465,15.10,31.54,,,24.70,5,
467,17.75,31.54,,,25.10,5,
469,19.47,31.54,,,25.25,5,1.48
471,19.86,31.54,,,22.93,5,
473,15.04,31.54,,,21.31,2,
475,17.21,31.54,,,20.28,2,
477,21.10,31.54,,,16.50,2,
479,25.58,31.54,,,17.28,2,1.05
481,20.97,31.54,,,18.41,2,
483,23.62,31.54,,,17.70,1,
485,27.63,37.19,,,18.51,1,
487,29.13,38.61,,,17.90,1,
489,29.61,38.61,,,19.64,1,1.69
491,29.50,38.40,,,20.77,1,
493,15.03,31.54,,,21.06,2,
495,15.43,31.54,,,19.76,2,
497,19.85,31.54,,,19.87,2,
499,22.92,31.54,,,19.85,2,1.36
