time,queue_main,queue_right,queue_avg,queue_max,delay_route_1,delay_route_2,delay_route_3,delay_avg_1,delay_avg_2,delay_max,speed
1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.00
7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.16
9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.20
11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.41
13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.18
15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.53
17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.23
19,0.00,0.00,0.00,0.00,0.00,0.49,0.00,0.16,0.16,0.49,61.50
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.76
23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.82
25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.80
27,0.00,0.00,0.00,0.00,1.64,0.00,0.00,0.55,0.55,1.64,50.03
29,1.12,0.00,0.56,1.12,3.64,0.00,0.00,1.21,1.21,3.64,44.75
31,4.97,0.00,2.49,4.97,5.64,0.00,0.00,1.88,1.88,5.64,39.93
33,4.84,0.00,2.42,4.84,7.64,0.62,0.00,2.75,2.75,7.64,35.50
35,12.47,0.00,6.23,12.47,9.64,2.62,0.00,4.09,4.09,9.64,27.54
37,17.38,1.83,9.61,17.38,11.64,4.62,1.95,6.07,6.07,11.64,20.53
39,23.20,4.71,13.96,23.20,13.64,6.62,3.95,8.07,8.07,13.64,14.09
41,28.22,10.28,19.25,28.22,15.64,8.62,5.95,10.07,10.07,15.64,13.33
43,29.21,12.43,20.82,29.21,17.64,10.62,7.95,12.07,12.07,17.64,10.17
45,31.08,17.93,24.51,31.08,19.64,12.62,9.95,14.07,14.07,19.64,9.40
47,34.89,17.76,26.33,34.89,9.91,14.62,11.95,12.16,12.16,14.62,12.00
49,34.82,5.92,20.37,34.82,11.91,16.62,10.79,13.11,13.11,16.62,22.32
51,34.55,0.00,17.28,34.55,13.91,18.92,8.55,13.79,13.79,18.92,38.36
53,0.00,0.00,0.00,0.00,15.91,16.59,6.55,13.01,13.01,16.59,38.40
55,1.38,0.00,0.69,1.38,17.91,0.00,1.14,6.35,6.35,17.91,31.62
57,5.69,1.75,3.72,5.69,19.91,0.00,3.14,7.68,7.68,19.91,35.69
59,9.69,5.33,7.51,9.69,21.91,0.00,5.14,9.02,9.02,21.91,32.79
61,9.67,5.27,7.47,9.67,23.91,0.00,7.14,10.35,10.35,23.91,23.78
63,9.67,5.27,7.47,9.67,25.91,0.00,9.14,11.68,11.68,25.91,18.15
65,9.67,7.28,8.47,9.67,27.91,0.00,11.14,13.02,13.02,27.91,12.41
67,6.51,15.42,10.97,15.42,22.22,0.00,13.14,11.78,11.78,22.22,12.39
69,0.00,16.64,8.32,16.64,24.22,0.00,15.14,13.12,13.12,24.22,17.83
71,0.00,16.64,8.32,16.64,3.81,0.00,17.14,6.98,6.98,17.14,20.75
