time,queue_avg,queue_max,delay_avg_1,delay_max,speed_avg,phase,reward
1,0.00,0.00,0.00,0.00,44.74,0,
3,0.00,0.00,0.00,0.00,53.03,1,
5,0.00,0.00,0.00,0.00,54.08,1,
7,0.00,0.00,0.00,0.00,58.49,1,
9,0.00,0.00,0.00,0.00,58.98,1,4.00
11,0.00,0.00,0.00,0.00,60.03,1,
13,0.00,0.00,0.00,0.00,54.88,2,
15,0.00,0.00,0.04,0.51,45.84,2,
17,0.14,0.54,0.07,0.88,32.39,2,
19,1.21,4.83,0.35,2.88,25.54,2,2.32
21,3.31,13.23,0.50,4.88,19.22,2,
23,5.75,17.82,1.14,6.88,16.21,5,
25,5.73,17.74,1.89,8.88,28.81,5,
27,7.15,17.70,2.72,10.88,34.62,5,
29,4.17,10.78,3.43,11.36,36.53,5,2.41
31,2.70,10.78,3.77,10.82,37.55,5,
33,2.70,10.78,3.64,12.82,38.17,2,
35,3.88,10.78,3.51,14.82,42.16,2,
37,3.38,8.80,4.26,16.82,37.36,2,
39,2.48,5.19,3.85,18.82,31.86,2,2.11
41,3.12,6.29,3.66,20.82,31.18,2,
43,8.65,11.88,4.36,22.82,32.06,8,
45,9.54,11.73,4.81,24.82,30.03,8,
47,8.26,11.73,5.67,26.82,32.83,8,
49,7.39,11.73,5.14,28.82,30.96,8,2.34
51,7.06,11.73,5.97,30.82,29.97,8,
53,7.06,11.73,6.80,32.82,29.77,6,
55,8.05,15.73,7.63,34.82,31.72,6,
57,8.84,17.51,8.47,36.82,31.00,6,
59,9.61,17.88,6.94,23.00,31.23,6,1.86
61,9.08,18.78,6.37,25.00,28.08,6,
63,10.60,24.88,6.43,27.00,25.88,1,
65,11.08,24.74,7.24,29.00,26.00,1,
67,10.69,27.26,8.24,31.00,28.08,1,
69,11.01,34.01,4.90,29.29,28.56,1,3.16
71,13.32,36.86,2.66,13.32,31.85,1,
73,7.77,16.40,3.20,11.85,30.94,10,
75,5.47,16.40,3.54,11.94,31.16,10,
77,5.47,16.39,2.53,12.44,27.85,10,
79,6.05,7.44,3.32,14.44,28.41,10,1.90
81,9.21,18.22,4.21,16.43,28.50,10,
83,9.24,18.52,3.81,14.92,28.52,5,
85,11.16,24.13,4.98,16.92,27.69,5,
87,12.46,23.98,6.14,18.92,24.68,5,
89,13.38,22.47,6.97,19.30,20.68,5,2.21
91,8.39,13.19,6.59,21.30,17.16,5,
93,10.72,18.58,6.53,23.30,18.52,2,
95,12.89,25.22,6.86,25.30,19.96,2,
97,15.56,31.35,7.80,27.30,20.25,2,
99,16.93,31.41,8.31,29.30,19.39,2,2.35
101,13.28,16.97,8.53,31.30,19.89,2,
103,9.04,12.76,9.30,33.30,18.94,2,
105,9.04,12.76,9.50,35.30,16.45,2,
107,9.04,12.76,9.80,37.30,10.14,2,
109,9.04,12.76,10.70,39.30,9.41,2,2.04
111,9.87,15.27,11.61,41.30,6.34,2,
113,10.59,18.14,12.42,43.30,13.74,1,
115,10.59,18.11,13.20,45.30,22.16,1,
117,9.65,18.08,14.20,47.30,29.66,1,
119,4.91,12.76,11.13,49.30,33.93,1,2.89
121,4.48,12.76,7.14,51.30,39.11,1,
123,4.48,12.76,6.73,53.30,38.28,3,
125,4.40,12.76,7.23,55.30,38.77,3,
127,3.19,12.76,7.84,57.30,36.05,3,
129,5.89,12.76,5.96,59.30,35.00,3,1.51
131,7.04,12.76,6.40,61.30,32.43,3,
133,7.30,12.76,7.04,63.30,32.58,1,
135,8.13,12.76,7.75,65.30,34.81,1,
137,5.94,12.76,8.66,67.30,34.85,1,
139,5.89,12.76,8.05,69.30,30.62,1,2.47
141,5.89,12.76,8.13,71.30,30.20,1,
143,5.89,12.76,8.85,73.30,28.65,6,
145,5.95,12.76,9.46,75.30,30.14,6,
147,5.74,12.76,10.14,77.30,32.35,6,
149,3.19,12.76,8.76,79.30,34.06,6,2.32
151,3.19,12.76,9.34,81.30,34.14,6,
153,3.27,12.76,9.67,83.30,31.78,1,
155,4.53,12.76,9.82,85.30,33.37,1,
157,3.19,12.76,10.95,87.30,34.93,1,
