time,value
5,0.02
9,0.01
13,0.02
17,0.00
21,0.00
25,0.02
29,0.02
33,0.01
37,0.02
41,0.03
45,0.02
49,0.04
53,0.02
57,0.02
61,0.04
65,0.02
69,0.05
73,0.05
77,0.03
81,0.06
85,0.05
89,0.04
93,0.04
97,0.05
101,0.08
105,0.09
109,0.08
113,0.08
117,0.10
121,0.07
125,0.07
129,0.04
133,0.08
137,0.06
141,0.07
145,0.03
149,0.07
153,0.06
157,0.08
161,0.21
165,0.26
169,0.15
173,0.17
177,0.27
181,0.32
185,0.30
189,0.13
193,0.27
197,0.11
201,0.24
205,0.22
209,0.18
213,0.08
217,0.15
221,0.15
225,0.23
229,0.11
233,0.17
237,0.10
241,0.18
245,0.18
249,0.24
253,0.31
257,0.17
261,0.32
265,0.23
269,0.18
273,0.27
277,0.28
281,0.32
285,0.33
289,0.20
293,0.37
297,0.24
301,0.32
305,0.42
309,0.48
313,0.46
317,0.21
321,0.39
325,0.51
329,0.22
333,0.27
337,0.23
341,0.17
345,0.15
349,0.21
353,0.16
357,0.08
361,0.16
365,0.08
369,0.17
373,0.13
377,0.24
381,0.09
385,0.17
389,0.08
393,0.04
397,0.04
401,0.10
405,0.08
409,0.06
413,0.08
417,0.11
421,0.11
425,0.16
429,0.21
433,0.25
437,0.17
441,0.30
445,0.28
449,0.22
453,0.12
457,0.30
461,0.22
465,0.24
469,0.15
473,0.27
477,0.11
481,0.21
485,0.23
489,0.31
493,0.12
497,0.17
501,0.29
505,0.31
509,0.12
513,0.27
517,0.12
521,0.14
525,0.20
529,0.27
533,0.22
537,0.30
541,0.11
545,0.27
549,0.20
553,0.39
557,0.28
561,0.18
565,0.19
569,0.13
573,0.18
577,0.08
581,0.11
585,0.06
589,0.18
593,0.16
597,0.10
601,0.09
605,0.17
609,0.15
613,0.24
617,0.20
621,0.30
625,0.18
629,0.28
633,0.18
637,0.22
641,0.55
645,0.22
649,0.29
653,0.14
657,0.14
661,0.30
665,0.37
669,0.18
673,0.24
677,0.52
681,0.35
685,0.35
689,0.45
693,0.49
697,0.34
701,0.36
705,0.21
709,0.20
713,0.20
717,0.41
721,0.17
725,0.35
729,0.07
733,0.10
737,0.13
741,0.14
745,0.11
749,0.22
753,0.42
757,0.27
761,0.17
765,0.27
769,0.28
773,0.21
777,0.32
781,0.22
785,0.31
789,0.17
793,0.20
797,0.40
801,0.27
805,0.16
809,0.22
813,0.34
817,0.36
821,0.24
825,0.26
829,0.19
833,0.23
837,0.33
841,0.39
845,0.35
849,0.32
853,0.38
857,0.34
861,0.27
865,0.19
869,0.29
873,0.32
877,0.14
881,0.24
885,0.35
889,0.24
893,0.29
897,0.19
901,0.24
905,0.21
909,0.15
913,0.28
917,0.11
921,0.22
925,0.17
929,0.11
933,0.22
937,0.11
941,0.06
945,0.14
949,0.07
953,0.11
957,0.03
961,0.04
965,0.03
969,0.03
973,0.03
977,0.02
981,0.03
985,0.05
989,0.04
993,0.07
997,0.05
